longname,PW Mean Hilliness (Grade),PW Mean Elevation,geoid
"Hanson County, South Dakota, USA",0.04129743550910692,402.65384627674774,46061
"Roger Mills County, Oklahoma, USA",0.04299300179864707,632.8640655241877,40129
"Kimball County, Nebraska, USA",0.041161697033007635,1458.13474555487,31105
"Petersburg Borough, Alaska, USA",0.05574028636884678,50.13930642757843,02195
"Foster County, North Dakota, USA",0.04846748968935991,465.257333078747,38031
"Webster County, Nebraska, USA",0.0429774446631411,559.9102516473937,31181
"Reagan County, Texas, USA",0.03968816881776073,821.6467792798604,48383
"Hemphill County, Texas, USA",0.055501938898705486,741.7343776091811,48211
"Bennett County, South Dakota, USA",0.04019761290956324,990.204617177743,46007
"Nance County, Nebraska, USA",0.042213657359640784,502.0190430937119,31125
"Chautauqua County, Kansas, USA",0.05582738074968562,270.5661134051671,20019
"Sutton County, Texas, USA",0.042600022106227174,663.512032594239,48435
"Traverse County, Minnesota, USA",0.0380399900930772,311.7900256036006,27155
"Aleutians East Borough, Alaska, USA",0.15495482814561237,120.05621488560347,02013
"Knox County, Texas, USA",0.031948035367470595,458.9659862069295,48275
"Granite County, Montana, USA",0.10727943673455634,1574.4060880474078,30039
"Upton County, Texas, USA",0.04835259440751577,754.4519611724368,48461
"Concho County, Texas, USA",0.03971065499634553,589.7749772578362,48095
"Emmons County, North Dakota, USA",0.04046487419750002,554.5515155824354,38029
"Coke County, Texas, USA",0.03656583979112694,576.6125791816188,48081
"Harper County, Oklahoma, USA",0.041668243737341765,602.3931548739664,40059
"Donley County, Texas, USA",0.039803063641594694,833.5397024754684,48129
"Tyrrell County, North Carolina, USA",0.021361893273581564,11.296057965425279,37177
"Sierra County, California, USA",0.10849437708880645,1458.6160700811142,06091
"Hudspeth County, Texas, USA",0.031083181104954206,1252.9034535259814,48229
"Hand County, South Dakota, USA",0.03376537975985806,491.9865156293263,46059
"Kinney County, Texas, USA",0.05052436254247303,339.8484815619882,48271
"Woodson County, Kansas, USA",0.04393693219301359,322.77870842714265,20207
"Shackelford County, Texas, USA",0.04013778053724188,439.5502779599968,48417
"Crockett County, Texas, USA",0.04449552696603497,725.7763961760676,48105
"Harlan County, Nebraska, USA",0.04100897250763236,619.950548196667,31083
"Lipscomb County, Texas, USA",0.04304344175501476,820.5897824240619,48295
"Fallon County, Montana, USA",0.040063567559160324,901.7368370076399,30025
"Nelson County, North Dakota, USA",0.03092510493339029,452.12917983054274,38063
"Bowman County, North Dakota, USA",0.03708215616742192,899.5470172739432,38011
"Stanley County, South Dakota, USA",0.05050340956316651,464.1135984116095,46117
"Sherman County, Nebraska, USA",0.043289370885971026,637.8268061596791,31163
"Rush County, Kansas, USA",0.042861800445022115,623.8009831683934,20165
"Lincoln County, Kansas, USA",0.03760984964722596,443.7997392114326,20105
"Jewell County, Kansas, USA",0.03766942987468935,506.2469215612709,20089
"Edwards County, Kansas, USA",0.04187810240593267,660.2360633102516,20047
"Brown County, Nebraska, USA",0.036827013732521355,768.8497440086982,31017
"Franklin County, Nebraska, USA",0.04319616549747062,602.5019730709229,31061
"Glascock County, Georgia, USA",0.06622367946451746,131.2347579669929,13125
"Baker County, Georgia, USA",0.056939553293978325,48.84530093706419,13007
"Perkins County, Nebraska, USA",0.046494900898079526,1027.5740678537782,31135
"Clay County, Georgia, USA",0.048761121484893706,90.2440166706258,13061
"Douglas County, South Dakota, USA",0.03447236303356721,469.9095542902177,46043
"Perkins County, South Dakota, USA",0.0393627403836113,794.2093482082004,46105
"Hall County, Texas, USA",0.041434866858418073,635.5244787976658,48191
"Trego County, Kansas, USA",0.03391444019884361,736.2398101965028,20195
"Jackson County, South Dakota, USA",0.040993408369511077,793.0256967209616,46071
"Sherman County, Texas, USA",0.028172448324990156,1110.0292570518698,48421
"Decatur County, Kansas, USA",0.04054117339472095,789.3797507201119,20039
"Logan County, Kansas, USA",0.03836083808962874,941.0609298677375,20109
"Real County, Texas, USA",0.07753497315218065,520.5356845162411,48385
"Aurora County, South Dakota, USA",0.03057409419050452,475.4069832871487,46003
"Gove County, Kansas, USA",0.03918730078134658,823.2698560686389,20063
"Morton County, Kansas, USA",0.032592654665400074,1080.5202481314639,20129
"Ness County, Kansas, USA",0.03861672448040597,701.3499615655145,20135
"Collingsworth County, Texas, USA",0.039519349040472565,614.4350523425825,48087
"Copper River Census Area, Alaska, USA",0.08778523244658305,533.609853909027,02066
"Cheyenne County, Kansas, USA",0.047969298424642634,1033.1486663277406,20023
"Hitchcock County, Nebraska, USA",0.04068531652716381,831.5857044851248,31087
"Butte County, Idaho, USA",0.04836622422150772,1655.990412937699,16023
"Chase County, Kansas, USA",0.03835327043418072,387.19181761957833,20017
"Rawlins County, Kansas, USA",0.04987568669214505,903.6384573905616,20153
"Cochran County, Texas, USA",0.028114345907754672,1143.8744127178738,48079
"Pawnee County, Nebraska, USA",0.03965924238920543,373.5645493910629,31133
"McIntosh County, North Dakota, USA",0.04081137960646852,609.1312504176082,38051
"Frontier County, Nebraska, USA",0.04831266480777856,801.9459269027982,31063
"Hamilton County, Kansas, USA",0.034751388470954415,999.016265025536,20075
"Rich County, Utah, USA",0.052300427622349134,1901.010814773331,49033
"Hettinger County, North Dakota, USA",0.04149241530013892,765.8077298922415,38041
"Harmon County, Oklahoma, USA",0.03429075124987467,494.25590978256935,40057
"Wayne County, Utah, USA",0.052247099398981874,2078.5854596037084,49055
"Elk County, Kansas, USA",0.05336316234596667,311.376580339173,20049
"Potter County, South Dakota, USA",0.0584093848997325,590.9351725587082,46107
"Niobrara County, Wyoming, USA",0.03895683200147595,1506.056619384725,56027
"Kiowa County, Kansas, USA",0.037799732235414,670.3622198706231,20097
"Schleicher County, Texas, USA",0.032116356685654164,741.973355060656,48413
"Sheridan County, Kansas, USA",0.04534120725658923,823.1546676992214,20179
"Graham County, Kansas, USA",0.039095601042005115,672.6111727515563,20065
"Ziebach County, South Dakota, USA",0.04099108741862396,679.6697239493562,46137
"McPherson County, South Dakota, USA",0.048400333995000176,528.9578692718111,46089
"Sedgwick County, Colorado, USA",0.03040854988605106,1075.0990276930959,08115
"Kidder County, North Dakota, USA",0.03862171230272677,552.7269249472319,38043
"Webster County, Georgia, USA",0.04397073164815304,146.1982492663108,13307
"Eddy County, North Dakota, USA",0.04695392757797343,453.67447416840696,38027
"Hoonah-Angoon Census Area, Alaska, USA",0.07858770764396905,68.17882000735905,02105
"Sanborn County, South Dakota, USA",0.032363741557711705,395.45806970196554,46111
"Dolores County, Colorado, USA",0.06801578228245776,2204.427678437056,08033
"Griggs County, North Dakota, USA",0.03955603368254453,439.12096220503724,38039
"Grant County, North Dakota, USA",0.04431428237860148,688.4015312064314,38037
"Miner County, South Dakota, USA",0.04393383135160133,464.86000484885784,46097
"Cimarron County, Oklahoma, USA",0.03747828030833547,1260.8530297465607,40025
"Garfield County, Washington, USA",0.1106510282688722,657.2292388801847,53023
"Renville County, North Dakota, USA",0.03795138943586451,498.6552959192261,38075
"Quitman County, Georgia, USA",0.052947259532123744,97.02014110650569,13239
"Highland County, Virginia, USA",0.13255627394226374,858.4391777605474,51091
"Burke County, North Dakota, USA",0.038153828870769645,629.8962937679199,38013
"Adams County, North Dakota, USA",0.03977400561015933,818.9249844587565,38001
"Divide County, North Dakota, USA",0.03992530653042492,621.0208311398042,38023
"Robertson County, Kentucky, USA",0.08556458657542773,248.11053631114447,21201
"Culberson County, Texas, USA",0.029424009297608654,1240.3981790457158,48109
"Greeley County, Nebraska, USA",0.0468847102376847,599.8554896391962,31077
"Towner County, North Dakota, USA",0.046708324579945504,452.71617571737755,38095
"Wichita County, Kansas, USA",0.04200594574127351,1004.7074660168877,20203
"Faulk County, South Dakota, USA",0.0394833999718704,479.3179323822569,46049
"Wrangell City and Borough, Alaska, USA",0.1082050660498087,62.241894813531886,02275
"Stanton County, Kansas, USA",0.03599428858169419,1019.6632807217062,20187
"Haines Borough, Alaska, USA",0.13525958161862728,206.21955614672723,02100
"Wheatland County, Montana, USA",0.04039450357834656,1329.2513972766717,30107
"Keweenaw County, Michigan, USA",0.06185292204269871,269.51364887931703,26083
"Judith Basin County, Montana, USA",0.05593848524573267,1333.1825862312185,30045
"Jeff Davis County, Texas, USA",0.06849510172256668,1553.0618027790251,48243
"Gilliam County, Oregon, USA",0.07709812733566218,529.0521640789433,41021
"Clark County, Kansas, USA",0.04629669533272971,680.7696300547827,20025
"Worth County, Missouri, USA",0.04612255428541771,321.5920896438481,29227
"Menard County, Texas, USA",0.048450951570278816,600.7064038065777,48327
"Liberty County, Montana, USA",0.03572661912072778,993.686548698248,30051
"Buffalo County, South Dakota, USA",0.041537328339541234,453.79529362194864,46017
"Meagher County, Montana, USA",0.0563045261884635,1607.111554211365,30059
"Mellette County, South Dakota, USA",0.05066077134672949,666.6480809926948,46095
"Gosper County, Nebraska, USA",0.04552482213308501,780.960923821712,31073
"Oliver County, North Dakota, USA",0.04283921091875355,606.0838101441732,38065
"Logan County, North Dakota, USA",0.04419847212284283,593.3926020692076,38047
"Garden County, Nebraska, USA",0.03361997480581389,1061.6407264446652,31069
"Haakon County, South Dakota, USA",0.04080441802702043,663.6027522997779,46055
"Sherman County, Oregon, USA",0.06846709747092555,474.4283245520314,41055
"Eureka County, Nevada, USA",0.05243302977831602,1736.3603890107997,32011
"Armstrong County, Texas, USA",0.047054255696151986,1026.7291376941319,48011
"Deuel County, Nebraska, USA",0.032587347266575625,1103.5144945781044,31049
"Garfield County, Nebraska, USA",0.04105046248926095,672.9390734333658,31071
"Boyd County, Nebraska, USA",0.047705528075466117,517.1373134506902,31015
"Steele County, North Dakota, USA",0.03795015316232657,391.9380136934343,38091
"Culebra Municipio, Puerto Rico, USA",0.08448391599617643,32.63983178792802,72049
"Dickens County, Texas, USA",0.03800438222648732,726.7651884304119,48125
"Oldham County, Texas, USA",0.02858919373038071,1184.8293228621876,48359
"Cheyenne County, Colorado, USA",0.031110888177540992,1299.6243426944732,08017
"Golden Valley County, North Dakota, USA",0.041616134836671204,839.271835401489,38033
"McCone County, Montana, USA",0.05906510146243371,742.1904922065975,30055
"Hodgeman County, Kansas, USA",0.04000419310633577,697.1646710717682,20083
"De Baca County, New Mexico, USA",0.02827344339088071,1246.7637921094863,35011
"Powder River County, Montana, USA",0.05202683253560099,993.8340379597373,30075
"Comanche County, Kansas, USA",0.040557641766481536,602.9300834198333,20033
"Jerauld County, South Dakota, USA",0.039540629296384786,479.4151919021618,46073
"Daniels County, Montana, USA",0.049250072447705066,776.6265405530713,30019
"Dundy County, Nebraska, USA",0.06199133154674633,942.4296179762074,31057
"Denali Borough, Alaska, USA",0.10062487833286517,546.1047469702478,02068
"Lane County, Kansas, USA",0.031331582057335626,841.7182038896553,20101
"Taliaferro County, Georgia, USA",0.05171786044352335,172.54131221356286,13265
"Irion County, Texas, USA",0.042296532436820335,681.4031922826101,48235
"Wallace County, Kansas, USA",0.04281072903527575,1074.7684992189263,20199
"Lake and Peninsula Borough, Alaska, USA",0.07898183752381725,86.7279120145866,02164
"Wheeler County, Oregon, USA",0.11019125918470453,861.7517274532458,41069
"Kiowa County, Colorado, USA",0.0316870273403568,1272.8856404133528,08061
"Sully County, South Dakota, USA",0.05496775656768609,549.0915560784598,46119
"Throckmorton County, Texas, USA",0.039045738564686884,392.3778629258469,48447
"Piute County, Utah, USA",0.04704581569067053,1873.9904675447308,49031
"Briscoe County, Texas, USA",0.03987838306582311,920.9767255146667,48045
"Edwards County, Texas, USA",0.05122215010629062,686.8264696594325,48137
"Carter County, Montana, USA",0.04819563039687666,1042.1924128252665,30011
"Cottle County, Texas, USA",0.03381386241634247,569.2148917684561,48101
"Jackson County, Colorado, USA",0.05028653771324962,2515.677613159652,08057
"Campbell County, South Dakota, USA",0.046340478238669484,525.2856013434545,46021
"Sterling County, Texas, USA",0.030325053926667782,704.0571148622901,48431
"Issaquena County, Mississippi, USA",0.03172933268456115,28.9154828264783,28055
"Harding County, South Dakota, USA",0.0442755724898599,918.6675360454673,46063
"Greeley County, Kansas, USA",0.037728959478392506,1099.2530695340038,20071
"Sheridan County, North Dakota, USA",0.03486703523878376,557.3157257877202,38083
"Hyde County, South Dakota, USA",0.03114353746672635,573.161283108797,46069
"Rock County, Nebraska, USA",0.040388356595766346,714.1616302961717,31149
"Stonewall County, Texas, USA",0.03527747925612659,538.013681238957,48433
"Skagway Municipality, Alaska, USA",0.1478617624079711,85.32046245808637,02230
"Alpine County, California, USA",0.09052201955290581,1861.706936089796,06003
"Garfield County, Montana, USA",0.04958479509683906,830.4686510997363,30033
"Sioux County, Nebraska, USA",0.045855289749887174,1344.3547537519764,31165
"Glasscock County, Texas, USA",0.049658835134445974,808.0181089742781,48173
"Foard County, Texas, USA",0.026093794925133793,448.33584877788013,48155
"Prairie County, Montana, USA",0.04396513744676236,722.8868199558814,30079
"Camas County, Idaho, USA",0.04529874223971162,1571.1764207136932,16025
"Motley County, Texas, USA",0.044369317489833186,733.1162529069632,48345
"Billings County, North Dakota, USA",0.054491113311096934,780.8530514368467,38007
"Wibaux County, Montana, USA",0.043570076356475355,828.0586706034283,30109
"Daggett County, Utah, USA",0.052847288430895145,1968.7635458524194,49009
"Jones County, South Dakota, USA",0.05750536213924371,670.2668095218547,46075
"Mineral County, Colorado, USA",0.11620120846799424,2788.623786617638,08079
"Hayes County, Nebraska, USA",0.05854579799638149,913.2547152915309,31085
"Bristol Bay Borough, Alaska, USA",0.042127957491679746,15.299014794926217,02060
"Roberts County, Texas, USA",0.0605409731981235,860.6831604516183,48393
"Golden Valley County, Montana, USA",0.054998460993075954,1138.9825316788258,30037
"Clark County, Idaho, USA",0.045867216054516144,1601.802645220127,16033
"Hinsdale County, Colorado, USA",0.1301639887375327,2857.91506381867,08053
"Wheeler County, Nebraska, USA",0.04036549680673972,637.7716574695199,31183
"Keya Paha County, Nebraska, USA",0.05238079253869219,707.1587602128924,31103
"Treasure County, Montana, USA",0.06169746202340035,847.4466037250697,30103
"Terrell County, Texas, USA",0.06248168707713563,841.2255519363014,48443
