longname,Population [StatCan],PW Density (1km) [StatCan],Area-weighted Density [StatCan],Area,Compactness
"Palgrave Population Center, ON, Canada",1107.0,257.6162133328277,593.735537319105,1.8644664676775773,0.2747936234575833
"Salluit Population Center, QC, Canada",1107.0,334.3337841308224,1449.3823749041544,0.7637736039623114,0.4063811599120396
"Howie Centre Population Center, NS, Canada",1106.0,329.9284848322894,658.9911908048399,1.6783228902486826,0.357628478263845
"Saint-Michel-des-Saints Population Center, QC, Canada",1106.0,301.7347478790015,588.2660909433037,1.8801015680276476,0.20208567274624048
"Orono Population Center, ON, Canada",1104.0,268.1287939455917,814.1952500512734,1.3559401137877878,0.3749014260165835
"Sandy Bay - Wapaskokimaw 202 Population Center, SK, Canada",1104.0,295.11478317318057,407.5044444930563,2.709172905766459,0.29921485250941665
"Alberta Beach - Val Quentin Population Center, AB, Canada",1103.0,153.64497876106392,651.1400439944321,1.6939520310156686,0.055794981036603276
"Macklin Population Center, SK, Canada",1098.0,378.9035648455312,1435.8016667280594,0.7647295761274255,0.611733685364643
"Carriage Lane Estates Population Center, AB, Canada",1094.0,339.05443824525844,814.7346970052369,1.34276839322208,0.7515167357074275
"Saint-Raphaël Population Center, QC, Canada",1093.0,351.242873529818,1010.6111178365393,1.0815238232682758,0.42607717460537997
"Dawson Population Center, YT, Canada",1092.0,297.5987561168212,1036.2114602181548,1.0538389526883827,0.17909822515743842
"Wabana Population Center, NL, Canada",1091.0,222.20947653118816,430.48777298466365,2.5343344653806636,0.08454111488496682
"Barraute Population Center, QC, Canada",1090.0,329.1476077398024,813.4650431826954,1.3399469456429953,0.657016722976426
"Ayer's Cliff Population Center, QC, Canada",1087.0,212.7797633288047,257.0551880214616,4.228663923753393,0.2113008412606264
"Teulon Population Center, MB, Canada",1087.0,311.9369532923299,580.9528150156963,1.8710641757896143,0.3605294124478457
"Alfred Population Center, ON, Canada",1086.0,384.48932531044983,1254.9144316714492,0.8653976499047284,0.24795315611423033
"Barry's Bay Population Center, ON, Canada",1084.0,260.9932579604509,479.51692495126235,2.260608424009594,0.26625532583621647
"St. Theresa Point Population Center, MB, Canada",1083.0,344.7296067370453,705.752630710055,1.5345320057969858,0.42288270388739346
"Sainte-Justine Population Center, QC, Canada",1079.0,300.914059150903,915.7255593509091,1.1783006261885103,0.2671290543884935
"Haliburton Village Population Center, ON, Canada",1078.0,267.30973290755867,489.1075762738693,2.204014111195015,0.26718216582158977
"Foam Lake Population Center, SK, Canada",1070.0,325.7961182266086,761.1382307893682,1.405789325403238,0.20954454584820909
"Saint-Prime Population Center, QC, Canada",1069.0,232.01813061206352,683.2777699041139,1.5645174584708286,0.2098644724246702
"Venise-en-Québec Population Center, QC, Canada",1069.0,167.78474395380235,136.40250490700677,7.837099477966311,0.2098568004689113
"Saint-Fabien Population Center, QC, Canada",1067.0,315.64377985499544,671.2593174815223,1.5895496303920893,0.3303378608825194
"Birch Hills Population Center, SK, Canada",1066.0,336.87607173092914,436.2916846998006,2.443319543743959,0.2167340755460222
"Tiny Beaches North Population Center, ON, Canada",1065.0,147.4910526615457,231.8891254203998,4.5927121337372965,0.1474628687168676
"Lac du Bonnet Population Center, MB, Canada",1064.0,332.2407303191614,470.7034895829828,2.260446381951927,0.2853992663691823
"Chalk River Population Center, ON, Canada",1061.0,230.79896823798987,552.9407376067818,1.9188313101910017,0.2846573585103511
"Paisley Population Center, ON, Canada",1061.0,266.8639883584537,561.6901016523774,1.8889419572799218,0.3683291363009243
"Kasabonika Lake Population Center, ON, Canada",1060.0,300.67671965859046,924.5273454144126,1.1465317983913854,0.3099013475970697
"Omemee Population Center, ON, Canada",1060.0,207.78848960794215,491.7072815997851,2.155754123777172,0.22400584692561507
"Burford Population Center, ON, Canada",1058.0,329.7320363056882,525.2878435815716,2.014133799073353,0.490513900106635
"Havelock Population Center, ON, Canada",1055.0,324.932843825137,908.0840380213839,1.1617867464103102,0.23266956384931073
"Oxbow Population Center, SK, Canada",1051.0,348.6377616098479,871.6548169043507,1.2057525291176465,0.3256704563641547
"Sheshatshiu Population Center, NL, Canada",1049.0,289.91294235277286,638.4565760121039,1.6430248186215142,0.3954894709864735
"Saint-Denis Population Center, QC, Canada",1048.0,358.8026699683808,978.0360734585852,1.0715351186321835,0.7202103419339762
"Thornton Population Center, ON, Canada",1046.0,365.46357020286405,946.5133200388193,1.1051085894460528,0.6760647244786913
"Rivière-au-Renard Population Center, QC, Canada",1045.0,182.53137745102342,171.77547493030704,6.083522693935084,0.20177818140374917
"Hayes Subdivision Population Center, NS, Canada",1044.0,344.4652631821399,951.2587120671357,1.0974932337085592,0.29977539683963517
"Mile 108 Recreational Ranch Population Center, BC, Canada",1043.0,267.38640813141546,402.88305069031423,2.5888406032790074,0.15089183259215025
"St. Leonard Population Center, NB, Canada",1043.0,296.89553518307713,518.6055839661328,2.011162301846932,0.4415155776173142
"Roxton Falls Population Center, QC, Canada",1042.0,296.17818470190065,436.7224929941317,2.385954505929241,0.20367523626709422
"Montagnac Population Center, QC, Canada",1041.0,269.17458144733945,400.714500719625,2.5978595686717485,0.4539750157177201
"Davidson Population Center, SK, Canada",1039.0,297.2128951421406,574.1146537798847,1.8097430420202303,0.36672411014703094
"Stephenville Crossing Population Center, NL, Canada",1038.0,231.5854683879399,740.2339955995863,1.4022592939131695,0.16845222099198962
"Merrickville Population Center, ON, Canada",1036.0,217.2126999386995,407.35286902101467,2.543249547965144,0.23083256298182867
"Cardiff Population Center, AB, Canada",1033.0,327.8071069021553,1038.855266147902,0.9943637325249228,0.29972235151493276
"Saint-Roch-de-Richelieu Population Center, QC, Canada",1031.0,321.91873609611105,689.9344209610877,1.4943449242085987,0.21703348928892827
"Port Williams Population Center, NS, Canada",1030.0,306.0299234290343,537.7509521824068,1.9153848000079798,0.23382300122631855
"Manning Population Center, AB, Canada",1027.0,310.42280568357756,702.4549310906117,1.462015503835255,0.4123777912843428
"Delisle Population Center, SK, Canada",1024.0,315.39163109444166,949.5945789271251,1.0783549345415808,0.5572743397686498
"Mont-Saint-Grégoire Population Center, QC, Canada",1021.0,286.03681782142667,727.7959620028336,1.4028657114149046,0.32255064279833934
"Causapscal Population Center, QC, Canada",1013.0,164.77894145607843,510.7878883979249,1.9832106888384775,0.08682712598766126
"Naramata Population Center, BC, Canada",1012.0,195.85494064122804,423.0024117814768,2.392421347523663,0.18507637319758216
"Caronport Population Center, SK, Canada",1008.0,325.6130138998348,1014.4386140542217,0.9936530274330847,0.44568887360143633
"St. Andrews Population Center, MB, Canada",1001.0,290.0194193164309,430.1032057583868,2.327348381965602,0.3419633988544136
