longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %
"Long Hollow District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.23588987441183282,0.0,0.25824846498400084,0.3930377131448736,0.11282394745929275,0.3720146457051371,0.4614891561176576,0.16649619817720535
"Park Hill, Cherokee OTSA, USA",0.1293756596884279,0.001019137235233475,0.4188299629264285,0.36567431667578065,0.08510092347412938,0.3197466576411303,0.5616400070081439,0.11861333535072577
"Shell Creek Segment, Fort Berthold Reservation, USA",0.18187385180649118,0.0,0.28720146968769134,0.4179424372320882,0.1129822412737293,0.3954943679599499,0.4968710888610762,0.10763454317897372
"District 3, Gila River Indian Reservation, USA",0.22802050577570077,0.0,0.11149466467607896,0.3226692815634366,0.3378155479847839,0.5476951505606735,0.38070986833336395,0.07159498110596256
"Church Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.1322802814887497,0.006859046079074594,0.21212326887494262,0.583962428314089,0.06477497524314407,0.5506578297855068,0.3917405672809527,0.05760160293354055
"District 4, Cheyenne River Reservation and Off-Reservation Trust Land, USA",0.15770425398656898,0.00319976751228501,0.29766969060047904,0.45798391438231095,0.08344237351835586,0.4404146694528552,0.4195425580238975,0.1400427725232472
"Poplar District, Fort Peck Indian Reservation and Off-Reservation Trust Land, USA",0.14153403154015717,0.0019366073379201913,0.17484149272668228,0.505635519241416,0.1760523491538243,0.5886170170931523,0.30542992066844127,0.10595306223840642
"Arlee District, Flathead Reservation, USA",0.10750424633584321,0.0,0.4188446394827977,0.34225990543833745,0.1313912087430217,0.3170095998933096,0.5497032582873191,0.13328714181937118
"Crownpoint Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.210130775497735,0.0038412721007358174,0.169896741003692,0.43269982802639056,0.1834313833714465,0.6234744979851481,0.2707114957078713,0.10581400630698058
"Piñon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.24505857335953962,0.0,0.2472932276180925,0.44717934646336965,0.06046885255899824,0.44328678953328976,0.47634121791469575,0.08037199255201445
"Birdtown Community, Eastern Cherokee Reservation, USA",0.23839138358422088,0.0,0.31571813658009545,0.35664061933295654,0.0892498605027272,0.3901136903854952,0.4134707726145073,0.19641553699999748
"District 4, Gila River Indian Reservation, USA",0.24407559130789475,0.003961901811393114,0.14006988675810228,0.47248015366081236,0.1394124664617977,0.5960049593608575,0.3156739448990733,0.08832109574006913
"District 6, Gila River Indian Reservation, USA",0.1655828227448223,0.0003065466091681399,0.13755164701454745,0.5016049370366017,0.1949540465948604,0.5958615789388252,0.30221871659401994,0.10191970446715488
"Turley, Cherokee OTSA, USA",0.22723606282831788,0.0,0.3199581525572468,0.3521654401520699,0.10064034446236549,0.3241908717474926,0.5435671256244833,0.132242002628024
"Fruitland Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.14613273543560845,0.004565290220203848,0.298800048171534,0.4879903866233438,0.0625115395493098,0.5079566307805236,0.43072437869201996,0.061318990527456374
"Many Farms Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.25260847585771795,0.0,0.2367717029172066,0.45454101465752433,0.056078806567551126,0.5695809635041876,0.3772826771184432,0.05313635937736919
"District 5, Gila River Indian Reservation, USA",0.21467237918294177,0.013933784840613788,0.18017242736940814,0.471298995186405,0.11992241342063134,0.6364337810982423,0.2754726757886582,0.08809354311309954
"Medicine Root District, Pine Ridge Reservation, USA",0.09607266009638799,0.0,0.20458982779446255,0.586366756030313,0.11297075607883642,0.6306624905477612,0.2979060007721709,0.07143150868006772
"Tonalea Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.24675878536161694,0.0,0.21069516330636665,0.4869818250630416,0.05556422626897472,0.525428259194146,0.39877771693427816,0.07579402387157567
"Tsaile-Wheatfields Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.12877178220576696,6.239510027505662e-05,0.13964542366134364,0.4781425588577094,0.25337784017490494,0.680581390224632,0.25694869283300753,0.06246991694236034
"Sells District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.22071358555123763,0.008470959931826649,0.09397213332651484,0.4833359045882504,0.19350741660217038,0.7013486461103201,0.24443610652136924,0.05421524736831065
"Wolftown Community, Eastern Cherokee Reservation, USA",0.31338633125227705,0.0,0.17284405142247095,0.4464801089768598,0.06728950834839217,0.32598283537760464,0.48886042315252,0.18515674146987546
"Oljato Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.2016759533761947,0.0,0.2237286738803782,0.5343039251434684,0.0402914475999586,0.6190377465292419,0.36127624890577287,0.019686004564985135
"Fort Yates District, Standing Rock Reservation, USA",0.1880097842036153,0.0,0.1497905559400324,0.5191046672335728,0.1430949926227795,0.576945057166055,0.2559794079076516,0.16707553492629337
"Huerfano Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.16861807111514765,0.0,0.2698591237129757,0.4563045381601776,0.10521826701169897,0.49247736776376033,0.42442351253299654,0.08309911970324313
"Red Lake District, Red Lake Reservation, USA",0.1507799274007633,0.0,0.24262207505506647,0.49687933879764423,0.10971865874652585,0.6320252412290298,0.2582245532721354,0.10975020549883478
"LaCreek District, Pine Ridge Reservation, USA",0.17222089786110795,0.0,0.2525717727916076,0.4588970179781967,0.11631031136908775,0.44258467862054074,0.4403315208736023,0.11708380050585697
"San Xavier District, Tohono O'odham Nation Reservation and Off-Reservation Trust Land, USA",0.20676031606672524,0.001755926251097453,0.32484635645302895,0.3871817383669885,0.07945566286215976,0.40453790813503027,0.47315993359158837,0.12230215827338131
"Ganado Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.18428788698536075,0.003135234087373586,0.1569979146660758,0.6113860206490778,0.0441929436121119,0.5603469250703685,0.3408503001106428,0.0988027748189887
"Alamo Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.13671826935820863,0.0,0.20684886615737255,0.4048124505757178,0.251620413908701,0.5427547916409947,0.4154488690117313,0.041796339347274065
"Red Lake Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.16495650554906013,0.002712207233809454,0.20885464775085927,0.5760317424276503,0.047444897038620995,0.6445417690265335,0.3072410993001567,0.04821713167330974
"Red Rock Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.15864764890499897,0.00014831061575398192,0.22962161469093711,0.5459959001864807,0.06558652560182905,0.5544091556614744,0.39508297567138434,0.05050786866714128
"Dilcon Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.16628563444842356,0.0052780049453687965,0.25610276360527845,0.5278908555710512,0.044442741429878044,0.4827443251599717,0.42269987058879815,0.09455580425123014
"Twin Lakes Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.15746116682967048,0.0,0.24973146651737285,0.5060524007712726,0.08675496588168399,0.5459740035195585,0.40159104753033936,0.05243494895010222
"White Clay District, Pine Ridge Reservation, USA",0.12367190820229491,0.03399915002124945,0.17084572885677846,0.5864853378665534,0.08499787505312364,0.5800815375655214,0.30634828188701213,0.11357018054746651
"Grandview, Cherokee OTSA, USA",0.23017598416873175,0.0036882368499108467,0.3548134166282366,0.35446147508182946,0.056860887271291224,0.2594218328346082,0.58831831570035,0.15225985146504192
"Lame Deer District, Northern Cheyenne Indian Reservation and Off-Reservation Trust Land, USA",0.12362694949081521,0.0,0.14151274228623034,0.6616446902421893,0.07321561798076515,0.6179934293656811,0.2770785948951226,0.10492797573919636
"Lake Traverse District, Lake Traverse Reservation and Off-Reservation Trust Land, USA",0.11599232373244894,0.0,0.47675796301188933,0.35182242854566537,0.05542728470999636,0.2786864567440991,0.6405102414350131,0.0808033018208879
"Porcupine District, Pine Ridge Reservation, USA",0.12743251726302576,0.0,0.12680477087256747,0.6239799121155052,0.1217827997489015,0.6705091258405379,0.21998078770413063,0.10951008645533139
"Aneth Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.1318181818181819,0.0,0.28686868686868683,0.5459595959595959,0.03535353535353535,0.47023411371237434,0.4816053511705688,0.04816053511705685
"Kaibeto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.1637327364460978,4.9337970437539774e-05,0.24193973935665983,0.5594828818113516,0.03479530441545326,0.47656616827568515,0.48952789878933195,0.03390593293498287
"Shonto Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.19121090390107967,0.0,0.3516369520717891,0.36917367068588675,0.0879784733412445,0.4081292986464214,0.5359683179033471,0.05590238345023153
"Lukachukai Chapter, Navajo Nation Reservation and Off-Reservation Trust Land, USA",0.15278939299950342,0.005061503352646167,0.2527153268206056,0.49300509430109535,0.09642868252614942,0.5227541739489249,0.4241424980039096,0.05310332804716549
