longname,High School %,Undergrad %,Grad %,Undergrad STEM %,Undergrad Humanities %,Undergrad Business %,% of women with high school education - % of men with high school education,% of women with undergraduate education - % of men with undergraduate education,% of women with graduate education - % of men with graduate education,geoid
"Lincoln County, Minnesota, USA",0.9399515738498788,0.2026634382566586,0.058353510895883885,0.0864406779661019,0.08692493946731242,0.02929782082324472,0.03809691829803852,0.08140305334853884,0.013583683550604658,27081
"Putnam County, Illinois, USA",0.9364749364749366,0.1896511896511898,0.0741510741510742,0.07830907830907827,0.0702240702240702,0.0411180411180411,0.03913693063860757,0.05476492124610399,0.03889750459865974,17155
"Tripp County, South Dakota, USA",0.8866828087167069,0.18087167070217863,0.03704600484261487,0.05447941888619858,0.09709443099273597,0.02929782082324462,0.034091718998709775,0.07091631888625777,-0.009841063693309178,46123
"Dixon County, Nebraska, USA",0.8485861182519276,0.20642673521850904,0.052699228791773745,0.06632390745501301,0.09357326478149114,0.0465295629820052,0.0062460474034430336,0.09586259199629124,0.012711298568120775,31051
"Cameron Parish, Louisiana, USA",0.865796888398873,0.16518436849197596,0.05796888398872959,0.05484503246355502,0.07295112091142959,0.03738821511699127,-0.01592695700910185,-0.0072982011017267145,-0.018325403101391233,22023
"Lynn County, Texas, USA",0.8017736045905057,0.21857068335941557,0.06155451225873745,0.11058946270213868,0.08607198748043819,0.021909233176838783,0.05178261795394434,0.05284458370091047,0.0027639704316613084,48305
"Cook County, Minnesota, USA",0.9669856071303027,0.4032935822324944,0.1567540951146313,0.16405239530968194,0.19349076078504387,0.04575042613776882,-0.01233478690319778,0.0631130308348622,0.006552653123075736,27031
"Calhoun County, Georgia, USA",0.7951360263808739,0.10057708161582854,0.03565539983511951,0.04080791426215993,0.046166529266281967,0.013602638087386636,0.12228476496945806,0.16935623526642357,0.06731703834552699,13037
"Fillmore County, Nebraska, USA",0.9457345971563983,0.21398104265402784,0.07630331753554474,0.07701421800947876,0.10308056872037855,0.03388625592417047,0.017457951884181533,0.04963437365578552,0.03854102850422682,31059
"Prince of Wales-Hyder Census Area, Alaska, USA",0.9278588639516556,0.18096430638326516,0.0522444486700052,0.08796439564664454,0.06734113939665924,0.025658771339961493,0.0302841777386319,0.06573147440703844,0.02025158577491378,02198
"Washington County, Kansas, USA",0.9389083625438158,0.2165748622934405,0.07536304456685036,0.09313970956434704,0.09989984977466183,0.023535302954431705,0.018962720935084776,0.0820947130451995,-0.01571040161411412,20201
"Cotton County, Oklahoma, USA",0.8474371373307543,0.1559477756286265,0.04327852998065756,0.04521276595744682,0.07785299806576412,0.03288201160541582,0.06824406047516263,0.005313174946004029,-0.0040961123110151085,40033
"Greer County, Oklahoma, USA",0.8450101374183377,0.09619283622437518,0.012615453931065546,0.04032439738679883,0.04550574453705786,0.010362694300518144,0.023225802477500945,0.04414242243179488,0.005857012913147795,40055
"Harper County, Kansas, USA",0.8958333333333335,0.16006097560975557,0.0609756097560975,0.06834349593495916,0.07266260162601616,0.019054878048780477,0.04892530996577271,0.05282328045333773,0.02804220931388525,20077
"Norton County, Kansas, USA",0.9083646616541352,0.2187500000000001,0.059445488721804385,0.0657894736842106,0.12734962406015063,0.025610902255639115,0.13931515285861495,0.1292498340023585,0.06159625994641992,20137
"Cherry County, Nebraska, USA",0.973816717019134,0.24723061430010074,0.07049345417925483,0.09415911379657604,0.11883182275931534,0.034239677744209475,0.02922356328606912,0.08991476495262254,0.015014404872280201,31031
"Day County, South Dakota, USA",0.9236009732360098,0.20145985401459834,0.04914841849148416,0.08345498783454998,0.09172749391727504,0.026277372262773734,0.02968708876793147,0.010187807555712358,0.0019857102262896206,46037
"Haskell County, Texas, USA",0.808697718631178,0.16017110266159662,0.06962927756653983,0.05774714828897346,0.07628326996197708,0.026140684410646403,0.046043835110648246,0.014258322375384685,0.03230922805743333,48207
"Mahnomen County, Minnesota, USA",0.8735042735042734,0.12079772079772097,0.03561253561253561,0.039886039886039865,0.06267806267806268,0.01823361823361824,0.044749906506408754,0.07607398434671446,0.016594926166136996,27087
"Floyd County, Texas, USA",0.7518557794273593,0.1407741251325564,0.040296924708377674,0.05090137857900335,0.06866383881230129,0.021208907741251434,0.011557237145701449,0.04897842448474665,0.000162795831539983,48153
"Stark County, Illinois, USA",0.9022738268021286,0.18287373004354163,0.05031446540880509,0.08103531688437371,0.07450411223996134,0.027334300919206647,-0.00870695350087436,0.05580757792523705,0.008457726941950211,17175
"Morris County, Kansas, USA",0.9314175319971021,0.240521613136924,0.07075585607341259,0.09031634870804181,0.10118328906061361,0.04902197536826877,-0.01861288969612751,0.05043429647365724,0.0272129293494515,20127
"Hartley County, Texas, USA",0.8756839571022108,0.20507769752681113,0.08098052090172904,0.06128255635806523,0.10724447362661416,0.036550667542131744,0.13352187219610112,0.0588664555343037,0.00248892074485825,48205
"Boone County, Nebraska, USA",0.949896694214876,0.18904958677685918,0.05914256198347096,0.07644628099173525,0.0655991735537188,0.04700413223140492,0.0020065001949257644,0.014600805846473608,0.036781375486354455,31011
"McHenry County, North Dakota, USA",0.9247743229689067,0.2003510531594779,0.045636910732196535,0.08400200601805406,0.08450351053159447,0.03184553660982932,0.03184546545891087,0.0636254501800727,0.03880825057295667,38049
"Yukon-Koyukuk Census Area, Alaska, USA",0.880021424745581,0.12024638457418324,0.041778253883235174,0.04552758435993576,0.0648098553829673,0.009908944831280126,0.021128482249264113,0.08610970663138731,0.019563680887107138,02290
"Luce County, Michigan, USA",0.9319856811960412,0.16003369130343217,0.07348915561170762,0.08464939987365759,0.04590440092651088,0.02947989050326383,0.013231624839629141,0.05342807549185277,0.004262700499834765,26095
"Jefferson County, Oklahoma, USA",0.8459595959595956,0.14191919191919217,0.028030303030303093,0.07297979797979816,0.04873737373737385,0.020202020202020225,0.025465217520168726,0.02541356988731719,0.026641668429826775,40067
"Walworth County, South Dakota, USA",0.9057682744903031,0.2354549975136747,0.0651417205370461,0.10890104425658881,0.07508702138239652,0.05146693187468923,-0.004487674708103184,-0.0383626889051569,-0.05616551347230153,46129
"Stewart County, Georgia, USA",0.7266944505373981,0.14564597499451637,0.05505593331871026,0.030050449660013197,0.08006141697740737,0.035534108357095875,0.11187788691948364,0.111633763547241,0.08000950796291892,13259
"Atchison County, Missouri, USA",0.905724725943971,0.19561510353227798,0.05578562728380025,0.0742996345919611,0.08404384896467727,0.037271619975639485,0.05181010630551908,0.06450613606576877,0.01585951255676002,29005
"Johnson County, Nebraska, USA",0.8951786999280404,0.16982489805708775,0.05684816502758449,0.06980091148956559,0.07603741904533454,0.023986567522187485,0.057286064008151394,0.086839436914537,0.04376309910441758,31097
"Hansford County, Texas, USA",0.7430151338766007,0.22322467986030262,0.03696158323632128,0.09778812572759023,0.06315483119906873,0.06228172293364377,0.0705894831949061,-0.040185861804773404,-0.02738630501604049,48195
"Coal County, Oklahoma, USA",0.8584831899921813,0.1639301537659628,0.06776127182694805,0.05603335939536094,0.06593692989314565,0.041959864477456275,-0.0018269192581122917,0.023844274991063813,0.003606676198419298,40029
"Stevens County, Kansas, USA",0.753018976423232,0.11558366877515848,0.039102932719954075,0.050603795284646265,0.033927544565842425,0.031052328924669394,0.16471098411456953,0.013831982390339392,0.04155445840813871,20189
"Brule County, South Dakota, USA",0.8835712286593899,0.23901483347327143,0.05429610971172687,0.1111111111111112,0.09151973131822007,0.036383991043940724,-0.021264452292701908,-0.07021586239682615,0.022121227771178635,46015
"Alexander County, Illinois, USA",0.8703567035670359,0.115129151291513,0.04059040590405902,0.030750307503075013,0.06100861008610091,0.023370233702336988,0.028440670743961838,-0.06150508856530719,-0.03376260610100704,17003
"Dewey County, South Dakota, USA",0.8444372574385511,0.16009055627425622,0.04948253557567922,0.0407503234152653,0.10122897800776197,0.018111254851229,0.09868408831426367,0.11105014296553808,0.014999592751840048,46041
"Martin County, Texas, USA",0.8206291591046584,0.1957047791893526,0.0868118572292801,0.05686630369026019,0.1119177253478527,0.026920750151240153,-0.052914323887992554,0.022240160329566327,0.08384828072519444,48317
"Aleutians West Census Area, Alaska, USA",0.9156449239823443,0.15816576753310452,0.02231486022560079,0.07454634624816091,0.041196665031878396,0.04242275625306522,0.0022093494585120332,0.04680797953589341,0.017374223378455435,02016
"Delta County, Texas, USA",0.8816272965879265,0.20892388451443566,0.05643044619422579,0.08766404199475065,0.08110236220472437,0.04015748031496063,-0.05644480525653395,0.004845296535569615,-0.0015083128316863356,48119
"Warren County, Georgia, USA",0.7303482587064677,0.08756218905472637,0.030845771144278607,0.020398009950248767,0.0552238805970149,0.011940298507462671,0.03208771781251207,0.0159615245173821,0.04972969412566965,13301
"Polk County, Nebraska, USA",0.9164677804295942,0.17369398037655814,0.0479978785468045,0.06603023070803506,0.07981967647838774,0.027844073190135227,0.03493406152214762,0.02351872113371875,0.020288762416140242,31143
"Carter County, Missouri, USA",0.8783405446678547,0.12293204377704244,0.04835836090608294,0.030287604988546702,0.06821074064647487,0.02443369814202084,-0.04442308779467441,0.0690146418678275,0.0812595398270111,29035
"Wirt County, West Virginia, USA",0.8242870484077599,0.13622672943232805,0.04673718249615032,0.037243717892570104,0.05998682536932044,0.03899618617043755,0.02894467556934166,0.0636276223585078,0.006076460798741787,54105
"Pulaski County, Illinois, USA",0.8990252436890777,0.13871532116970758,0.05748562859285179,0.036740814796301015,0.07923019245188707,0.022744313921519658,-0.00246955654729597,0.08136101632616827,0.0053768059406803514,17153
"Kingsbury County, South Dakota, USA",0.9231820667031168,0.23209404045926704,0.0710770913067249,0.09322033898305103,0.11536358665937718,0.02351011481683976,-0.019027066925350167,0.01864327068719432,-0.0009809549926826366,46077
"Big Stone County, Minnesota, USA",0.9225225225225225,0.19356499356499393,0.07155727155727158,0.08288288288288283,0.0867438867438869,0.023938223938223962,0.009157627737247043,0.05552932669692329,0.012957215320276536,27011
"Scott County, Kansas, USA",0.8482523444160275,0.22705314009661853,0.07985223074737137,0.12475134981528842,0.06734867860187546,0.034953111679454335,0.07795259347216832,0.09291942529090885,0.06794894924898089,20171
"Crosby County, Texas, USA",0.792029559250462,0.13196093956188962,0.02850356294536813,0.05225653206650822,0.056743204011612494,0.022961203483768806,0.04269917504631926,0.018366284542645966,-0.0037687010953564547,48107
"Lincoln County, Idaho, USA",0.8187372708757639,0.11434390456793715,0.04306080884492291,0.031131800989234817,0.06662787314518495,0.016584230433517613,0.07561041210008179,0.02927216555342678,0.00956681452332038,16063
"Sheridan County, Nebraska, USA",0.9033037872683317,0.19124362073596624,0.04431909750201466,0.07681976900349197,0.0757453666398067,0.03867848509266733,0.03615328650355676,0.04068726033098574,-0.001951028888952329,31161
"Hamilton County, New York, USA",0.8039263208919055,0.1977702375181772,0.09331071255453217,0.05574406204556459,0.12336403296170616,0.018662142510906417,0.04446161536050708,0.13168477422904734,0.05797577573966231,36041
"Garfield County, Utah, USA",0.952712100139082,0.24673157162725975,0.08094575799721834,0.1146036161335186,0.09262865090403317,0.039499304589707906,0.015156687112174216,0.005249173782947675,-0.05367630728924414,49017
"Beaver County, Oklahoma, USA",0.8557367829021372,0.20472440944881914,0.04977502812148499,0.08211473565804285,0.10404949381327329,0.018560179977502853,-0.0046924653159178265,0.04592391842934038,0.03031238710004964,40007
"Thayer County, Nebraska, USA",0.9373798407031035,0.21999450700357034,0.0656413073331502,0.09393023894534466,0.10162043394671771,0.024443834111507783,-0.0057905540437726,0.015724224178039842,0.01999639925429715,31169
"Pickett County, Tennessee, USA",0.8063803680981595,0.14773006134969321,0.04368098159509201,0.04417177914110427,0.049325153374233134,0.05423312883435583,-0.0482609660683071,-0.031353383458646494,-0.047331798130011336,47137
"Dickey County, North Dakota, USA",0.9245619245619248,0.24502524502524545,0.05999405999405985,0.08969408969408965,0.09504009504009507,0.06029106029106029,0.03999916075196608,0.030699992806444892,0.03532934490696336,38021
"Wheeler County, Texas, USA",0.8271167982575549,0.161720664307106,0.028314729104274385,0.07269262183501227,0.06888102368636019,0.020147018785733658,0.042450658314827194,-0.05781421391210789,-0.008325837709327918,48483
"Phillips County, Kansas, USA",0.9114971050454921,0.2087124345188868,0.06065618968844803,0.06424041907912885,0.09815274331403391,0.04631927212572388,0.05179400407826762,0.11500426627330126,0.05505951089707431,20147
"Toole County, Montana, USA",0.9025401762571282,0.24183514774494527,0.09123898392949698,0.11378952825298065,0.06220839813374785,0.06583722135821651,0.007680334878142903,-0.010654359998536533,-0.08862562479621368,30101
"Scott County, Illinois, USA",0.9426699426699426,0.21102921102921127,0.05241605241605241,0.07371007371007383,0.10510510510510511,0.03221403221403225,0.011677095324985287,0.08722678611983453,0.017108089976219057,17171
"Gallatin County, Illinois, USA",0.8870431893687706,0.10350115001277793,0.040633784819831376,0.03833375926399187,0.054433938154868466,0.01073345259391773,0.09712958160341167,0.06734050492983672,0.03920575761771869,17059
"Rooks County, Kansas, USA",0.9088442756375473,0.19777536625067807,0.04801953336950635,0.07297883884970174,0.09413998914812789,0.03065653825284877,0.030347697548122166,0.02306661525113282,0.026671165525884617,20163
"Craig County, Virginia, USA",0.8905908096280087,0.19939824945295395,0.05579868708971545,0.08123632385120348,0.09819474835886216,0.019967177242888393,-0.05789107033249263,0.09703377669376112,-0.015993202533001315,51045
"Ouray County, Colorado, USA",0.986325211337643,0.4582297364495275,0.17702635504724007,0.22600696171059168,0.17454002983590236,0.057682744903033316,0.010021093858604613,0.009352718730419374,0.04592296208545091,08091
"Dillingham Census Area, Alaska, USA",0.8713954259197878,0.18694066953927754,0.08982432880344716,0.13324494530991055,0.04905535299966855,0.004640371229698377,-0.01673058697955776,0.05644546442434101,0.03547866888763225,02070
"Jim Hogg County, Texas, USA",0.7395715896279594,0.12664411875234868,0.03307027433295752,0.036452461480646355,0.08004509582863593,0.010146561443066512,-0.0026026199584617826,0.12180605716295381,0.05216430014547127,48247
"Carlisle County, Kentucky, USA",0.8634965034965036,0.1163636363636362,0.03916083916083914,0.053706293706293644,0.03860139860139859,0.024055944055944037,0.018647700857329363,-0.012316069677027253,0.01034634197061473,21039
"Washington County, Colorado, USA",0.9184247538677915,0.21012658227848133,0.07144866385372725,0.09367088607594969,0.08298171589310864,0.033473980309423466,0.042519743154476375,0.08742026296089334,0.0025874339698237214,08121
"Maricao Municipio, Puerto Rico, USA",0.6005647817520459,0.10671411677276091,0.02991309610016185,0.05915774312545976,0.028933992148389442,0.01862238149891177,0.11235143785370816,0.0890596577453502,0.020052091698190833,72093
"Calhoun County, Arkansas, USA",0.8504955947136565,0.11591409691629963,0.045429515418502237,0.04157488986784143,0.05699339207048463,0.017345814977973575,0.017550404181279067,0.06045793671211738,0.05366065021055343,05013
"Musselshell County, Montana, USA",0.919030428055699,0.1954615781330581,0.060340381640020584,0.09953584321815369,0.06884992264053622,0.02707581227436816,0.03150595751767549,0.05474103344385364,0.01185447608666021,30065
"Scotland County, Missouri, USA",0.8006493506493504,0.1415584415584418,0.047402597402597335,0.04545454545454542,0.06525974025974016,0.030844155844155858,-0.02434930516514544,0.02890834502317874,-0.0028810006627740803,29199
"Custer County, Colorado, USA",0.9830097087378641,0.38349514563106807,0.14670981661272925,0.1882416396979506,0.16208198489751907,0.03317152103559869,0.012017783046828767,0.006094250148192093,0.02925429756965031,08027
"Putnam County, Missouri, USA",0.9472527472527472,0.1755494505494504,0.06785714285714278,0.09093406593406612,0.06510989010989009,0.019505494505494478,-1.2312844759554409e-05,0.008027974783294478,0.05591262805358572,29171
"Crane County, Texas, USA",0.7727711618925006,0.1322819439974253,0.028323141293852605,0.04023173479240427,0.07981976182813005,0.012230447376890895,0.09740745077799629,0.0844478369882694,-0.0014129173997500834,48103
"Republic County, Kansas, USA",0.9533603707995364,0.25347624565469296,0.09212050984936278,0.11297798377752008,0.11877172653534196,0.021726535341830805,0.02799638535534199,0.058044277614691164,0.022957627737942105,20157
"Ringgold County, Iowa, USA",0.9352071005917159,0.19556213017751523,0.06479289940828432,0.07840236686390557,0.09230769230769267,0.02485207100591712,0.03263031387550386,0.06230195589289056,0.004368249250285394,19159
"Furnas County, Nebraska, USA",0.9068873780668045,0.20366538575229087,0.06237067691398163,0.07833284067395796,0.0869051138043156,0.03842743127401711,0.030622256074395837,0.05180160896662528,0.02199588214254606,31065
"Hot Springs County, Wyoming, USA",0.9605855855855858,0.23367117117117073,0.07094594594594582,0.11148648648648643,0.08671171171171158,0.03547297297297293,-0.011459778702814116,-0.020560714412779957,-0.018285480485288497,56017
"Hyde County, North Carolina, USA",0.8018018018018017,0.10373230373230372,0.02445302445302446,0.0514800514800515,0.04478764478764478,0.007464607464607467,0.042299402370922,0.02248579406289805,0.026113206622905852,37095
"Oneida County, Idaho, USA",0.9078822412155746,0.2089268755935421,0.050965495409939755,0.08515352959797393,0.09718265273820817,0.026590693257359903,0.08173430561272754,0.05671990751805628,-0.01815250517565669,16071
"Florence County, Wisconsin, USA",0.9203421545041434,0.19807538091419383,0.051323175621491496,0.08928094092488628,0.08580593424218114,0.022988505747126426,0.027999754290149448,0.06254711765592808,-0.019827109614514747,55037
"Morrill County, Nebraska, USA",0.9104750304506701,0.18727161997563924,0.04963459196102307,0.09409257003654067,0.06760048721071861,0.025578562728379963,0.041942008069679515,0.08945636376571556,0.022689012429746205,31123
"Mineral County, Nevada, USA",0.8979195561719832,0.1251040221914008,0.02635228848821084,0.046601941747572845,0.05520110957004158,0.023300970873786422,0.022524001229531465,-0.052359536478585836,0.005290417115555078,32021
"Cameron County, Pennsylvania, USA",0.9287794545935928,0.09981466772570821,0.01932750860471275,0.041567381519724646,0.054275880328302904,0.003971405877680697,-0.013885399218313665,0.020113509466524473,0.011469595452007528,42023
"Schley County, Georgia, USA",0.8757932910244787,0.1402236325173769,0.04895738893925658,0.06104563312178908,0.044424297370806894,0.034753702024780876,-0.0467236854013936,0.03664445790430046,0.06408167811914753,13249
"Mineral County, Montana, USA",0.929519071310116,0.23687119955776748,0.054173576561636454,0.11885019347705934,0.09038142620232187,0.02763957987838584,-0.004485571599665339,0.06958850247440826,0.015339826301794972,30061
"Phillips County, Colorado, USA",0.8739130434782614,0.24816053511705735,0.08428093645484952,0.09732441471571905,0.09598662207357862,0.054849498327759115,-0.02095511679597395,0.02872240364289011,0.002259754086166202,08095
"Hickman County, Kentucky, USA",0.8921944035346098,0.23240058910161995,0.0574374079528718,0.1125184094256258,0.07805596465390272,0.04182621502209131,0.01366947946818442,-0.13870934111759808,-0.0757064710788402,21105
"Lincoln County, Nevada, USA",0.8799565453557848,0.13824008690928852,0.0575774035850082,0.05241716458446495,0.06518196632265087,0.020640956002172764,0.04741586521057961,0.06168496911461899,0.026555201283488157,32017
"Dewey County, Oklahoma, USA",0.9291156011924478,0.1921165948989733,0.06425968863862198,0.07088439880755208,0.08910235177210976,0.032129844319311165,-0.01742451845880022,0.007586646813044329,-0.009931592985435701,40043
"Mills County, Texas, USA",0.8617139677239846,0.23316638842515292,0.07595993322203672,0.07623817473567034,0.08959376739009463,0.0673344462993878,0.040722800748206445,0.058275635835729395,-0.0031631257154024484,48333
"Guadalupe County, New Mexico, USA",0.8514616802739003,0.07716618382933901,0.023176191730313444,0.04240189623386877,0.032920726889649705,0.0018435607058203817,0.04477895477022131,0.07303622465181712,0.017817447715828136,35019
"Calhoun County, Illinois, USA",0.9294496487119438,0.1689110070257611,0.060304449648711934,0.07757611241217799,0.07025761124121774,0.02107728337236535,0.016399061032863704,0.12544925966052722,0.04742145178764902,17013
"Wahkiakum County, Washington, USA",0.9330601092896175,0.19726775956284184,0.08169398907103834,0.10382513661202189,0.08224043715847008,0.011202185792349736,0.02358118396040576,-0.01797666857907826,-0.05400629319254644,53069
"Adams County, Idaho, USA",0.9292984869325998,0.17441540577716644,0.06492434662998627,0.10371389270976625,0.05254470426409908,0.01815680880330124,0.01999506960596442,0.055952119181691184,0.054864291245614184,16003
"Marshall County, South Dakota, USA",0.9149210441508216,0.27457299387689305,0.04737350950692868,0.12794070254592316,0.08572349339349011,0.06090879793747965,0.07066821559720826,0.04792199655406498,0.0312992742651281,46091
"Deuel County, South Dakota, USA",0.9176005273566248,0.22742254449571522,0.03823335530652613,0.10481212920237336,0.09360580092287413,0.02900461437046817,0.023106628503929638,-0.0041742764981139435,0.0017918313570487315,46039
"Kimble County, Texas, USA",0.8680436029833621,0.2590361445783135,0.09896729776247863,0.12937464142283428,0.10757314974182437,0.022088353413654616,-0.01244317156511765,-0.02402676151169969,-0.04707131034777183,48267
"Custer County, Idaho, USA",0.8787965616045844,0.2564469914040112,0.03581661891117477,0.1610315186246417,0.07335243553008593,0.02206303724928369,0.17790077353453815,-0.0007960114993805223,0.007512477375664607,16037
"Menominee County, Wisconsin, USA",0.9499605988967692,0.17572892040977117,0.06934594168636703,0.04885736800630407,0.10401891252955062,0.02285263987391641,0.01823691295568519,0.054420337842239846,0.03866540373884571,55078
"Barber County, Kansas, USA",0.9157545605306802,0.23847429519071264,0.06832504145936967,0.13466003316749597,0.0762852404643448,0.027529021558872258,0.028092830291432613,-0.018392280404511047,0.003992731205893704,20007
"Holt County, Missouri, USA",0.9436792164064891,0.2011019283746559,0.0731558004285277,0.08478726660544855,0.10284664830119378,0.013468013468013473,-0.0035699236855655236,0.06567852362970611,0.055482547129450346,29087
"Phillips County, Montana, USA",0.929206349206349,0.182222222222222,0.05142857142857145,0.08666666666666696,0.08031746031746033,0.015238095238095245,0.02773367766699808,0.026269553989118538,-0.0028859112494092967,30071
"Bath County, Virginia, USA",0.8589341692789969,0.17697349672271293,0.05101168424052429,0.08406953548019368,0.0709603875748076,0.021943573667711606,0.07694107138294248,0.10616479398322834,0.05562483422603848,51017
"Kittson County, Minnesota, USA",0.9584550470626421,0.25186627718273247,0.07302823758519951,0.10743265173644917,0.11132749107432643,0.033106134371957134,0.016650011253657504,0.08122034661264876,0.006418185910420954,27069
"Mora County, New Mexico, USA",0.9226023555804824,0.1632080762759395,0.1107683679192373,0.052720134604598984,0.08020190689848572,0.030286034772854794,0.004808497816975232,0.09817522770055195,0.07549598523343103,35033
"Hidalgo County, New Mexico, USA",0.8456480901690672,0.16530995616781471,0.05635566687539134,0.06950532247964938,0.0666875391358798,0.029117094552285522,0.055948890927184136,0.042832181613978115,0.009742238066929372,35023
"Grant County, Oklahoma, USA",0.9143824027072756,0.22436548223350267,0.06395939086294401,0.09170896785109971,0.11370558375634492,0.018950930626057533,-0.019525080305386133,0.027882276201297962,-0.005233695852837256,40053
"Tensas Parish, Louisiana, USA",0.7834373973052907,0.1301347354584293,0.037134406835359825,0.04107788366743349,0.06638186000657238,0.022674991784423306,0.08555425819163687,0.06450777202072579,0.006943734948551529,22107
"Storey County, Nevada, USA",0.9412140575079873,0.2747603833865815,0.08370607028753992,0.15718849840255597,0.07763578274760381,0.03993610223642171,0.045110900299922374,-0.06779451133682651,-0.025894560825979573,32029
"Dunn County, North Dakota, USA",0.8961424332344212,0.18892185954500504,0.04912627761292457,0.08308605341246295,0.06758984503791633,0.038245961094625795,0.05940488296772295,0.14663620627609392,0.03861148854269635,38025
"Nuckolls County, Nebraska, USA",0.9237451737451736,0.21975546975546947,0.07175032175032148,0.10649935649935638,0.06885456885456875,0.04440154440154448,0.02192894384555799,-0.02182766152328694,0.012659409568096455,31129
"LaMoure County, North Dakota, USA",0.8858569051580703,0.22795341098169694,0.05391014975041586,0.1141430948419302,0.08785357737104847,0.025956738768718703,0.07516856769441027,0.04519396423691521,0.02058085308619987,38045
"Union County, New Mexico, USA",0.8530175210902011,0.15217391304347846,0.060999351070733385,0.08500973393900103,0.053212199870214374,0.013951979234263497,-0.020391132236549314,0.0009836122038767436,0.06281340645227951,35059
"Stafford County, Kansas, USA",0.9262406526172673,0.24983004758667574,0.07239972807613888,0.08531611148878315,0.12848402447314777,0.036029911624745156,0.014851747923800951,0.04598378207060755,0.07559657707381515,20185
"Valley County, Nebraska, USA",0.9408364501870112,0.25467528051683064,0.06222373342400538,0.11696701802108107,0.10166609996599794,0.036042162529751745,0.016603105541695418,0.09681579956412409,0.037395922559582906,31175
"Meade County, Kansas, USA",0.8508997429305912,0.2152038193169294,0.07601909658464921,0.0888725670216668,0.10246052148365745,0.02387073081160485,0.017160479150787222,0.08887459237451795,0.02575353897004469,20119
"Owsley County, Kentucky, USA",0.7090176634645179,0.10660055779361638,0.04121475054229938,0.03935543848775953,0.0557793616361946,0.011465757669662215,-0.02365866939130945,-0.010952355413182513,-0.009326114484088988,21189
"Schuyler County, Missouri, USA",0.9021663172606569,0.09189378057302572,0.02061495457721872,0.02410901467505231,0.0545073375262054,0.013277428371767975,0.06718843519996853,0.05346251969950777,0.024408090619636884,29197
"Gregory County, South Dakota, USA",0.9078674948240164,0.1825396825396825,0.06452726017943403,0.060731538992408594,0.08937198067632829,0.03243616287094545,0.049296275437508474,0.03612651729659777,0.02262559465569039,46053
"Pierce County, North Dakota, USA",0.9321685508735869,0.2822884549503256,0.09763617677286739,0.13566289825282665,0.10414525522439184,0.04248030147310724,0.057547009928150206,0.05951175100404732,0.008986177839612336,38069
"Edmunds County, South Dakota, USA",0.927969079409698,0.23998594518622593,0.05094869992972577,0.11770906535488386,0.07624736472241714,0.04602951510892473,0.02578240731081405,0.09062571720670126,-0.0013149658870412403,46045
"Kearny County, Kansas, USA",0.7860065466448444,0.1845335515548282,0.07324058919803593,0.07119476268412454,0.08142389525368252,0.03191489361702133,0.005619980668835178,0.10874615391877263,0.07644233946309892,20093
"Wells County, North Dakota, USA",0.919514532098371,0.2063238581922704,0.027467262855317854,0.07058447780261902,0.0977323538805492,0.03800702650910252,0.04469322129161302,0.07120868691894452,0.006327224479641794,38103
"Mason County, Texas, USA",0.8283261802575113,0.3404864091559367,0.08476394849785415,0.11230329041487848,0.15593705293276092,0.07224606580829755,0.014279503855455511,-0.04587025336157885,-0.04460071148483316,48319
"Columbia County, Washington, USA",0.9151119402985077,0.2540422885572137,0.10323383084577116,0.11194029850746258,0.1029228855721391,0.03917910447761194,-0.04525317546490182,-0.013894490115988312,0.012796218740844217,53013
"Red Lake County, Minnesota, USA",0.9470918009810791,0.16993693062368634,0.030133146461107266,0.06692361597757529,0.07918710581639823,0.023826208829712755,0.030795368604936146,0.017535497065433586,-0.020729434070791797,27125
"Corson County, South Dakota, USA",0.8696590418644797,0.1441519205869659,0.03193785066896849,0.044885627967198936,0.07639188605955978,0.022874406560207162,-0.01237901794789631,0.1346324798693449,0.0402328850666198,46031
"Sioux County, North Dakota, USA",0.8582089552238805,0.12598770851624239,0.04258121158911328,0.04345917471466199,0.0601404741000878,0.02238805970149254,0.024610532954903896,0.09677704194260475,0.06580258593503621,38085
"Chase County, Nebraska, USA",0.8836513280957727,0.21548821548821528,0.060606060606060504,0.1062476618032172,0.07594463150018708,0.03329592218481107,-0.0069160766983094035,0.0002955898956712999,0.006115318825199868,31029
"Sargent County, North Dakota, USA",0.9401197604790418,0.19549137020077526,0.047551954913702066,0.05530116238112003,0.0834800986262771,0.0567101091933782,-0.007962346052897029,0.11387038158691654,0.02364097516656572,38081
"Clark County, South Dakota, USA",0.9403687720674774,0.18595527657905064,0.0298156139662613,0.06983130639466462,0.094546881129855,0.021577089054531203,-0.011371990382829211,0.01471223049815168,0.0291392946187272,46025
"Sharkey County, Mississippi, USA",0.8140960163432074,0.15662240381341505,0.04766768811712632,0.05311542390194072,0.07626830098740212,0.02723867892407219,0.0001577310085691952,0.02709212501277003,0.017751754967965445,28125
"Haskell County, Kansas, USA",0.735294117647059,0.14626391096979338,0.056041335453100194,0.04809220985691572,0.07750397456279808,0.020667726550079486,-0.012289112756401654,-0.015285532224784126,-0.026762956669498725,20081
"Lake of the Woods County, Minnesota, USA",0.9762071378586424,0.21588523442967086,0.050734779566130164,0.09097270818754376,0.08467459762071372,0.04023792862141352,-6.731396866854755e-05,-0.0600175424281984,-0.008608028720626652,27077
