longname,Housing Units per Adult,Vacancy %,Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %
"Historical Congressional District CA-11, 108th-112th Congress, USA",0.45867212618237735,0.03755309624945237,0.23719466135799977,0.448134826564683,0.3146705120773172,0.14861894252085378,0.43362607188213687,0.41775498559700924,0.047688195011089375,0.38217877008262063,0.5701330349062901,0.22138375795976983,0.16870896139654615,0.17055565478277446,0.16489341098968222,0.19315423053780237,0.08130398433342512,0.3263491501897993
"Historical Congressional District KY-7, 34th-37th Congress, USA",0.5689362801248793,0.07685816645776379,0.3196733794937437,0.39630318973689665,0.28402343076935976,0.4534145577727804,0.5202823877707878,0.026303054456431933,0.1998832963144218,0.7379437563528222,0.06217294733275609,0.4673191017270433,0.14724438424790784,0.08531253957915676,0.1211996132457187,0.11391922137557513,0.06500513982459843,0.36280175712365986
"Historical Congressional District KS-3, 90th-92nd Congress, USA",0.5483241272980899,0.06369734441250213,0.3028694801028844,0.4117902946419911,0.28534022525512454,0.21144224155283287,0.7210839424152475,0.06747381603191949,0.12467750437920366,0.726802073300519,0.14852042232027732,0.3230234128346335,0.13751280565690596,0.1376898382235822,0.16746664647857865,0.1468795152537753,0.08742778155252437,0.3482341178619231
"Historical Congressional District TX-11, 108th Congress, USA",0.5378464129874467,0.09322454886121881,0.24921181854412414,0.4253811015490501,0.3254070799068258,0.5024591162987142,0.4712155748486745,0.026325308852611373,0.24677638556273684,0.6979252724696291,0.05529834196763404,0.22134811000296195,0.15260582671967612,0.13913901282933722,0.14195454669095803,0.17924595931624263,0.16570654444082406,0.3832698750067528
"Historical Congressional District OH-12, 103rd-104th Congress, USA",0.5608393906391542,0.06833372222654326,0.31140642095834514,0.4179827505769404,0.2706108284647145,0.34228103644192404,0.6148383702237111,0.04288059333436474,0.12717007108530076,0.7223183948472012,0.150511534067498,0.30932503152512164,0.13847275245210242,0.1237815181988897,0.1584811281669718,0.16841050351739695,0.10152906613951758,0.3992792678356738
"Historical Congressional District CA-48, 103rd-107th Congress, USA",0.4699120028551672,0.06041546759388369,0.1585829889488731,0.42661648426130416,0.4148005267898228,0.05394547342262972,0.2694617979055109,0.6765927286718594,0.019233412949584996,0.13887507510208427,0.8418915119483307,0.15200654907044256,0.19346340918755403,0.25465589273787587,0.20444681062325668,0.13731548983418176,0.05811184854668914,0.3540119339378889
"Historical Congressional District GA-3, 110th-112th Congress, USA",0.5120762350417977,0.06279063907701009,0.2809775564510965,0.40242937787225574,0.3165930656766477,0.38787307095234846,0.5775532383505649,0.034573690697086615,0.24108130335402173,0.699209539873048,0.059709156772930295,0.16875832733438134,0.1254627943954206,0.15349342055375767,0.2153000123991745,0.24806614313296876,0.08891930218429699,0.2875873030051602
"Historical Congressional District OH-12, 105th-107th Congress, USA",0.5607009107065144,0.0683307850655065,0.3114521431323704,0.4176223565702661,0.27092550029736345,0.3455708175694375,0.6132386873956993,0.0411904950348631,0.12705978697542716,0.7235619268672981,0.14937828615727466,0.3093699933790391,0.13838726024734593,0.12382860070093865,0.15858688214709185,0.16855515568461626,0.10127210784096828,0.39912291473239697
"Historical Congressional District WA-4, 99th-102nd Congress, USA",0.532029475086534,0.09656369296809064,0.3031999388911621,0.4129124319794741,0.2838876291293639,0.47646700458910746,0.4705028596042003,0.053030135806692455,0.21704662222474716,0.704520592462904,0.07843278531234889,0.3284977202684798,0.17200517699657858,0.09478572228577352,0.15369556915227364,0.1557245616939333,0.09529124960296126,0.34155552138213857
"Historical Congressional District VA-3, 98th-102nd Congress, USA",0.5413345329386968,0.05451500081547275,0.24006561279461947,0.42679043888565293,0.3331439483197276,0.18979524438573317,0.7172721268163804,0.09293262879788645,0.089750734027081,0.6963255778264182,0.21392368814650076,0.3380158255862656,0.14024987918036408,0.16364193159852122,0.14061041813888203,0.13360021423391696,0.08388173126205,0.3717148934905468
"Historical Congressional District CA-44, 108th-112th Congress, USA",0.41595352532791474,0.03963034870531582,0.20549477929418938,0.4051134123436605,0.38939180836215015,0.11190124915426869,0.5025348212915858,0.3855639295541454,0.024877427110149994,0.33903795393196484,0.6360846189578852,0.2526777550652204,0.15205688236185608,0.1715538427489612,0.14544404489613402,0.2044945529508571,0.07377292197697118,0.3341525457923286
"Historical Congressional District SC-4, 13th-14th Congress, USA",0.5717688375082441,0.10381630408961445,0.25670057774986876,0.37907414266217576,0.3642252795879555,0.3569628898265727,0.6024399630136124,0.04059714715981503,0.2688949736448721,0.6692842731655914,0.061820753189536524,0.2421901354545783,0.15135793611433906,0.1404366970925776,0.18276833805372875,0.17587125968433204,0.10737563360044423,0.3271488694815152
"Historical Congressional District SC-4, 15th-17th Congress, USA",0.5717688375082441,0.10381630408961445,0.25670057774986876,0.37907414266217576,0.3642252795879555,0.3569628898265727,0.6024399630136124,0.04059714715981503,0.2688949736448721,0.6692842731655914,0.061820753189536524,0.2421901354545783,0.15135793611433906,0.1404366970925776,0.18276833805372875,0.17587125968433204,0.10737563360044423,0.3271488694815152
"Historical Congressional District SC-4, 18th-27th Congress, USA",0.5717688375082441,0.10381630408961445,0.25670057774986876,0.37907414266217576,0.3642252795879555,0.3569628898265727,0.6024399630136124,0.04059714715981503,0.2688949736448721,0.6692842731655914,0.061820753189536524,0.2421901354545783,0.15135793611433906,0.1404366970925776,0.18276833805372875,0.17587125968433204,0.10737563360044423,0.3271488694815152
"Historical Congressional District NC-7, 58th-60th Congress, USA",0.5508539724874667,0.09083612317236416,0.31422231801783207,0.38862486520347767,0.2971528167786904,0.6953785418350571,0.28883861918768206,0.015782838977260957,0.5268887955814511,0.44352361158012826,0.029587592838420655,0.24931014858334866,0.14030050118158913,0.14623898146871242,0.19266852368767473,0.18568954978319005,0.08579229529548495,0.25372681405379716
"Historical Congressional District AR-2, 88th-89th Congress, USA",0.5999951790418772,0.11876667556818048,0.2802928380479764,0.4124106721646637,0.30729648978735996,0.5707124801850788,0.40649500878283157,0.022792511032089628,0.39305282745787495,0.579613356766254,0.0273338157758711,0.24983469825347324,0.18392653045802607,0.1468446258040743,0.16501601065487723,0.15470354312486345,0.09967459170468584,0.3559153438565384
"Historical Congressional District OH-3, 43rd-45th Congress, USA",0.5219953678857298,0.053633527139774304,0.33307898806479075,0.38369889151899944,0.2832221204162099,0.4951366601773309,0.4601177473240391,0.0447455924986299,0.21156572242522528,0.7012187274743553,0.08721555010041937,0.31146781127347656,0.1576157278564873,0.11657159309491183,0.18052862685313242,0.16339949353928382,0.07041674738270812,0.2742162387959
"Historical Congressional District OH-3, 47th Congress, USA",0.5219953678857298,0.053633527139774304,0.33307898806479075,0.38369889151899944,0.2832221204162099,0.4951366601773309,0.4601177473240391,0.0447455924986299,0.21156572242522528,0.7012187274743553,0.08721555010041937,0.31146781127347656,0.1576157278564873,0.11657159309491183,0.18052862685313242,0.16339949353928382,0.07041674738270812,0.2742162387959
"Historical Congressional District SC-7, 58th-64th Congress, USA",0.5680906779339397,0.1013724660594859,0.25678687953964974,0.3752604255635203,0.3679526948968299,0.34721348230504845,0.615771016392988,0.037015501301963426,0.2583956298810053,0.6809192135034566,0.060685156615538,0.23332065517454245,0.15604132797621129,0.14802929029573753,0.18028066291177208,0.17634433172886843,0.10598373191286824,0.3382916067266022
"Historical Congressional District NC-2, 115th-116th Congress, USA",0.5299938887396337,0.06854706187088831,0.28841087673755317,0.4113930992971376,0.3001960239653091,0.4049320030139018,0.5614093260457144,0.03365867094038379,0.29749186176912923,0.6031679046122105,0.09934023361866032,0.13391895017585567,0.0831854538593108,0.12331428847373646,0.2255953459490682,0.24852801873700833,0.18545794280502065,0.24992989809200636
"Historical Congressional District MO-8, 90th Congress, USA",0.5890135084892799,0.1536765795878941,0.3229662460154582,0.3933452687655576,0.2836884852189842,0.7764011799410039,0.19685349065879967,0.02674532940019648,0.4405778069599498,0.5349512601646529,0.02447093287539742,0.26628315086172105,0.16931286222480546,0.15364046345726293,0.17326786896331475,0.16036945144223116,0.0771262030506648,0.2932186786306337
"Historical Congressional District IL-15, 88th-89th Congress, USA",0.5030888379503281,0.05244981965760999,0.26523232569676586,0.40978715076086836,0.32498052354236573,0.3818427811511115,0.5353537751132875,0.08280344373560104,0.14469061979047554,0.6577340495653002,0.19757533064422425,0.3526477129023441,0.12805412756112936,0.08439991397918956,0.1607449172342001,0.22579835788873776,0.04835497043439905,0.26190971992706724
"Historical Congressional District IL-15, 90th-92nd Congress, USA",0.5030888379503281,0.05244981965760999,0.26523232569676586,0.40978715076086836,0.32498052354236573,0.3818427811511115,0.5353537751132875,0.08280344373560104,0.14469061979047554,0.6577340495653002,0.19757533064422425,0.3526477129023441,0.12805412756112936,0.08439991397918956,0.1607449172342001,0.22579835788873776,0.04835497043439905,0.26190971992706724
"Historical Congressional District CA-51, 103rd-107th Congress, USA",0.4766054155455714,0.04678637255484868,0.20618042881026155,0.41855678661780915,0.37526278457192924,0.08099180421809889,0.26745952462565215,0.6515486711562489,0.037985503074587944,0.12791661393764903,0.8340978829877631,0.12525770331365532,0.25078797572589845,0.23166098596575968,0.1740206286903776,0.15271732530581406,0.06555538099849509,0.3574576561267156
"Historical Congressional District NJ-3, 91st-92nd Congress, USA",0.5148227751265892,0.08221958053833743,0.2220235114334761,0.3778210780859128,0.4001554104806111,0.14600240137764453,0.6201366257524882,0.23386097286986737,0.02731811120454133,0.3580020678670878,0.6146798209283708,0.4148222274024176,0.13537095379168002,0.15124708346568938,0.12708419282300723,0.11443834284708009,0.057037199670125514,0.2684399562020218
"Historical Congressional District NC-9, 88th-89th Congress, USA",0.5676258171937135,0.11850147782517738,0.3066246230917825,0.3933380218002493,0.3000373551079681,0.5432048589987446,0.4209152640074329,0.03587987699382253,0.42709378422313704,0.5316965773503988,0.041209638426464225,0.2782284783950496,0.1267968500185456,0.12870777428415317,0.19172394498558878,0.1855994945798206,0.08894345773684219,0.26985497615247295
"Historical Congressional District NC-12, 107th Congress, USA",0.557087347180098,0.08017960558205985,0.2583483708730571,0.41130820682679675,0.33034342230014624,0.28242308583220976,0.585820638677634,0.13175627549015625,0.23381514676608786,0.6289293718061678,0.13725548142774438,0.28714226840442947,0.11182487818097626,0.10667131466843995,0.17164007578840715,0.196379504522631,0.1263419584351162,0.4868099173188234
"Historical Congressional District SC-2, 108th-112th Congress, USA",0.5825864132189004,0.12174863969689859,0.2596937197128934,0.4038430644072362,0.3364632158798704,0.28352070628140724,0.6551485632970125,0.0613307304215802,0.20965977824320656,0.6802618048797485,0.11007841687704498,0.16260611052690974,0.14093122020202783,0.15793294424698634,0.19946738362647715,0.21308659892222995,0.12597574247536902,0.2822719215899454
"Historical Congressional District CA-40, 103rd-107th Congress, USA",0.5180352952427192,0.15091762139810172,0.21464196134622096,0.3760917427606539,0.40926629589312513,0.29877615066292207,0.563894695655549,0.13732915368152884,0.12345129889754329,0.6707083446445746,0.20584035645788212,0.2801051695198933,0.17098083725962887,0.21567970837691383,0.12871127446857286,0.16732897779936237,0.03719403257562888,0.38460534373704464
"Historical Congressional District IN-5, 108th-112th Congress, USA",0.5477266514276408,0.06409487198547292,0.3286834824347141,0.4308769225438589,0.24043959502142698,0.3140310546072001,0.6378791953663607,0.04808975002643906,0.16326202137403642,0.7268170637833742,0.10992091484258941,0.301532151019703,0.11774964214526884,0.11457438585355743,0.17721541255959591,0.17629961753079468,0.11262879089108019,0.2595283838583067
"Historical Congressional District TX-16, 98th Congress, USA",0.49474813351516755,0.0740005196372096,0.25230989329783304,0.41054503546803706,0.33714507123412985,0.5671423528818517,0.42105793958953136,0.01179970752861681,0.34338046453870646,0.6379928315412191,0.01862670392007454,0.2739174576895397,0.1531555152009922,0.14316383017365433,0.13737785234288463,0.15294634305032756,0.13943900154260153,0.3625733419504928
"Historical Congressional District TX-16, 99th-102nd Congress, USA",0.4947583553028243,0.0739902210566874,0.25230792113445927,0.41053803083792195,0.3371540480276188,0.5671471905272384,0.42105300129428086,0.011799808178480815,0.3433653884005262,0.6380072774782997,0.018627334121174167,0.27394478361674485,0.15315379076580282,0.14316311743740345,0.13736058343082783,0.1529387210624443,0.13943900368677678,0.3626060423529872
"Historical Congressional District NC-3, 91st-92nd Congress, USA",0.58370618914103,0.16345812864075865,0.27651112762095614,0.40700823424739774,0.3164806381316461,0.7088899062021365,0.2898163826752731,0.0012937111225903325,0.3996781782809022,0.5736541009894187,0.026667720729679222,0.19718317593084225,0.12103265403349288,0.14407815117499,0.2017611973211718,0.19577768883847538,0.1401671327010277,0.31772366356610987
"Historical Congressional District WA-5, 93rd-97th Congress, USA",0.533651360255941,0.077401686405458,0.25898585783426276,0.407968426779987,0.3330457153857501,0.49423365790946583,0.45321777477488834,0.05254856731564585,0.19190961434567091,0.7313383755880367,0.07675201006629236,0.3669237970190291,0.1697062197262582,0.09417767867416758,0.14156645091863101,0.13933321812210753,0.08829263553980657,0.35002329609797156
"Historical Congressional District OH-12, 100th-102nd Congress, USA",0.5571313546706637,0.06383152352747615,0.3030113326201788,0.4232822752585151,0.27370639212130604,0.37189611923875887,0.5869969627034328,0.0411069180578084,0.12329469447147771,0.7482589871432707,0.12844631838525158,0.32355580398142453,0.1508725781591532,0.11885177031251883,0.15019650272555451,0.16582148151054024,0.09070186331080882,0.39321732129775916
