longname,Architecture and engineering occupations %,Computer and mathematical occupations %,"Life, physical, and social science occupations %","Arts, design, entertainment, sports, and media occupations %",Community and social service occupations %,"Educational instruction, and library occupations %",Legal occupations %,Health diagnosing and treating practitioners and other technical occupations %,Health technologists and technicians %,Business and financial operations occupations %,Management occupations %,Construction and extraction occupations %,"Farming, fishing, and forestry occupations %","Installation, maintenance, and repair occupations %",Material moving occupations %,Production occupations %,Transportation occupations %,Office and administrative support occupations %,Sales and related occupations %,Building and grounds cleaning and maintenance occupations %,Food preparation and serving related occupations %,Healthcare support occupations %,Personal care and service occupations %,"Firefighting and prevention, and other protective service workers including supervisors %",Law enforcement workers including supervisors %,geoid
"Wexford County, Michigan, USA",0.02785239643715537,0.013007210518874593,0.006220839813374811,0.014986568641312039,0.017107309486780756,0.04771666902304545,0.001201753145765588,0.03230595221263957,0.023681606107733642,0.03513360667326448,0.08355718931146601,0.03605259437296771,0.011169235119468397,0.0327301003817334,0.054361657005513986,0.16103492153258905,0.04757528630001423,0.09946274565248082,0.09472642443093432,0.03774918704934254,0.04969602714548289,0.041990668740280006,0.019298741693765015,0.005231160752156094,0.006150148451859189,26165
"Stark County, North Dakota, USA",0.0348992473901432,0.011228453508133032,0.01796552561301287,0.008800679776644827,0.014688031075503758,0.041757708181597554,0.0057659626122845324,0.02282107307598927,0.01389900461277008,0.04151493080844867,0.12685117747025962,0.08151250303471706,0.010075260985676132,0.07137654770575388,0.039026462733673196,0.06749210973537266,0.05250060694343288,0.11070648215586305,0.08151250303471735,0.04084729303228938,0.04048312697256622,0.030347171643602813,0.027069677106093707,0.002306385044913814,0.004552075746540426,38089
"Fulton County, Illinois, USA",0.014550264550264565,0.009955444165970495,0.008563074352548043,0.00703146755778335,0.013575605680868828,0.06084656084656083,0.003272069061542751,0.05437204121414648,0.031328320802005,0.026803118908382058,0.093428014480646,0.06307435254803667,0.01761347813979394,0.042467279309384535,0.039752158173210796,0.07678919521024788,0.05680868838763582,0.09899749373433607,0.09092174881648553,0.05089111668059041,0.049150654413812264,0.03661932609301032,0.022695627958785825,0.005569479253689784,0.024923419660261747,17057
"Botetourt County, Virginia, USA",0.025575291460660423,0.020997375328083972,0.006042849295000913,0.00701947140328388,0.01287920405298175,0.05817005432460481,0.002502594152475126,0.0576207043886956,0.015198681560153818,0.0408960507843496,0.10077519379844964,0.050051883049502546,0.002807788561313556,0.03448696819874259,0.039064884331319084,0.07062198620521264,0.05719343221632174,0.13752060062259666,0.11444790331441129,0.03912592321308673,0.03497527925288407,0.023744125007629853,0.03119086858328755,0.006653238112677777,0.010437648782274303,51023
"Lee County, Iowa, USA",0.016743461613342846,0.005581153871114278,0.0049321824907521536,0.00441300538646245,0.022454409760529544,0.05431890453630995,0.005646051009150493,0.04620676228178336,0.020507495619443164,0.022843792588746893,0.1255110649620353,0.04698552793821795,0.008371730806671423,0.054189110260237455,0.05315075605165816,0.10915698617690948,0.03764034006100331,0.09669673567395695,0.07404763449931864,0.04179375689532093,0.05360503601791152,0.04419495100266073,0.029787786358621574,0.006684405217729898,0.014536958920111628,19111
"Lumpkin County, Georgia, USA",0.025290188703715695,0.013488100641981722,0.00019453991310550554,0.014460800207509245,0.0254198819791194,0.06471694442643144,0.004085338175215616,0.019129758122041356,0.023279942934958834,0.029180986965825818,0.08099345048959211,0.05978859996109194,0.0019453991310550561,0.04065884183905065,0.06231761883146358,0.07159068802282602,0.025744115167628544,0.09882627585759687,0.13092536152000528,0.030607612995266213,0.07528694637183056,0.04552233966668827,0.035535957460605665,0.008624602814344073,0.012385707801050527,13187
"Lincoln County, Oklahoma, USA",0.012950049807883897,0.014515440444001724,0.005834637825530089,0.008111569659883302,0.011384659171766053,0.05614060054077147,0.0039846307101181104,0.025402020777003022,0.019780845310943505,0.03799629998576927,0.12950049807883862,0.07812722356624455,0.0054788672264124115,0.05770599117688936,0.04198093069588718,0.05329443574782986,0.05592713818130056,0.1208196954603667,0.09662729472036402,0.0323039703998861,0.05628290878041846,0.02846164792941518,0.02938665148712119,0.007044257862530236,0.010957734452824821,40081
"Petersburg city-County, Virginia, USA",0.012496449872195392,0.01853166714001703,0.00802328883839818,0.006106219823913659,0.03649531383129786,0.046222664015904594,0.005396194262993466,0.02009372337404146,0.030460096563476296,0.044802612894064196,0.05999715989775636,0.0363533087191139,0.003337120136324907,0.017182618574268664,0.08044589605225787,0.07661175802328882,0.04828173814257312,0.12389946038057359,0.08818517466628803,0.044589605225788205,0.0665293950582221,0.07838682192558939,0.019738710593581375,0.014129508662311841,0.013703493325759724,51730
"Marion County, Iowa, USA",0.0331730769230769,0.022415865384615423,0.004747596153846155,0.013341346153846158,0.024759615384615387,0.07037259615384624,0.0042668269230769235,0.039663461538461536,0.02211538461538465,0.0481971153846154,0.08587740384615376,0.03731971153846159,0.011057692307692317,0.04110576923076913,0.04014423076923076,0.12974759615384637,0.036298076923076884,0.11778846153846147,0.08209134615384607,0.03125000000000003,0.044290865384615435,0.03401442307692304,0.015925480769230765,0.004146634615384621,0.005889423076923079,19125
"Accomack County, Virginia, USA",0.020247364434307226,0.007683629621673383,0.003213154205427052,0.005657945448686754,0.015995919848756406,0.045086478566920614,0.004680028951382877,0.021444311762306597,0.01648487809740834,0.02689270367585684,0.08904972210463374,0.04854393639120026,0.038608747052385546,0.03572800021341463,0.03953576696242847,0.122842423463818,0.06964162484371225,0.09505429086311495,0.0868595893031521,0.07446135615185297,0.04539326213427294,0.04624148008679802,0.016764282810923754,0.015018003351452513,0.008871099654113812,51001
"Daviess County, Indiana, USA",0.02231962238705325,0.007484828051247458,0.004517869184086313,0.008968307484828042,0.010114632501685787,0.03910991233985168,0.002292650033715445,0.03594066082265677,0.02717464598786241,0.03587322993931222,0.08368172623061335,0.1106540795684422,0.016655428186109215,0.036075522589345904,0.041807147673634415,0.14585300067430929,0.03567093728927851,0.09184086311530697,0.08253540121375595,0.054484153742414006,0.046864463924477295,0.023465947403911,0.02090357383681724,0.006001348617666893,0.009710047201618353,18027
"Morton County, North Dakota, USA",0.014157516303439031,0.007524664177024673,0.006800066885903803,0.021737918733626883,0.02001003288556937,0.05930550136558729,0.0074689259238615415,0.063820299871802,0.023855972353826364,0.04893818627724203,0.10562398974416129,0.046931609163368845,0.008416476227635045,0.049328354049383905,0.03884956245471262,0.05178083718856257,0.039629897998996716,0.10556825149099835,0.08483362131430804,0.03862660944206022,0.07613845382085746,0.025249428682905035,0.03411181093584513,0.009977147316203118,0.011314865392118602,38059
"Caroline County, Maryland, USA",0.007997873370384913,0.025294055576163654,0.00799787337038493,0.00787245599763342,0.019121455078954925,0.06682854182998003,0.008497740456033978,0.024855672495244313,0.021742415820377115,0.03104465811679339,0.09500979052279934,0.07456178285352552,0.021205233571819956,0.05787838867599557,0.04860973030405964,0.0458110200697048,0.03982858244538495,0.11751528697576454,0.08067726087058094,0.04875570584191998,0.037166422323549414,0.044662682701760284,0.03551820289622182,0.013683861469642962,0.01786330636531964,24011
"Bureau County, Illinois, USA",0.011406604487017885,0.015691958658936245,0.011091504915553309,0.006617091000756239,0.008633728258129561,0.055268464834887746,0.004285354171918328,0.03207713637509442,0.023191328459793253,0.018023695487774157,0.09137887572472883,0.04802117469120253,0.021552810688177496,0.0317620368036299,0.07902697252331742,0.10013864381144445,0.053819006806150614,0.11986387698512749,0.0923871943534158,0.03585833123266966,0.06289387446433069,0.033652634232417496,0.019032014116460796,0.012730022687169138,0.011595664229896644,17011
"Pickens County, Georgia, USA",0.01750718578521034,0.022471910112359536,0.0005226025607525476,0.01162790697674419,0.013848967859942515,0.05239090671544296,0.0013718317219754371,0.034622419649856316,0.021949307551606973,0.05167232819440811,0.0832244577998433,0.06499869349359808,0.003004964724327148,0.06356153645152862,0.03521034753070292,0.10060099294486557,0.03298928664750458,0.11575646720668924,0.11177162268095117,0.028612490201202,0.04847138750979875,0.04141625293963936,0.010321400574862805,0.01424091978050693,0.01783381238568069,13227
"Panola County, Mississippi, USA",0.007859888936351984,0.011875266979923112,0.002648440837249038,0.0025630072618539083,0.01734301580521145,0.05100384451089282,0.0025630072618539074,0.021614694574967962,0.05032037590773176,0.013669372063220834,0.10140965399401974,0.06680905595899189,0.0015378043571123452,0.053908586074327185,0.049722340879965826,0.10448526270824446,0.06424604869713793,0.13720632208457897,0.06322084579239644,0.033062793677915404,0.05980350277659125,0.044254592054677494,0.02272533105510466,0.005894916702263991,0.010252029047415638,28107
"Clinton County, Indiana, USA",0.010442693317957585,0.009097315651226845,0.006919085143186625,0.007431609968607862,0.0071753475558972366,0.050163367288103174,0.0016657056826190004,0.03389070408097891,0.012813120635530782,0.020949452239092822,0.06284835671727831,0.07470049330514458,0.015503875968992204,0.05804343647895439,0.08821833557562929,0.1700301108334935,0.044397463002114196,0.09648279838554664,0.07136908193990651,0.0423473637004293,0.04990710487539253,0.027932602985457116,0.02082132103273753,0.010314562111602288,0.006534691524120707,18023
"Lee County, Georgia, USA",0.01887290484360566,0.018806915665830783,0.013263824732743828,0.014385640754916199,0.03002507588755445,0.09185693546258396,0.003035502177642866,0.07272007390787906,0.025471822621090143,0.03913158242048305,0.12412564339448331,0.04262900884254993,0.011086181866173939,0.04988781839778276,0.02467995248779197,0.059852184241784324,0.022766266332321483,0.1127095156394351,0.08393823412960282,0.01181206282169724,0.044806651709119676,0.0362940477761647,0.023624125643394486,0.009964365844001583,0.014253662399366507,13177
"Jefferson County, Indiana, USA",0.027985328080423894,0.007743513109631841,0.0031925010188833067,0.007539736448852058,0.023162613775302276,0.049178100801521546,0.0024453199293574244,0.04639315310419772,0.026287189240592274,0.03769868224426034,0.08918625186795268,0.05012905855182718,0.006588778698546399,0.030226871349001507,0.07831816329303085,0.1390436082054068,0.03566091563646242,0.08042385545442206,0.09591088167368564,0.044287460942806764,0.04150251324548294,0.030023094688221633,0.026626817008558613,0.006181225376986815,0.014264366254584977,18077
"Lawrence County, Alabama, USA",0.016839473490697858,0.007132877417457168,0.004265019486726968,0.006544598867563792,0.012868593278917557,0.07669681594234859,0.005956320317670409,0.048238841091256625,0.02470769909552174,0.0179424957717479,0.06574012795058465,0.06824031178763143,0.0022795793808368233,0.04000294139274951,0.0714023089933085,0.13228913890727256,0.04559158761673652,0.0847121111846461,0.10184572395029025,0.03404662107507904,0.04515037870431649,0.03610559599970593,0.02801676593867196,0.012721523641444235,0.010662548716817424,01079
"Hot Spring County, Arkansas, USA",0.007431082700759088,0.011106671993607686,0.00711146624051139,0.013583699560527374,0.016699960047942438,0.07582900519376744,0.009748302037554935,0.05265681182580889,0.03795445465441468,0.039232920495405554,0.06344386735916897,0.07407111466240529,0.0016779864163004386,0.05577307231322404,0.0426687974430683,0.0831002796644025,0.03164202956452255,0.10819017179384749,0.08877347183379969,0.0421893727526967,0.05553335996803822,0.03204155013983222,0.027167399121054748,0.008469836196564117,0.013903316020775075,05059
"Gibson County, Indiana, USA",0.014494572378741293,0.017067202108301427,0.010102277718516668,0.0016941707975152102,0.013051389847524608,0.051076112191755174,0.002007906130388399,0.03727175754533475,0.026918491560519616,0.02622827382819856,0.07059044989646757,0.05709983058292017,0.011984689715755786,0.047813264729873906,0.04950743552738899,0.19100207065319671,0.05992344857877901,0.08395557507686513,0.0892263286691346,0.04706029993097819,0.0387776871431261,0.018384890506368837,0.02083202610277971,0.007906130388404336,0.006023718391165215,18051
"Pike County, Alabama, USA",0.020011771630370795,0.04730723955267806,0.008313713949381997,0.012801648028251908,0.036933490288404945,0.07600058858151859,0.006106533254855796,0.02964979399646854,0.019864626250735762,0.025235432607416074,0.06481753972925251,0.03943496174220127,0.005297233666862864,0.038110653325485515,0.0693790464979399,0.10086815773984671,0.02920835785756327,0.088434373160683,0.10462036492054146,0.05091230135373733,0.04561506768687472,0.028104767510300218,0.03502060035314885,0.009638022366097693,0.008313713949382,01109
"Transylvania County, North Carolina, USA",0.01028043919155186,0.00825232533743618,0.005454926917966294,0.02706482970837125,0.03217008182390377,0.06503951325267517,0.004056227708231344,0.04252045597594242,0.023218406881600123,0.03482761032240015,0.10979788796419325,0.0665081474228967,0.009581089586684395,0.035876634729701394,0.02454717113084829,0.05049304147143159,0.016154975872438658,0.1251136443107909,0.09692985523463186,0.06329113924050618,0.07958598503391841,0.03321910623120499,0.020770683264563952,0.004755577313098819,0.010490244073012103,37175
"Lafayette County, Missouri, USA",0.0048061518743992325,0.01807113104774111,0.0033322652995834627,0.008907401473886566,0.01723806472284527,0.05286767061839149,0.006536366549182962,0.040563921819929495,0.017942966997757166,0.05485421339314312,0.07337391861582823,0.08971483498878577,0.008074335148990702,0.05914770906760654,0.04453700736943294,0.08772829221403422,0.05190644024351165,0.11118231336110192,0.09035565523870555,0.032938160845882664,0.04338353091957706,0.038961871195129734,0.024863825696892043,0.010124959948734372,0.008586991348926617,29107
"Jasper County, Texas, USA",0.011373938844473743,0.00576938926893597,0.008324404516607613,0.009643122063792958,0.027693068490892606,0.07269430478859305,0.00766504574301492,0.03164922113244868,0.033627297453226755,0.019533503667683173,0.08695293826753478,0.08217258715898774,0.009807961757191135,0.05538613698178523,0.0469793126184785,0.085222121486854,0.029671144811670654,0.09263990768977191,0.08382098409296954,0.05810599192285519,0.05563339652188228,0.0412099233495426,0.01434105332564082,0.00618148850243139,0.023901755542734722,48241
"Greenbrier County, West Virginia, USA",0.011234294161123436,0.006208425720620844,0.011012564671101255,0.009608277900960829,0.021803399852180362,0.045232815964523325,0.006504065040650407,0.046784922394678456,0.0205469327420547,0.046711012564671126,0.06784922394678498,0.06829268292682929,0.01086474501108648,0.04005912786400588,0.02985957132298597,0.06674057649667405,0.05033259423503326,0.08869179600886916,0.08011825572801197,0.07745750184774576,0.08314855875831478,0.060827790096082704,0.030746489283074666,0.013082039911308206,0.006282335550628235,54025
"Jefferson County, Washington, USA",0.017827862050652236,0.013914428917582225,0.016088558435954456,0.028002788196634223,0.014958011086400927,0.049288677930095864,0.011479403857005344,0.045653267832840974,0.010609752049656451,0.05382613602416432,0.11675214923490558,0.058353636273110514,0.011914229760679768,0.03626448036644872,0.032959803498522997,0.04391741627111893,0.03365552494440207,0.11614432236863936,0.0964131841869419,0.03956915723437451,0.041102399840674514,0.06930062734424279,0.019828061207554672,0.01617552361668936,0.006000597470707338,53031
