longname,Population,Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,AW Density (2010),AW Density (2000),Area,Compactness,geoid
"Elk County, Pennsylvania, USA",30990.0,31946.0,-0.02992549928003506,35112.0,-0.11739576213260423,320.945787856969,328.619615183183,-0.0233517020033523,372.16777931648875,-0.13763145093751103,14.38653380507088,14.830339107350575,16.30009599753626,2154.09774306281,0.39049481422859544,42047
"Bolivar County, Mississippi, USA",30985.0,34145.0,-0.09254649289793528,40633.0,-0.2374424728668816,436.3041917618511,462.3029868756676,-0.05623756681634566,549.7154391141855,-0.20630900877567845,13.17652635974465,14.520332178585802,17.279386657269786,2351.5302253454047,0.26712269337643935,28011
"Wabash County, Indiana, USA",30976.0,32888.0,-0.0581367063974702,34960.0,-0.11395881006864989,367.8106598151182,395.9492465713029,-0.0710661454715447,448.5467949446869,-0.1799948991710548,28.405449320324824,30.158781548516362,32.05883613889966,1090.4949839267595,0.7709406477568677,18169
"Muhlenberg County, Kentucky, USA",30928.0,31499.0,-0.018127559605066828,31839.0,-0.028612707685542887,179.06179513163937,185.11151311009868,-0.0326814787303971,183.94461390418104,-0.026545048908500183,24.907349397588487,25.367194732108114,25.641008066147823,1241.721851101283,0.22677977751360298,21177
"Sheridan County, Wyoming, USA",30921.0,29116.0,0.06199340568759445,26560.0,0.16419427710843373,580.6495480048595,574.2092134592912,0.011216006979004966,565.7011207067238,0.026424602587777804,4.724913538424115,4.449098754398516,4.058526683501325,6544.246735637194,0.32961618318279656,56033
"Freeborn County, Minnesota, USA",30895.0,31255.0,-0.011518157094864822,32584.0,-0.05183525656764056,476.5563968664082,478.8698433082573,-0.004831054772350564,503.98021668124204,-0.05441447681304303,16.512214228093207,16.704620673217452,17.414921133134456,1871.039193970516,0.6547304227210499,27047
"Jefferson County, Idaho, USA",30891.0,26146.0,0.1814809148626941,19155.0,0.6126859827721222,273.34295512791357,206.3968002724159,0.3243565538183624,151.97717563595944,0.7985789904575492,10.787468127478666,9.130463295492449,6.689131202675662,2863.6005812440894,0.3802837775445029,16051
"Caroline County, Virginia, USA",30887.0,28545.0,0.08204589245051673,22065.0,0.39981871742578745,160.93165371441822,136.81997081253547,0.176229265060431,80.46784481471096,0.999949844375564,22.206739248426327,20.522918115917037,15.864010797957942,1390.8840759765662,0.3111973896003214,51033
"Clare County, Michigan, USA",30856.0,30926.0,-0.0022634676324128564,31252.0,-0.012671189043901191,135.2458948607097,132.1217714771898,0.023645787886361076,136.33537742599898,-0.007991194845084358,20.712574927433653,20.75956352754126,20.97839615089955,1489.7230357936548,0.7061670519173486,26035
"McCurtain County, Oklahoma, USA",30814.0,33151.0,-0.07049561099212694,34402.0,-0.10429626184524156,165.210030968028,162.55499504348376,0.016333154966010264,167.1914581105995,-0.011851246259607132,6.25463840679743,6.72900362899142,6.982932124055469,4926.583760063873,0.38584616415604484,40089
"Obion County, Tennessee, USA",30807.0,31816.0,-0.031713603218506414,32383.0,-0.04866751073093907,264.01586178559273,265.1800683442985,-0.00439024910874599,284.92645003139035,-0.07338942468659505,21.41647029113144,22.11790887728886,22.512077042156307,1438.472333732659,0.4571578473044031,47131
"Greene County, Indiana, USA",30803.0,33165.0,-0.07121965927936078,33157.0,-0.0709955665470338,216.29664669019687,230.1837618670059,-0.06033055965447572,259.5134028064257,-0.1665299581789413,21.788426633490783,23.459181550489298,23.45352277007609,1413.7321853544488,0.6161961852912324,18055
"Trempealeau County, Wisconsin, USA",30760.0,28816.0,0.06746252082176568,27008.0,0.1389218009478673,177.4887853783729,173.43026220257204,0.023401470563772706,160.33491010851824,0.10698777489097377,16.00804470937278,14.996352937102927,14.055437955485697,1921.5338636573076,0.5161080288833096,55121
"Vernon County, Wisconsin, USA",30714.0,29771.0,0.03167512008330254,28056.0,0.09473909324208725,164.4215860850107,166.9907700008768,-0.015385185156357024,182.20167482875473,-0.09758466139487991,14.524729117054394,14.0787820063758,13.267754122161817,2114.6005376400976,0.38387111805560564,55123
"Hardin County, Ohio, USA",30696.0,32058.0,-0.04248549504023957,31945.0,-0.0390984504617311,421.0683145961275,464.58761663169116,-0.09367297034536384,494.69733634388626,-0.14883650332933254,25.191751200900487,26.309524367945915,26.2167869465978,1218.4940917844076,0.6456938253799004,39065
"Boyle County, Kentucky, USA",30614.0,28450.0,0.07606326889279437,27697.0,0.10531826551612088,476.00652415101433,444.9776188139168,0.0697313842880564,412.8548064335892,0.1529635037144313,64.65290040112043,60.08280578858941,58.49256491833254,473.5131728053064,0.33085490909870635,21021
"Marshall County, West Virginia, USA",30591.0,33107.0,-0.07599601292777962,35519.0,-0.13874264478166615,488.1178935640125,548.0385739398574,-0.10933661100727687,563.7468019379573,-0.13415403531152648,37.84318453654055,40.955650696324014,43.93946165713392,808.3622024584639,0.6250022506608275,54051
"Yabucoa Municipio, Puerto Rico, USA",30444.0,37931.0,-0.19738472489520445,39195.0,-0.22326827401454266,455.1661887365303,564.8306256490508,-0.1941545517056629,607.9606104048386,-0.2513228966701693,213.01972396669336,265.407014511255,274.2513493914908,142.91634329955315,0.3390757237113205,72151
"Giles County, Tennessee, USA",30346.0,29485.0,0.02920128879091063,29447.0,0.03052942574795395,178.8938482873144,162.13868938943747,0.1033384379815299,172.47752032910202,0.03720095201954127,19.175087813978315,18.631037507254682,18.60702599545968,1582.5742387410753,0.5371877530917586,47055
"Powhatan County, Virginia, USA",30333.0,28046.0,0.08154460529130714,22377.0,0.35554363855744736,105.47066328440424,118.07855382726143,-0.10677544849762836,141.36724269296727,-0.25392430894706,44.65047504225128,41.28398849553224,32.939164606878876,679.3432762203958,0.38111260581922135,51145
"Mecklenburg County, Virginia, USA",30319.0,32727.0,-0.07357839093103553,32380.0,-0.06365040148239653,110.18525739249161,119.41742557481558,-0.077310058711155,121.04034233828489,-0.08968154531036741,17.232157135384693,18.600772009952006,18.403550514322912,1759.443101742767,0.37920882892230984,51117
"Ottawa County, Oklahoma, USA",30285.0,31848.0,-0.04907686510926903,33194.0,-0.08763631981683437,370.2850925634927,424.0009918642422,-0.12668814538516085,431.63801560115985,-0.14213975789926298,24.127037977845152,25.372227357385253,26.444540156400592,1255.23075098607,0.6774563966061461,40115
"Iberville Parish, Louisiana, USA",30241.0,33387.0,-0.09422829244915686,33265.0,-0.09090635803396964,327.75649333279125,458.5003978058706,-0.2851554875388274,438.07456217189787,-0.25182486810502924,17.883761820507477,19.74422657654453,19.67207886508982,1690.9753274236946,0.40991203306126506,22047
"Caledonia County, Vermont, USA",30224.0,31223.0,-0.03199564423662044,29700.0,0.017643097643097645,160.072664279434,175.55029289327956,-0.08816635027350656,165.44819747936353,-0.032490732941348695,17.745346504900162,18.33188704084495,17.437691609169363,1703.207091033923,0.28290105945990623,50005
"McPherson County, Kansas, USA",30223.0,29178.0,0.035814654876962095,29554.0,0.022636529742166882,543.8341835978515,531.5166472613943,0.02317431899813968,565.5271322697266,-0.038358811512386855,12.958080236989373,12.510037559305031,12.671247173476623,2332.3670981544938,0.739476689651965,20113
"Knox County, Kentucky, USA",30184.0,31885.0,-0.05334796926454446,31812.0,-0.051175656984785614,191.83085969831208,191.17362323199728,0.003437903489003894,191.37333281248047,0.002390755697816715,30.053482685908754,31.74712746621391,31.674443122320742,1004.3428349205079,0.3509517095160337,21121
"Austin County, Texas, USA",30167.0,28417.0,0.061582855333075275,23590.0,0.2788045782111064,190.76849504688113,188.33459641344342,0.012923268904321043,186.4943079983865,0.0229185924995181,17.74423779885301,16.714887311632115,13.875644567737679,1700.101201413678,0.3133832276899085,48015
"Randolph County, Illinois, USA",30163.0,33476.0,-0.09896642370653602,33893.0,-0.11005222317292657,295.70637011853273,384.6042717262178,-0.23114122266163342,385.7019860817162,-0.23332940770524493,19.51050874748944,21.65347580913558,21.923206344815156,1545.987364572505,0.4812370757212103,17157
"Wayne County, Georgia, USA",30138.0,30097.0,0.001362262019470379,26565.0,0.1345002823263693,175.36025169788243,199.53732780733472,-0.1211656805026311,201.20543446420203,-0.1284517132210855,17.940692257717686,17.916285582338883,15.813739791169631,1679.868288640607,0.43711323001453534,13305
"Madison County, Georgia, USA",30120.0,28120.0,0.07112375533428165,25731.0,0.17057246123353154,89.35285058149888,74.64613600409561,0.19701910058139327,72.68230367990587,0.22936183991925177,40.718608385754635,38.01484952879882,34.785209574165094,739.7109379243287,0.4238583530494528,13195
"Cass County, Minnesota, USA",30066.0,28567.0,0.05247313333566703,27150.0,0.10740331491712707,50.434785978833474,52.06011840025442,-0.031220298212249163,56.7480637505466,-0.11125098116942034,4.809321952206037,4.569543677531759,4.3428820262886285,6251.6089167639775,0.39156307852580924,27021
"Door County, Wisconsin, USA",30027.0,27755.0,0.0818591244820753,27934.0,0.07492661273000645,200.7008444196719,194.52219341250694,0.03176321888403975,226.0585100849496,-0.11217301952378896,23.46471061775847,21.689247783524372,21.829127998017288,1279.6663248544426,0.11023796031030902,55029
"Meade County, Kentucky, USA",30003.0,28602.0,0.048982588630165726,26336.0,0.13923906439854192,152.4685152044168,177.7330247012592,-0.14214864986013717,197.2876479924714,-0.22717657817971915,35.72543085411755,34.057220054310235,31.359028996235033,839.8219218829098,0.34645430132935234,21163
"Haralson County, Georgia, USA",29919.0,28780.0,0.03957609451007644,25690.0,0.164616582327754,163.55896926509283,151.99555871785273,0.07607729228921153,124.74347607195227,0.31116251058092775,40.78992209476439,39.23707202404222,35.02433566009884,733.4900010471034,0.6851139428179226,13143
"Meade County, South Dakota, USA",29852.0,25434.0,0.17370449005268537,24253.0,0.2308580381808436,386.60315923742854,308.22313973776454,0.2542963502556931,365.0693892840837,0.05898541643158162,3.309580467657241,2.8197732016077404,2.6888401139652642,9019.874359220941,0.437060217034242,46093
"Smyth County, Virginia, USA",29800.0,32208.0,-0.07476403378042722,33081.0,-0.09918079864574832,171.91603983670194,182.508055053693,-0.058035877999329605,192.14245474343457,-0.10526780733461905,25.416247853383325,27.470017143012424,28.214593799925296,1172.4783363738375,0.5148680875568645,51173
"Schoharie County, New York, USA",29721.0,32749.0,-0.09246083849888546,31588.0,-0.059104723312650376,130.67037979692344,160.20072262391352,-0.18433339340369503,159.9306848817587,-0.18295616695738057,18.321290839925734,20.187879065870185,19.472189194561892,1622.2110253952214,0.5326063782689482,36095
"Park County, Wyoming, USA",29624.0,28205.0,0.05031022868285765,25786.0,0.14884045606142868,384.8170964958226,394.80962107663714,-0.025309729164059182,380.02466262335184,0.012610849620622212,1.6421071579703725,1.5634496486144462,1.429360490663787,18040.23559376902,0.34599311843796876,56029
"Sumter County, Georgia, USA",29616.0,32819.0,-0.0975959048112374,33210.0,-0.1082204155374887,393.2856431913272,395.4491286369068,-0.005470957675484058,395.8128418171897,-0.00638483232191259,23.227707706624464,25.73980751025487,26.046467211541007,1275.028959984442,0.461795446147478,13261
"Bladen County, North Carolina, USA",29606.0,35181.0,-0.1584662175606151,32237.0,-0.08161429413406955,75.28398660982069,85.14612571351863,-0.11582604635330028,86.09295509551355,-0.12554997646092106,12.876702460432966,15.301468258477747,14.02101794288244,2299.191123734681,0.3936152204415858,37017
"Adams County, Mississippi, USA",29541.0,32297.0,-0.08533300306530019,34340.0,-0.13974956319161327,311.1417018476516,369.0331978054435,-0.15687340949827677,448.07982132551916,-0.30561099375726036,23.397735170919372,25.580605017270337,27.19874837579538,1262.5580973630294,0.19564881740784498,28001
"Franklin County, Maine, USA",29456.0,30768.0,-0.042641705668226726,29467.0,-0.0003732989445820749,142.18773804930876,147.89587921699194,-0.038595674185811696,143.7096599014385,-0.010590254358499824,6.524861763403478,6.815485698546924,6.527298397006052,4514.425143106059,0.30533587376055377,23007
"Decatur County, Georgia, USA",29367.0,27842.0,0.054773363982472525,28240.0,0.03990793201133144,309.45633629641605,256.09915599582206,0.20834578736942208,237.85175352886912,0.30104710898780895,18.19787119746245,17.25287328905743,17.49950225138215,1613.760185537251,0.6230590580112163,13087
"Marion County, Alabama, USA",29341.0,30776.0,-0.04662724200675851,31214.0,-0.06000512590504261,92.0114101145697,88.03023525443656,0.04522508486574212,84.19105793243212,0.0928881567020317,15.237878110006186,15.983127252430059,16.21059702551832,1925.5305619443684,0.6284532770403349,01093
"Orange County, Vermont, USA",29270.0,28930.0,0.011752506049083997,28222.0,0.03713415066260364,60.36942196889224,58.160068423538995,0.03798746468563401,61.2186200836983,-0.013871565769451043,16.338809455095955,16.149018023092793,15.753805276450908,1791.4401952261521,0.4118064875954565,50017
"Grimes County, Texas, USA",29268.0,26604.0,0.10013531799729364,23552.0,0.24269701086956522,196.7869303607271,223.6712026122767,-0.1201955009744915,247.1715730588215,-0.20384481141811542,14.096444921303886,12.813373673854333,11.343428686160623,2076.2681770754425,0.4341183201098711,48185
"Naranjito Municipio, Puerto Rico, USA",29241.0,30388.0,-0.03774516256417007,29716.0,-0.0159846547314578,456.2073219711683,479.8065040050581,-0.049184789778591705,484.7505650889285,-0.05888233077670344,407.0824825858983,423.0505961088977,413.6952584563645,71.83065165136372,0.4903568420767541,72105
"Gallia County, Ohio, USA",29220.0,30934.0,-0.05540828861446952,31069.0,-0.05951269754417587,96.40652176462204,100.24879379547184,-0.03832736420438957,116.44500795885442,-0.17208540362084848,23.940989950024495,25.345331386518062,25.455941709695793,1220.5009091518416,0.4525578819067685,39053
"Marion County, South Carolina, USA",29183.0,33062.0,-0.11732502570927349,35466.0,-0.17715558563130887,217.64434922920253,243.98607781406687,-0.10796406426492268,253.85190985478494,-0.14263261066775038,22.80044995712689,25.83108235899425,27.709308781806612,1279.9308809639554,0.2140112695699824,45067
"Carroll County, Virginia, USA",29150.0,30038.0,-0.029562554098142353,29245.0,-0.0032484185330825784,57.85700952715794,60.12742136429466,-0.03776000675932785,61.97221921965229,-0.06640410403746448,23.558145878958896,24.275800545871952,23.634921997603875,1237.3639313455267,0.4604289848309626,51035
"Morgan County, Colorado, USA",29111.0,28159.0,0.033808018750665865,27171.0,0.0713996540429134,653.1564362114564,664.7104530890123,-0.017382029760270215,663.6889523985965,-0.01586965723789015,8.686974923581559,8.402889865450623,8.108062095037427,3351.1090173606494,0.7247205502266243,08087
"Hancock County, West Virginia, USA",29095.0,30676.0,-0.0515386621463033,32511.0,-0.10507212943311495,440.57611044995974,449.03976474068327,-0.018848340292560092,451.94244868055694,-0.025149968239941048,127.65804877940005,134.59488930595896,142.6461874503205,227.913557180227,0.5410384686387137,54029
"Neshoba County, Mississippi, USA",29087.0,29676.0,-0.019847688367704543,28685.0,0.014014293184591249,127.67947182740123,138.95062100736777,-0.0811162202676942,131.16354736277353,-0.0265628339994191,19.647785966130673,20.045645695014745,19.376241635041715,1480.4212571401617,0.7480758729700052,28099
"Mason County, Michigan, USA",29052.0,28705.0,0.012088486326423968,28274.0,0.027516446204993987,296.20708185269245,322.92222471155657,-0.08272934104404504,350.9982084925762,-0.15610087263748137,21.987182218171537,21.72456510989309,21.398374984048672,1321.315287776606,0.736221866085233,26105
