longname,Housing Units per Adult,Housing Units per Adult (2010),Housing Units per Adult (2000),Vacancy %,Vacancy % (2010),Vacancy % (2000),Rent/Income < 20%,Rent/Income 20%-40%,Rent/Income > 40%,1BR Rent < $750 %,1BR Rent $750 - $1500 %,1BR Rent > $1500 %,2BR Rent < $750 %,2BR Rent $750 - $1500 %,2BR Rent > $1500 %,% units built pre-1970,% units built in 1970s,% units built in 1980s,% units built in 1990s,% units built in 2000s,% units built in 2010s+,Renter %,geoid
"Payette County, Idaho, USA",0.5184430624061763,0.5519548918768201,0.5565126050420168,0.04767321613236815,0.07251908396946564,0.07185101296086574,0.39233504543658626,0.41050967996839194,0.19715527459502183,0.9361233480176211,0.0,0.06387665198237887,0.4579925650557621,0.542007434944238,0.0,0.3359245439469318,0.20180348258706493,0.0869610281923715,0.17278192371475956,0.12717661691542287,0.07535240464344949,0.28515962036238135,16075
"Pottawatomie County, Kansas, USA",0.5450684548756636,0.5637045320002632,0.5672350696877676,0.08242772196022145,0.08004667444574096,0.07055593685655456,0.3866666666666666,0.3945454545454558,0.2187878787878776,0.8011695906432751,0.07602339181286547,0.12280701754385953,0.4552631578947379,0.518421052631578,0.0263157894736841,0.32323439099283574,0.14820880245650064,0.09897645854657078,0.11688843398157542,0.15046059365404316,0.16223132036847424,0.2115384615384623,20149
"Salem city-County, Virginia, USA",0.540487994556236,0.5446231155778894,0.5308175458305673,0.07904676258992806,0.07187673002398967,0.04252044252044252,0.3150984682713347,0.4282588308846515,0.2566427008440137,0.5347091932457785,0.4183864915572233,0.04690431519699813,0.11207897793263648,0.8524970963995354,0.03542392566782811,0.48139542113733796,0.199540381629255,0.11465837847260581,0.10787707831721598,0.061074726430193606,0.035454014013391585,0.3460034098886771,51775
"Hardee County, Florida, USA",0.5209129511677283,0.48214998005584364,0.5020253294364969,0.17902995720399428,0.14736297828335057,0.16596874680829332,0.23004484304932735,0.447982062780269,0.32197309417040354,0.6918103448275863,0.21336206896551718,0.09482758620689652,0.4726027397260279,0.5146771037181991,0.012720156555772999,0.22731457800511515,0.2500255754475704,0.1337084398976982,0.18424552429667537,0.128184143222506,0.07652173913043489,0.33304282868525914,12049
"Fannin County, Georgia, USA",0.8278270719275062,0.8363009764503159,0.7056235654169855,0.36636259977194985,0.36388611388611386,0.24216138068130477,0.26777020447906474,0.5384615384615387,0.1937682570593966,0.9045936395759716,0.09540636042402834,0.0,0.6626373626373623,0.3098901098901102,0.027472527472527486,0.17597669636737498,0.10520904729266617,0.16832305231893976,0.18660041124057578,0.2624514507653644,0.10143934201507875,0.22157668930997484,13111
"Washington County, Florida, USA",0.536036482601368,0.5471823091816977,0.5883744087627583,0.15766598853338265,0.1745972623149269,0.16109583245187223,0.28571428571428614,0.41163475699558133,0.3026509572901325,0.7,0.29999999999999993,0.0,0.5526315789473685,0.42857142857142844,0.018796992481202993,0.2420664206642068,0.1618081180811807,0.1873616236162363,0.2071955719557196,0.14769372693726932,0.05387453874538734,0.19914153394329598,12133
"Adair County, Missouri, USA",0.5499022482893451,0.5436394475405864,0.535156830682325,0.12798862323349036,0.1195400249598859,0.10472222222222222,0.26556495003843156,0.38777863182167577,0.3466564181398927,0.9235181644359465,0.07648183556405355,0.0,0.6011004126547452,0.37207702888583255,0.02682255845942225,0.45081605646228456,0.17044552271724825,0.10992501102779004,0.11415968239964712,0.09325099250110257,0.061402734891927525,0.37187747258957715,29001
"Lyon County, Minnesota, USA",0.5868193627061131,0.5637505104124132,0.5471105193075899,0.09306107697867727,0.07406066093254866,0.05422507788161994,0.34407872412622964,0.38819138106549084,0.2677298948082794,0.788265306122449,0.11862244897959184,0.09311224489795916,0.6115506329113928,0.378164556962025,0.010284810126582281,0.4836595439037534,0.16178847189800677,0.10818818459328401,0.1269527742862272,0.0951696893517685,0.024241335966959952,0.3179002944461368,27083
"Todd County, Minnesota, USA",0.6697383751721216,0.6834894300240835,0.6678126585132165,0.22449786493752966,0.23608174770965468,0.21157903620558696,0.3647308781869689,0.3831444759206806,0.2521246458923504,0.7787610619469028,0.22123893805309724,0.0,0.5783475783475784,0.413105413105413,0.00854700854700854,0.44170053141606797,0.16669271647389783,0.09213816817755567,0.09815567364801475,0.13574554548296297,0.06556736480150069,0.16913451511991637,27153
"Barbour County, Alabama, USA",0.5742525081950929,0.5480832011939185,0.5715077349341954,0.1664936862134579,0.16439754935330156,0.1589366515837104,0.3202707516921981,0.40327752048450305,0.27645172782329885,0.9618717504332756,0.0190641247833622,0.019064124783362203,0.697654213727194,0.30234578627280595,0.0,0.336504671295106,0.15008142624496423,0.16439530299134322,0.21865089568869467,0.09351161395388692,0.03685608982600501,0.3778609154929577,01005
"Posey County, Indiana, USA",0.5640168654874538,0.5652943556544608,0.5621759023894255,0.08049958975294011,0.0900062628612329,0.0771387230964008,0.41973908111174124,0.27509926262053314,0.30516165626772573,0.8256130790190732,0.17438692098092687,0.0,0.6195426195426186,0.38045738045738137,0.0,0.3724144160419109,0.2581519284617474,0.1018878150121939,0.10595248848342537,0.10775901002619452,0.053834341974527924,0.19842926732279528,18129
"Macon County, Tennessee, USA",0.5577104518293322,0.5897128469516216,0.5887738853503185,0.09107142857142857,0.1297143438040053,0.10795582600856435,0.3454545454545454,0.3774891774891772,0.27705627705627733,0.8997214484679665,0.03899721448467964,0.06128133704735375,0.5911151405258388,0.40888485947416114,0.0,0.2702036949313123,0.14021790620558977,0.09332070108953106,0.22027475130269997,0.17745144481288483,0.09853150165798208,0.27638679041657654,47111
"Lauderdale County, Tennessee, USA",0.5415096261587042,0.5329884184545282,0.5176626435089785,0.1000752445447705,0.12770504942559444,0.09326130224623258,0.3098101265822784,0.4215189873417721,0.2686708860759494,0.9575471698113208,0.021226415094339618,0.02122641509433962,0.7788461538461536,0.22115384615384628,0.0,0.3003355704697984,0.17244593586875473,0.1416853094705444,0.17859806114839677,0.16536167039522745,0.041573452647278145,0.4085739282589674,47097
"Otsego County, Michigan, USA",0.7412917818547373,0.7761250134249812,0.7685538281020827,0.2984811499864388,0.3251920016605549,0.313969465648855,0.2810033679913804,0.4371058267564799,0.28189080525213966,0.8110367892976587,0.16387959866220753,0.025083612040133818,0.3604414223443004,0.6395585776556996,0.0,0.26113350786368134,0.24387882283192006,0.14378162562760471,0.19037484471205157,0.11474119790173881,0.04609000106300359,0.24832584802201252,26137
"Iosco County, Michigan, USA",0.9402063844150834,0.9437659755751207,0.9178315073668304,0.4099394809724074,0.41624034506971613,0.3975612265898333,0.3851483445158663,0.3887633972558671,0.2260882582282666,0.9562043795620437,0.029197080291970816,0.014598540145985411,0.5872345761578329,0.3970907874937303,0.01567463634843672,0.4701947445889457,0.22107766032727266,0.09329798818650793,0.11812616131580421,0.07787624391410411,0.01942720166736538,0.17662607228576305,26069
"Prentiss County, Mississippi, USA",0.5622361783177185,0.5688205868701975,0.5563901930099113,0.12342061893426112,0.11042611060743426,0.07922370148134258,0.2860438292964246,0.47750865051903085,0.23644752018454449,0.9904761904761905,0.009523809523809528,0.0,0.792387543252595,0.20761245674740508,0.0,0.3521011460796801,0.16881935601237047,0.16372566854647974,0.1703656539930871,0.11660905948699289,0.028379115881389808,0.23305457746478883,28117
"Bremer County, Iowa, USA",0.545231251633133,0.527794062783137,0.5267261837495762,0.07936355794114829,0.05230738160153489,0.04956018021883716,0.39285714285714235,0.3875661375661372,0.21957671957672037,0.9445983379501386,0.04155124653739603,0.01385041551246536,0.4063047285464092,0.5936952714535909,0.0,0.5251150306748471,0.1703412576687118,0.057707055214723565,0.08598542944785273,0.08838190184049068,0.0724693251533742,0.16798090890226103,19017
"Manistee County, Michigan, USA",0.7353452438435538,0.7698734303867127,0.7428330522765598,0.31223323921465623,0.3312755864578595,0.30051078320090807,0.24720491373410045,0.3978915742971171,0.3549035119687824,0.8432601880877743,0.12852664576802503,0.028213166144200642,0.40567953866835327,0.5390620092383586,0.055258452093288196,0.47773880574815974,0.1654869994107704,0.11205973247449284,0.12930530511954966,0.09092983508805073,0.024479322158976746,0.1489406085168525,26101
"Cherokee County, Alabama, USA",0.7168922603996232,0.7782891837634041,0.736233126205271,0.28286880143855037,0.33148788927335643,0.2928550640279395,0.36324479540559923,0.3567839195979904,0.27997128499641033,0.968,0.03200000000000001,0.0,0.714285714285714,0.24004683840749444,0.045667447306791516,0.2229537125016971,0.14273109814035584,0.1622098547577026,0.21392697163024302,0.19438034478077926,0.06379801818922218,0.2151258770119692,01019
"Chattooga County, Georgia, USA",0.5572208487845076,0.5435332638785534,0.542218374414341,0.12191514927442462,0.1285140562248996,0.10049779280548511,0.21381093057607073,0.49852289512555426,0.28766617429837515,0.9955555555555555,0.004444444444444446,0.0,0.7600827300930711,0.23991726990692877,0.0,0.4021198156682025,0.13419354838709688,0.14396313364055313,0.17815668202764978,0.11898617511520745,0.022580645161290304,0.3221242790292738,13055
"Audrain County, Missouri, USA",0.5441531200839014,0.5624217118997912,0.5562509618837531,0.1063891298063024,0.11005939123979214,0.09213317347597529,0.3228882833787467,0.41643960036330563,0.26067211625794773,0.9305816135084427,0.06941838649155717,0.0,0.7858546168958734,0.21414538310412656,0.0,0.5074245720230784,0.19020145654024384,0.08256880733944942,0.11718528326870345,0.058450770831362596,0.04416910999716239,0.2872010628875129,29007
"Grant County, Kentucky, USA",0.5459042235147035,0.5598962737471109,0.5820016293789559,0.10504829234292543,0.13270237615787353,0.11984494454613977,0.41825557809330627,0.35212981744421906,0.22961460446247464,1.0,0.0,0.0,0.44551282051282065,0.5544871794871794,0.0,0.18935323383084557,0.16029850746268667,0.13771144278606964,0.26328358208955227,0.18029850746268664,0.06905472636815924,0.2937859354268027,21081
"Hickman County, Tennessee, USA",0.524945550321633,0.5350721304620532,0.5272153406383993,0.11472404477035894,0.1229852495848393,0.0872020783915057,0.27018229166666674,0.484375,0.24544270833333334,0.9025974025974025,0.09740259740259742,0.0,0.6207865168539326,0.3792134831460674,0.0,0.2321103553980266,0.20203084586646267,0.14982277995976628,0.21707060063224423,0.14742791455120205,0.051537503592298216,0.21199633699633746,47081
"Routt County, Colorado, USA",0.8163010967098704,0.8456989247311828,0.7210446879716517,0.36824427480916033,0.3711379529561348,0.2762104113578449,0.24688057040998213,0.37967914438502703,0.37344028520499084,0.25366876310272535,0.320754716981132,0.4255765199161427,0.0790305584826133,0.4868282402528977,0.43414120126448896,0.1277589134125636,0.2075551782682514,0.17390249818093595,0.22435120058210065,0.2142857142857141,0.05214649527043427,0.2377650089161874,08107
"Jackson County, Oklahoma, USA",0.6355225157770884,0.6081682788269615,0.6120908052257712,0.182950433392241,0.13767567112681983,0.1405615971433209,0.3719008264462806,0.4799291617473439,0.14817001180637554,0.7563739376770544,0.2436260623229456,0.0,0.6229271809661139,0.350396539293439,0.026676279740447045,0.45593360995850635,0.19427385892116183,0.1146887966804978,0.10531120331950218,0.07883817427385874,0.050954356846473106,0.386619791128115,40065
"Yates County, New York, USA",0.6770036668412781,0.6902733497099253,0.6589662622569387,0.2748375116063138,0.27939728931627167,0.24102564102564103,0.37045327364297687,0.3648573027420261,0.2646894236149971,0.812982998454405,0.18701700154559497,0.0,0.4528301886792457,0.5021770682148036,0.04499274310595079,0.5436507936507937,0.10630341880341893,0.11195054945054955,0.11897130647130626,0.07898351648351655,0.04014041514041501,0.23830579474051644,36123
"Milam County, Texas, USA",0.6025170424750917,0.6174935443107522,0.6150170648464164,0.15848563968668408,0.16309280185069847,0.1492785793562708,0.32009569377990427,0.3679425837320569,0.3119617224880389,0.6349809885931554,0.3650190114068445,0.0,0.4741721854304633,0.5072847682119208,0.018543046357615913,0.3443007205486577,0.1796162861359498,0.1248372254535986,0.13968226408542447,0.12535810400208344,0.08620539977428605,0.259445585215605,48331
"Crook County, Oregon, USA",0.558955261436264,0.6179631212602271,0.5830137764522085,0.10506887548392906,0.1544313802983895,0.10426309378806334,0.24742268041237167,0.47508591065292066,0.2774914089347076,0.6392785571142284,0.36072144288577157,0.0,0.24744376278118607,0.7075664621676891,0.044989775051124725,0.22743846855059227,0.17028258887876027,0.07365542388331812,0.1954421148587056,0.24539653600729275,0.08778486782133094,0.26479750778816197,41013
"Goochland County, Virginia, USA",0.5168831168831168,0.496221081174638,0.49309309309309307,0.07300654214468569,0.06999186141146378,0.059531059683313035,0.3462929475587703,0.4421338155515371,0.21157323688969265,0.068,0.4719999999999999,0.45999999999999996,0.08860759493670885,0.39556962025316444,0.5158227848101266,0.17488615444239902,0.11239221005716517,0.12770080418564086,0.15783354326131194,0.2404805735878306,0.18670671446565246,0.1412100698117198,51075
"Miller County, Missouri, USA",0.6578055496716797,0.6818426144915072,0.6464931475296557,0.2089035582031879,0.21821048482459598,0.17306493275140286,0.3416988416988417,0.4594594594594592,0.19884169884169905,0.9855072463768116,0.014492753623188376,0.0,0.6033300685602351,0.3966699314397649,0.0,0.2456490499760498,0.19351748363404103,0.16709244770876525,0.1649369311831392,0.16477726329235248,0.06402682420565219,0.245339151130504,29131
"Randolph County, Missouri, USA",0.5506410586478554,0.5453288968518044,0.5687370269838735,0.1242752945576959,0.12306392565474514,0.13915403331461726,0.26288659793814434,0.4210943695479776,0.3160190325138781,0.8986928104575161,0.10130718954248383,0.0,0.7250803858520898,0.2749196141479102,0.0,0.451927542963307,0.1691593125870876,0.1045053413841151,0.11435206688341855,0.11686019507663738,0.0431955411054343,0.30566847335140024,29175
"Cleburne County, Arkansas, USA",0.7689934822627992,0.7526912725874664,0.7160376361137542,0.30188923395445133,0.2926829268292683,0.24796988040750037,0.35989847715735995,0.4208121827411171,0.2192893401015229,0.8426966292134833,0.15730337078651677,0.0,0.6723507917174181,0.32764920828258204,0.0,0.16049224458402758,0.2188181002435585,0.15844122548391215,0.21420330726829925,0.16690167927188843,0.08114344314831415,0.22496249062265514,05023
"Teller County, Colorado, USA",0.6470989096573209,0.6729827205684449,0.6727499507647869,0.20197081390100796,0.21532554791233402,0.22004293520686963,0.1825568797399783,0.4203683640303358,0.39707475622968597,0.10320284697508898,0.8505338078291814,0.04626334519572952,0.21820809248554907,0.5361271676300581,0.24566473988439294,0.1568834300354158,0.1845377138120712,0.21513073619169554,0.21611031572601908,0.1657749981161938,0.06156280611860449,0.20251965520507742,08119
"White County, Indiana, USA",0.6716520090578756,0.6850612856607611,0.6312756762524676,0.22534106946840207,0.2389249160090632,0.17790736984448952,0.3094747682801246,0.4824922760041182,0.20803295571575714,0.991501416430595,0.008498583569405064,0.0,0.38128078817733935,0.6187192118226607,0.0,0.46455470145197675,0.20614954577218703,0.09216554080285716,0.118254522866682,0.09022439630406087,0.028651292802236186,0.21634917312120625,18181
"Rowan County, Kentucky, USA",0.5308006659603451,0.5373563218390804,0.508995970259379,0.13249691094002472,0.12131115072291543,0.11607939339875112,0.3995246210987586,0.2941403013568302,0.3063350775444112,0.9236453201970444,0.07635467980295566,0.0,0.6445976308990009,0.355402369100999,0.0,0.1902930987230325,0.1524283579277329,0.14634541927527162,0.25674347598941416,0.1459985568811504,0.10819109120339845,0.38641839609431083,21205
"Cassia County, Idaho, USA",0.5162656626860403,0.5394077448747152,0.5534283485783167,0.06905195989061076,0.07504826254826255,0.0954516335682255,0.4177520501688376,0.36951278340569227,0.21273516642547025,0.841860465116279,0.15813953488372104,0.0,0.4886621315192745,0.5113378684807255,0.0,0.41369520781285485,0.18271632977515356,0.09448103565750614,0.14615035203270477,0.09538950715421318,0.06756756756756761,0.32187929526427467,16031
