longname,PW Density (r=250m),PW Density (r=250m) (2010),PW Density (r=250m) Change (2010-2020),PW Density (r=250m) (2000),PW Density (r=250m) Change (2000-2020),PW Density (r=500m),PW Density (r=500m) (2010),PW Density (r=500m) Change (2010-2020),PW Density (r=500m) (2000),PW Density (r=500m) Change (2000-2020),PW Density (r=2km),PW Density (r=2km) (2010),PW Density (r=2km) Change (2010-2020),PW Density (r=2km) (2000),PW Density (r=2km) Change (2000-2020),PW Density (r=4km),PW Density (r=4km) (2010),PW Density (r=4km) Change (2010-2020),PW Density (r=4km) (2000),PW Density (r=4km) Change (2000-2020),geoid
"Worcester County, Massachusetts, USA",2288.7937343601925,2069.249742942588,0.10609835384365,2127.023017230349,0.07605499132796842,1554.3275268302564,1390.2793494423051,0.11799655763696505,1406.0513149181083,0.10545576135020647,1038.995949562283,894.8487118795261,0.1610855955527859,891.5087044320865,0.16543556377741658,798.7710619198383,687.7995936155166,0.16134273607372215,673.1293960381589,0.18665306644037413,25027
"Montgomery County, Pennsylvania, USA",2329.885127732443,2302.3312210660856,0.011967829135200876,2330.1925527882327,-0.0001319311811471893,1647.58376304647,1571.50829168434,0.04840920774308636,1587.3113900592705,0.037971360480786934,1197.1754113160769,1133.1536386217929,0.056498757549021304,1136.9370282157063,0.05298304268874759,1090.1419367085014,1035.766225589208,0.05249805388118448,1042.114992111339,0.046086031734232244,42091
"Baltimore County, Maryland, USA",3485.99904564974,3292.9992699570907,0.058609115845678274,3442.3247811229926,0.012687432855333126,2240.684045531546,2136.9023800485534,0.048566404554537736,2087.419342852372,0.07342305378359859,1497.362302052438,1416.2574638477486,0.05726701554980011,1371.7554012112464,0.09156654366389372,1262.4821153266762,1207.862239275341,0.04522028611814586,1169.7594601302023,0.07926642900255167,24005
"Ventura County, California, USA",3722.2224845059973,3774.9637717404476,-0.013971335997784664,3914.092157399625,-0.04902022363752898,2756.630836136637,2763.365042992088,-0.0024369588348558003,2672.9313017593645,0.03131376190707933,1754.618677269586,1753.570719882601,0.0005976134153603736,1604.168403826886,0.09378708188229327,1230.2493725353909,1223.4667068435806,0.005543808960121903,1111.8829990000518,0.10645578144623974,06111
"Hamilton County, Ohio, USA",2775.841593125115,2777.452042986226,-0.0005798299434827448,3349.8049200851165,-0.17134231415046616,1823.6858477762428,1770.6031664053137,0.029979999120129094,1967.2667942575974,-0.07298498958070347,1344.3664445353259,1299.594593802934,0.03445062863902686,1427.4572031715547,-0.05820893155438641,1169.4932943602075,1141.3112890962543,0.024692654434592596,1255.7296658046855,-0.06867431246773704,39061
"Snohomish County, Washington, USA",2660.806931997729,2410.087877259859,0.10402900952430173,2583.509718045977,0.029919459335425003,1863.9879569640896,1647.3860239849218,0.1314821965377741,1495.4697299901873,0.24642305998150854,1386.0242785491882,1186.6718044049674,0.1679929306521125,1043.7146693284262,0.32797240402975236,1161.9501580616243,976.3753084740799,0.19006507843543122,838.046929826971,0.38649772072016136,53061
"Fort Bend County, Texas, USA",2918.502575738675,2995.518538190911,-0.025710394200647517,2734.2336026459666,0.06739328085002988,1755.5304990612112,1714.864111047868,0.023714058595869787,1632.5370442361168,0.0753388446892147,1253.4437602614962,1103.9012352902748,0.13546730467413476,963.6126660320011,0.3007755132806338,1089.3813000019443,917.3258940859488,0.18756191995150936,749.2670789441107,0.45392922045518475,48157
"Multnomah County, Oregon, USA",3764.5404819223995,3321.2010675956494,0.13348767668791015,3098.7321613344593,0.21486475304184147,3169.9227979452667,2806.674508364504,0.12942301948380658,2556.134294119666,0.24012373107219312,2480.8326243586807,2213.2683734762168,0.1208910108186386,2036.1681698614095,0.21838297105269897,2159.813990369841,1919.5026675741094,0.12519457610311116,1760.1716030787359,0.22704740071484295,41051
"Essex County, Massachusetts, USA",3767.743639168393,3391.9693076126414,0.11078352941236719,3432.7791794232294,0.09757821352244513,2911.6586515898216,2574.894374259732,0.1307876084924483,2575.73606435804,0.13041809363938256,1854.073916720699,1617.8579522283558,0.14600537962371243,1585.3316738302253,0.1695179925606239,1289.6345679050778,1140.131056222661,0.13112835657484234,1103.1042757300258,0.1690957929173175,25009
"Suffolk County, Massachusetts, USA",10458.190662906502,9723.193111411812,0.07559219929840179,9431.824785898614,0.10881943847625246,8564.056667898178,7770.657494827521,0.10210193585276107,7521.060626831144,0.13867672298055658,5955.350902637667,5354.6943212184015,0.11217383204100298,5033.713116575334,0.18309302988036888,5024.288482950694,4518.498302684234,0.1119376718512859,4246.618400689802,0.18312690448818536,25025
"Oklahoma County, Oklahoma, USA",2148.0030743907723,2118.793703776944,0.013785849260246568,2208.392503178363,-0.027345423741783607,1532.570643026827,1526.6477108831366,0.0038796980478646437,1545.5266047389239,-0.008382878478035337,1122.3007371353804,1100.1881153300938,0.020098946259433162,1090.252857103966,0.029394905798773043,948.5334918087243,916.9001285727749,0.03450033678715826,899.6288688258721,0.05436088666949829,40109
"Jefferson County, Kentucky, USA",2315.417447555307,2379.462572193637,-0.026915794090127884,2394.706458288162,-0.03311011688235663,1670.776743661585,1675.2156813809377,-0.0026497708734994118,1737.2371070557695,-0.0382563572492531,1237.1439633065495,1219.137733430883,0.014769643643949613,1248.462286411804,-0.00906581098079008,1080.3728476667452,1060.1498104048865,0.019075641068251728,1076.0265476361328,0.004039212638536238,21111
"San Joaquin County, California, USA",3230.666946002402,3117.503886891843,0.036299251970903675,3323.816964320725,-0.028025014409107242,2577.7459124148136,2427.013047439226,0.062106326595412424,2415.4895633855913,0.06717327679189018,1725.0782209925364,1611.608223241456,0.07040792924402943,1579.601468097998,0.09209712439031059,1302.0213789869147,1213.3938583785568,0.07304101631665556,1152.0750358099538,0.13015327866343598,06077
"Cobb County, Georgia, USA",2715.602986890159,2938.1444478637904,-0.0757421784131248,3343.6419057804305,-0.18783079545824824,1353.5305340722898,1319.1477447931102,0.026064396057904865,1388.278481803042,-0.025029522668696087,1001.2155850568878,908.832412875394,0.10165039326580452,850.8764938186931,0.17668732457689598,925.5057729473331,832.639523352763,0.1115323582294394,780.6630536578222,0.18553807383460205,13067
"DeKalb County, Georgia, USA",3100.0012230875586,3393.651918360935,-0.08652940912549556,3851.6291411371194,-0.19514545417206422,1784.754819976089,1700.1377701159806,0.04977070173221078,1803.9310244620804,-0.010630231547633331,1367.819403693806,1231.461195943881,0.11072878966796042,1260.7809448853366,0.0848985378805865,1304.485394519276,1165.7178536749743,0.11904041823399311,1185.7974299613365,0.10009126479706519,13089
"San Mateo County, California, USA",4717.03765377647,4549.295770123206,0.03687205495735892,4794.645989644262,-0.016186457985723067,3820.1870781304247,3676.8019505015727,0.03899723987289878,3715.9452263425824,0.028052580282633036,2668.431500783412,2530.4272650492267,0.05453791841414603,2488.837383895605,0.07215984380895986,1987.1483587120997,1871.1242900408788,0.06200767596720478,1831.7680233642852,0.08482533452158307,06081
"Lee County, Florida, USA",1886.34097723824,1654.0693049732133,0.1404243894537346,1875.3613212529958,0.005854688299696939,1045.3591593308788,931.9708248500776,0.12166511167239757,1017.0722183016247,0.02781212633699651,729.878875351552,624.3421514395409,0.16903667911685266,615.3977135206438,0.18602792846916846,616.7917263592135,517.7937275713937,0.19119196219728238,470.989068134065,0.3095669689378998,12071
"Monroe County, New York, USA",2442.7724817899634,2517.3241504229004,-0.02961544250088436,2786.7817820437854,-0.12344321412978755,1713.8791570564229,1748.7598279881372,-0.019945947049711713,1864.696272357767,-0.08088025783987184,1298.7786047647528,1304.890997126824,-0.0046842168238801435,1378.7672454580402,-0.0580146075828153,1119.246440738115,1115.306152553328,0.003532920692463092,1175.4899744705272,-0.04784688508955228,36055
"El Paso County, Colorado, USA",2461.5647056227094,2369.540356070018,0.03883637150004813,3284.7472642457155,-0.2506075787270761,1740.3245871271197,1695.4888474582483,0.026444137179720065,1891.984046616283,-0.08015895258757519,1195.2472492969982,1137.8450266697973,0.050448190466854344,1100.5484187603486,0.08604694616100388,1016.4868427168537,957.8408855905491,0.061227243489556174,924.4202531199759,0.09959386900724794,08041
"Norfolk County, Massachusetts, USA",2859.63983461725,2680.6435635526336,0.06677361865573586,2679.6060159072213,0.06718667507136326,2147.4980149160024,2005.919226897246,0.07058050300347848,1996.9232060764348,0.07540340478861868,1667.8657295729006,1541.7031874557726,0.08183322389397811,1521.3314739828133,0.09631974234153172,1427.0251368929144,1319.2857399868703,0.08166494462914171,1279.9947321796553,0.11486797641962669,25021
"Polk County, Florida, USA",2413.5711765548363,2121.7068020594934,0.13756112494527362,2563.3937553036462,-0.058446962523345455,1128.1445645149577,986.6594126017975,0.14339816770213257,1040.674336506715,0.08405148944275734,600.6681010291908,517.5810159582874,0.16052962243421912,479.1252583661837,0.25367655021458896,484.3397741626535,414.4290253616265,0.16869172891552087,377.52181745496176,0.28294512202711325,12105
"Hudson County, New Jersey, USA",15616.428025467892,14316.363527766205,0.09080968747267747,14170.082290019478,0.10207038363264341,13498.295021919823,12439.883937426725,0.08508207068626703,12358.128130526908,0.09226048470694262,8271.26048881483,7396.92492688584,0.11820257344386652,7146.357354142449,0.15740930363919198,7150.792686729711,6204.632445797874,0.15249255281392687,5728.749699157654,0.2482292057167644,34017
"Jackson County, Missouri, USA",2025.4365270471435,1951.2957333937131,0.037995672508586875,2120.5320015918473,-0.044845102301364605,1515.6825087993311,1448.798114554004,0.04616543435102179,1581.9513280942729,-0.041890555112573356,1087.3016815273193,1043.8012338143926,0.041675029980527724,1146.7738592685191,-0.05186042327397903,878.9154253398034,842.7270919209429,0.04294193667889737,928.3893399936862,-0.05329005032976715,29095
"Davidson County, Tennessee, USA",3109.8139452222363,2950.2489211750944,0.05408527494133835,3162.8543912825844,-0.0167698033164402,1632.7318011711836,1538.6009011449057,0.06117954302264681,1514.183326329315,0.07829202235983806,1123.329637442162,971.6577539457704,0.15609599458294102,943.803355937909,0.19021576939175844,966.2869095110234,828.5602501731439,0.16622407279265303,783.0629232710619,0.2339837333564284,47037
"Denver County, Colorado, USA",4424.3555961537095,3888.797205948556,0.13771826141664797,3948.7038124711707,0.12045770112721298,3542.4017981210013,3052.009317634658,0.1606785659705662,3148.129297460641,0.12524025013152745,2731.6401148286977,2340.7150540834073,0.16701095678575514,2324.641895025892,0.17507996421886407,2376.8667779692987,2042.6449404546854,0.1636220915810345,2017.1011093647644,0.17835777638228237,08031
"Lake County, Illinois, USA",2234.9553653340954,2262.4624472329742,-0.012158028051480103,2579.7083846897485,-0.13364030655624481,1558.7158843764403,1572.8961466763717,-0.0090153837110576,1661.0842322498222,-0.061627427366962105,1024.3605644516667,1032.051275494568,-0.007451869132389598,1067.8394755864301,-0.040716710824804346,811.9272123690417,812.1019877456308,-0.00021521358059257176,802.7982828490607,0.011371386455366206,17097
"Will County, Illinois, USA",2025.3606795655235,2095.9292172582404,-0.03366933249064116,2065.880189412942,-0.019613678496492502,1496.5454195472817,1516.59220558681,-0.01321831008077198,1434.064791194158,0.04356890200274387,983.694779875031,981.8447375254475,0.001884251428842213,856.5041013155159,0.1484997892761533,795.4734798094318,785.4331098571118,0.012783227274626198,662.5490077803527,0.20062587139689148,17197
"District of Columbia, District of Columbia, USA",9496.253972913375,8332.22093001946,0.13970261382533883,8042.09730907675,0.1808180886092219,7799.972948879842,6768.5431697499935,0.1523857872015236,6407.681720954002,0.2172847042906104,5403.862536099548,4662.6359582941395,0.15897157411289561,4358.3048518559635,0.23990008037146346,4475.922009424435,3848.28148583668,0.16309631348375628,3605.717954594953,0.24134002320412656,11001
"Bernalillo County, New Mexico, USA",2503.2601468603375,2744.646623517262,-0.08794810763200837,2533.161926080223,-0.011804132579141981,1977.7464994621146,2032.4500449615605,-0.026915075051933447,1853.4364953869622,0.06707000988949385,1477.0655014218314,1481.6095533621117,-0.003066969924680071,1350.9560446381936,0.09334830491647257,1239.4719325569686,1232.4440742817437,0.005702374997681425,1140.9950225249595,0.08630792254823783,35001
"Jefferson County, Alabama, USA",1778.69426522982,1842.7595333697739,-0.03476594041697911,1994.771975725254,-0.10832201029737892,1022.8342686308537,1043.4741560718664,-0.019779969940713373,1149.8118615472233,-0.11043336493807306,664.9476485556644,682.583331572356,-0.025836674001498305,763.1883970905291,-0.12872411177814513,575.3695782928708,587.2107689952488,-0.020165145681233034,656.5763250096236,-0.12368211222901247,01073
"Tulsa County, Oklahoma, USA",2085.0773317057174,2051.396647839802,0.01641841615632083,2115.296667618422,-0.01428609819856994,1449.7010479307785,1419.967488992831,0.020939605426485635,1470.2900178020216,-0.014003339220123468,1014.1488012586248,981.3734751065113,0.03339740372395566,1007.5478854784305,0.006551466064622619,869.8278242373459,834.9857251232747,0.04172777817121028,843.9623555243229,0.030647656905210822,40143
"Providence County, Rhode Island, USA",3926.3231876287946,3756.7833654607693,0.045128985537666526,3910.8535491879093,0.003955565772616977,3315.2767783743047,3069.921006628476,0.07992250328789062,3108.382221633984,0.06656020463003497,2343.4159241851385,2158.6456046873127,0.08559548593646542,2158.838940145579,0.0854982651124094,1952.3328909682925,1807.5665794932038,0.08008906179028691,1795.9465090401573,0.08707741636008742,44007
"Utah County, Utah, USA",2777.7632220156456,2710.4296542224615,0.024842396366306,2911.437021031882,-0.0459133404056459,2136.59063433263,2073.7130536376235,0.030321254227873667,2189.822912183292,-0.024308941857580764,1416.7567687942874,1377.0770875326739,0.028814422678913404,1489.9528378430634,-0.049126433528418695,1053.6102108218308,991.0667265069515,0.06310723853611354,1025.7888044850915,0.027121963327241254,49049
"Kent County, Michigan, USA",2251.5083509351794,2079.790142863208,0.08256516103858923,2398.534309667484,-0.06129825124439745,1484.9261236886998,1420.2250080916897,0.045556947123432875,1596.623982230923,-0.06995877538188458,1092.7973529799242,1035.2116670130079,0.05562696770320765,1140.5434424696202,-0.04186257858474147,953.9876080419432,900.8738087785096,0.05895809018518407,980.9943947331329,-0.027530011217379687,26081
"Arapahoe County, Colorado, USA",3172.8130885851792,2942.8347376013453,0.07814857832325488,3093.075742286886,0.025779306082992618,2447.151566378572,2304.1281007548505,0.06207270575662267,2352.581109470235,0.040198595715848925,1929.3679866396621,1790.062794018616,0.0778213999455918,1783.2571706089022,0.08193479798590667,1739.4958678361677,1603.1143965321207,0.08507282549459305,1559.541589478001,0.11538921409489293,08005
"Bucks County, Pennsylvania, USA",1963.5300640120995,1994.40628057623,-0.015481407607285372,2073.4145471721577,-0.05299687093925571,1280.050777106379,1259.275154421171,0.016498080353818726,1289.8632466507286,-0.0076073719984104905,905.2599183398432,883.7433214632212,0.02434711115100353,890.2732207729465,0.016833818222550933,820.9173843530881,800.3518327427929,0.025695638804021193,801.8600732562572,0.02376637986156539,42017
