longname,Population,Population [StatCan],Population [GHS-POP],Population (2010),Population Change (2010-2020),Population (2000),Population Change (2000-2020),PW Density (r=1km),PW Density (1km) [StatCan],PW Density (r=1km) [GHS-POP],PW Density (r=1km) (2010),PW Density (r=1km) Change (2010-2020),PW Density (r=1km) (2000),PW Density (r=1km) Change (2000-2020),AW Density,Area-weighted Density [StatCan],AW Density [GHS-POP],AW Density (2010),AW Density (2000),Area,Compactness
"Cova Lima, East Timor",,,66827.14,,,,,,,391.15253,,,,,,,53.25860749622346,,,1254.7669525482556,0.31909051165172564
"Căușeni, Moldova",,,65809.984,,,,,,,438.04584,,,,,,,51.30364046405641,,,1282.754669643898,0.15539077787432806
"Uvs, Mongolia",,,65184.945,,,,,,,1063.9382,,,,,,,0.9407953781101264,,,69287.05947030032,0.31699541234206535
"Trashigang, Bhutan",,,65078.367,,,,,,,181.19145,,,,,,,26.878462880838047,,,2421.20866345728,0.399215348688201
"Castries, Saint Lucia",,,64540.797,,,,,,,1912.4624,,,,,,,619.5050624205647,,,104.18122593352604,0.4270064633344991
"Bermuda (UK), Bermuda",,,64031.0,,,,,,,753.18933,,,,,,,393.26469621659226,,,162.81909008362817,0.243519656450371
"Liepāja, Latvia",,,63976.45,,,,,,,2449.3914,,,,,,,880.3444232006905,,,72.67206735535304,0.3745659027300489
"Sanma, Vanuatu",,,63144.945,,,,,,,279.9268,,,,,,,13.134710558190768,,,4807.486623534539,0.18070535628922182
"Belait, Brunei",,,62919.98,,,,,,,784.77496,,,,,,,21.862191614199595,,,2878.0271245945523,0.36366407518503774
"Kgalagadi, Botswana",,,62813.188,,,,,,,498.76212,,,,,,,0.598986253922331,,,104865.82469744762,0.34905281339702354
"Guernsey (UK), Guernsey",,,62793.996,,,,,,,1223.659,,,,,,,342.5565478372217,,,183.30986953893776,0.10676913087191325
"Adrar, Mauritania",,,62778.797,,,,,,,863.4882,,,,,,,0.2880846751025874,,,217917.8633943106,0.43555455783185143
"Jelgava, Latvia",,,62325.9,,,,,,,2286.2585,,,,,,,1033.761605640083,,,60.29039780299167,0.21342689505773857
"Lautém, East Timor",,,61526.285,,,,,,,326.96576,,,,,,,31.879048312021162,,,1929.9912768427678,0.495996229711051
"Aileu, East Timor",,,61220.547,,,,,,,276.23654,,,,,,,83.95745556772906,,,729.1853529983763,0.4151978556971051
"Struga, North Macedonia",,,61025.336,,,,,,,1035.1498,,,,,,,110.84368534773121,,,550.5531122143359,0.32440489771174713
"Al Jufrah, Libya",,,60620.88,,,,,,,760.1113,,,,,,,0.5171281571188817,,,117226.02622141491,0.4827035642090789
"Kié-Ntem, Equatorial Guinea",,,60411.8,,,,,,,1194.5951,,,,,,,16.789984004311325,,,3598.0856661767803,0.4203236274638035
"Bayburt, Turkey",,,60392.086,,,,,,,2144.8647,,,,,,,20.98243309537217,,,2878.2213036494763,0.4144843246967173
"Ainaro, East Timor",,,59969.44,,,,,,,251.74214,,,,,,,72.77125937417522,,,824.0814013936349,0.30215177654909153
"Christ Church, Barbados",,,59787.043,,,,,,,1191.2301,,,,,,,702.0613267909343,,,85.15928835167684,0.5132802985932754
"Durazno, Uruguay",,,59665.65,,,,,,,1523.6288,,,,,,,4.897030336596102,,,12184.047133956139,0.23248423664382778
"Briceni, Moldova",,,58893.066,,,,,,,417.77158,,,,,,,72.14841909276701,,,816.2766024093537,0.1486502229981257
"Lavalleja, Uruguay",,,58572.016,,,,,,,1667.1653,,,,,,,5.810923204821815,,,10079.640284421215,0.3345006884500962
"Río Negro, Uruguay",,,58427.74,,,,,,,1634.36,,,,,,,5.996282392192486,,,9743.993771428504,0.21610987841721416
"Ghanzi, Botswana",,,58407.406,,,,,,,735.45544,,,,,,,0.5077881674811234,,,115023.1730284878,0.5903641131120166
"Darién, Panama",,,58056.598,,,,,,,278.56348,,,,,,,4.441891241803505,,,13070.242942886136,0.10690938116739153
"Saint John, Antigua and Barbuda",,,57850.14,,,,,,,1244.4485,,,,,,,585.9054885257962,,,98.73630091869839,0.3035999569058108
"Pakwach, Uganda",,,57839.758,,,,,,,965.55176,,,,,,,394.6905318638905,,,146.54457896255315,0.3922955017660814
"Kičevo, North Macedonia",,,57641.62,,,,,,,1446.306,,,,,,,72.0809882184911,,,799.6785632159668,0.38417538477072777
"Bamingui-Bangoran, Central African Republic",,,57640.195,,,,,,,1644.123,,,,,,,0.9796826696048705,,,58835.577172910154,0.2679646364328876
"Cimișlia, Moldova",,,57141.934,,,,,,,581.40027,,,,,,,61.940244136727294,,,922.5332316678398,0.3030759856305623
"Telenești, Moldova",,,56823.664,,,,,,,385.7131,,,,,,,66.92409749477785,,,849.0762847707285,0.2933606345872568
"Gjirokastër, Albania",,,56432.58,,,,,,,1221.0457,,,,,,,19.344555407557092,,,2917.2331405949085,0.3658723155441761
"Strumica, North Macedonia",,,55707.062,,,,,,,1403.2456,,,,,,,175.03417258159595,,,318.2639234291861,0.37723552181557657
"Călărași, Moldova",,,55270.363,,,,,,,498.83167,,,,,,,73.2794490073883,,,754.2409779265323,0.1671462268674075
"Valmieras novads, Latvia",,,54849.19,,,,,,,650.64087,,,,,,,18.649619988549695,,,2941.03533690905,0.11564168811478648
"Santa Catarina, Cape Verde",,,54753.656,,,,,,,3108.2063,,,,,,,196.52715488710393,,,278.6060597145139,0.47463525315581256
"Kranj, Slovenia",,,54680.4,,,,,,,1820.8798,,,,,,,364.73912778785024,,,149.91645883768396,0.16496486442279468
"Makira-Ulawa, Solomon Islands",,,54677.625,,,,,,,133.60507,,,,,,,14.47775569428104,,,3776.6644329824267,0.15161771875109198
"Ohrid, North Macedonia",,,54280.97,,,,,,,2099.7417,,,,,,,91.3761881656873,,,594.0384452410663,0.5009666176930153
"Dzavhan, Mongolia",,,54262.195,,,,,,,760.2329,,,,,,,0.6613823948964974,,,82043.6040197165,0.23731008643758303
"Ogres novads, Latvia",,,53913.965,,,,,,,402.89514,,,,,,,29.270792072019614,,,1841.9031747107097,0.13089383250778408
"Mahaica-Berbice, Guyana",,,53900.887,,,,,,,577.4521,,,,,,,13.813079702727153,,,3902.1628687271095,0.4296004236267162
"Andjouân [Anjouan], Comoros",,,53730.477,,,,,,,676.7587,,,,,,,97.55376852655301,,,550.7780721753992,0.4065278044108301
"Veles, North Macedonia",,,53680.695,,,,,,,3209.652,,,,,,,142.26566087183082,,,377.32714263958405,0.38715159988869735
"Sarpang, Bhutan",,,53564.246,,,,,,,377.94662,,,,,,,28.15143219673458,,,1902.7183313239452,0.13594490477961513
"Sühbaatar, Mongolia",,,53113.727,,,,,,,1319.81,,,,,,,0.6442790271241582,,,82439.01217704006,0.4553759603954119
"Koper, Slovenia",,,52940.145,,,,,,,1137.0339,,,,,,,176.60333795661595,,,299.7686518487843,0.22954958099316203
"Appenzell Ausserrhoden, Switzerland",,,52549.94,,,,,,,779.74396,,,,,,,235.00721929289628,,,223.60990255688907,0.13673042821325626
"Tutong, Brunei",,,52035.53,,,,,,,246.72859,,,,,,,40.383755801645556,,,1288.5262952159505,0.3672915643114936
"Al Kufrah, Libya",,,51902.76,,,,,,,1278.9802,,,,,,,0.12090784524918131,,,429275.38417199143,0.7583808713219051
"Stann Creek, Belize",,,51837.887,,,,,,,535.308,,,,,,,19.239861185792197,,,2694.2962954966656,0.09895075031373596
"Bulgan, Mongolia",,,51778.086,,,,,,,431.14163,,,,,,,1.0741303923587013,,,48204.655883351006,0.20376340307117258
"Govĭ-Altay, Mongolia",,,51463.74,,,,,,,838.8263,,,,,,,0.36230032736714635,,,142047.1757650329,0.43399198211150214
"Manufahi, East Timor",,,51228.734,,,,,,,250.98232,,,,,,,37.58736598721428,,,1362.9242972871782,0.4727214356402992
"Nyanga, Gabon",,,51158.297,,,,,,,946.8664,,,,,,,2.520447564342062,,,20297.306557279786,0.3680824580934331
"Manatutu, East Timor",,,51030.977,,,,,,,429.56616,,,,,,,27.45416994748991,,,1858.7696025814716,0.3747732745048011
"Arta, Djibouti",,,50746.336,,,,,,,1450.683,,,,,,,23.565363475576564,,,2153.4289505058614,0.3132923662349615
"Capellen, Luxembourg",,,50741.867,,,,,,,621.507,,,,,,,256.6048954527582,,,197.74317671519927,0.23917873640522871
"Manus, Papua New Guinea",,,50721.14,,,,,,,440.63263,,,,,,,19.88609467975626,,,2550.5832815245194,0.14029309352541697
"Gotlands län, Sweden",,,50448.047,,,,,,,523.63544,,,,,,,13.904253298364436,,,3628.2456736410454,0.09414354953964647
"Hovd, Mongolia",,,50351.29,,,,,,,655.89124,,,,,,,0.663353983356053,,,75904.1029764558,0.3004678528012067
"Celje, Slovenia",,,50214.3,,,,,,,2050.48,,,,,,,539.267981558751,,,93.11567253836553,0.4813787321660941
"Tibastī, Chad",,,50167.695,,,,,,,353.07382,,,,,,,0.4081548981735202,,,122913.37317523027,0.4612379417605974
"Faroe Islands (DK), Faroe Islands",,,49748.555,,,,,,,1193.878,,,,,,,25.274717513162667,,,1968.3129855592551,0.03013911668405356
"Corozal, Belize",,,49636.82,,,,,,,521.103,,,,,,,21.164065992579435,,,2345.3347919961934,0.1883760993406087
"Toplički okrug, Serbia",,,49540.586,,,,,,,482.08334,,,,,,,23.972316247389504,,,2066.574853520664,0.3531511647481927
"Saint George, Grenada",,,49464.215,,,,,,,1507.6294,,,,,,,460.9521897896497,,,107.30877505175197,0.4354128483987982
"Samdrup Jongkhar, Bhutan",,,49439.883,,,,,,,1161.3364,,,,,,,24.39380040598477,,,2026.7396629338014,0.2396973939640379
"Marlborough District, New Zealand",,,49384.27,,,,,,,830.79913,,,,,,,4.251834033044056,,,11614.815900020878,0.10564288425764425
"Pomeroon-Supenaam, Guyana",,,49068.723,,,,,,,534.17847,,,,,,,8.634474572940148,,,5682.88460887105,0.6781391986704525
"Jūrmala, Latvia",,,48922.75,,,,,,,1008.1767,,,,,,,378.43085815419084,,,129.27790888571388,0.09726350809013329
"Štip, North Macedonia",,,48921.66,,,,,,,3249.8381,,,,,,,74.89642411519532,,,653.1908663757495,0.31027904200105266
"Bar, Montenegro",,,47700.09,,,,,,,1206.0952,,,,,,,72.06276140518106,,,661.9242576002719,0.29303304561108795
"Ličko-senjska županija, Croatia",,,47597.266,,,,,,,170.87126,,,,,,,8.654007309087406,,,5500.02604862825,0.21004168579404467
"Ștefan Vodă, Moldova",,,47103.258,,,,,,,332.581,,,,,,,47.15564438968413,,,998.8890709084321,0.12147528068398622
"Obock, Djibouti",,,46734.055,,,,,,,4128.209,,,,,,,10.21218750245877,,,4576.302058324715,0.5120191499113699
"Leova, Moldova",,,46260.883,,,,,,,537.9445,,,,,,,60.60775342719374,,,763.2832467230747,0.2375675942987932
"Treinta y Tres, Uruguay",,,46200.535,,,,,,,1466.9127,,,,,,,4.715912904196997,,,9796.732063294288,0.2633514700834985
"Glodeni, Moldova",,,46093.445,,,,,,,445.34027,,,,,,,61.039826610262615,,,755.1372255167959,0.3160455269753706
"Lääne-Virumaa, Estonia",,,46030.03,,,,,,,336.21402,,,,,,,12.426947418450597,,,3704.0497316064984,0.1431140837192374
"Monggar, Bhutan",,,45968.523,,,,,,,156.93678,,,,,,,25.508666088991394,,,1802.0747645968963,0.4782277489339452
"Vayoc Jor, Armenia",,,45623.42,,,,,,,484.05334,,,,,,,19.816366737095976,,,2302.310129817771,0.5212972666281475
"Chukotskiy avtonomnyy okrug, Russia",,,45610.96,,,,,,,746.7576,,,,,,,0.003055511960514535,,,14927436.556268401,0.0010744399018449689
"Wangdue Phodrang, Bhutan",,,45466.023,,,,,,,368.0435,,,,,,,10.41266431763498,,,4366.41593837788,0.35996429696342047
"Northern Mariana Islands, USA",,,44672.1,,,,,,,640.0506,,,,,,,95.32452499474353,,,468.63177723637597,0.04871114649672477
"Nidwalden, Switzerland",,,44665.797,,,,,,,743.35333,,,,,,,157.0609750831928,,,284.38507306694873,0.2075614709850287
"Tukuma novads, Latvia",,,44633.72,,,,,,,295.82425,,,,,,,17.94343694903164,,,2487.4676393815826,0.22626901678917374
"Orange Walk, Belize",,,44579.32,,,,,,,429.66205,,,,,,,9.459841537306994,,,4712.480662249099,0.3913046397274697
"Malampa, Vanuatu",,,44392.29,,,,,,,101.93618,,,,,,,13.334621777387794,,,3329.099977757022,0.15973749279468502
"Sint Maarten, Netherlands",,,44032.387,,,,,,,1330.9564,,,,,,,731.0630092753709,,,60.23063150520346,0.3707300568727775
"Paro, Bhutan",,,43878.992,,,,,,,341.19443,,,,,,,25.733637405470702,,,1705.1220352615906,0.4367216262615736
"Bauskas novads, Latvia",,,43811.62,,,,,,,252.3054,,,,,,,20.131334136960483,,,2176.289996265735,0.1363047922899053
"Criuleni, Moldova",,,43288.85,,,,,,,352.62082,,,,,,,62.87438591687243,,,688.4974052825442,0.09717900208473321
"Gisborne District, New Zealand",,,43074.04,,,,,,,734.1289,,,,,,,5.087771457050822,,,8466.189848761072,0.3220858416596467
"Bolama/Bijagós, Guinea-Bissau",,,42985.395,,,,,,,717.8871,,,,,,,18.201717498753776,,,2361.6120036031266,0.05372484141065458
"Turks and Caicos Islands (UK), Turks and Caicos Islands",,,42934.06,,,,,,,598.3002,,,,,,,27.670710637286636,,,1551.60664850782,0.054229393257784746
"Cēsu novads, Latvia",,,42242.67,,,,,,,330.9827,,,,,,,15.993197859684619,,,2641.289893716916,0.12138184743601672
"Rodrigues Island, Mauritius",,,42120.87,,,,,,,380.0092,,,,,,,226.04382018922345,,,186.3394056006053,0.37874391308205513
"Pohnpei, Micronesia",,,41745.992,,,,,,,403.0688,,,,,,,52.13483562588674,,,800.7312516925186,0.04539075590245619
"Upper Demerara-Berbice, Guyana",,,41379.426,,,,,,,1206.1002,,,,,,,2.4981965135961763,,,16563.719289514156,0.4826751814272512
"Northwest Territories, Canada",,41070.0,42266.09,,,,,,803.012773804448,801.3083,,,,,,0.030164609858722127,0.03104309983906541,,,1361529.2951692054,0.013330351307646903
"Cantemir, Moldova",,,41023.98,,,,,,,227.70596,,,,,,,47.27489645352045,,,867.7751522752419,0.22191626590505495
"Saint George, Saint Vincent and the Grenadines",,,40814.348,,,,,,,1190.959,,,,,,,588.2627294197371,,,69.38115507761185,0.5867421572801104
"American Samoa, USA",,,40611.746,,,,,,,548.7318,,,,,,,201.0424095522605,,,202.00586624581354,0.06353030222510277
"Mayaro-Rio Claro, Trinidad and Tobago",,,40346.938,,,,,,,455.03827,,,,,,,48.33202892207001,,,834.7867532119317,0.5487553223929733
"Wele-Nzas, Equatorial Guinea",,,40271.676,,,,,,,538.52527,,,,,,,6.725214060331846,,,5988.162669615136,0.32539693175900986
"Yukon, Canada",,40232.0,40925.914,,,,,,530.1557568886184,536.58044,,,,,,0.08315979759083282,0.0845941223319079,,,483791.4613254783,0.1658346535890768
"Az̧ Za̧`āyin, Qatar",,,40068.93,,,,,,,667.117,,,,,,,148.43874203490932,,,269.9357939726862,0.3126325726964352
"Sipaliwini, Suriname",,,40044.332,,,,,,,161.78214,,,,,,,0.3594802551087686,,,111395.08070932496,0.2541234422356366
"Obwalden, Switzerland",,,39871.58,,,,,,,474.23535,,,,,,,80.14126355506656,,,497.5162151967257,0.24341711712292557
"Arima, Trinidad and Tobago",,,39526.22,,,,,,,2318.8855,,,,,,,2873.4751276177444,,,13.755545809359147,0.7830703860171935
"Raplamaa, Estonia",,,39390.72,,,,,,,335.9395,,,,,,,13.219134621209701,,,2979.8258266315547,0.17791379686148542
"Glarus, Switzerland",,,39290.4,,,,,,,617.72644,,,,,,,60.87586544856977,,,645.4183139407523,0.3568663738110958
"Taféa, Vanuatu",,,39275.08,,,,,,,120.9908,,,,,,,19.955324259463044,,,1968.1503349350642,0.17751264652770188
"Kaeb [Kêb], Cambodia",,,39151.445,,,,,,,429.86072,,,,,,,258.05875960397,,,151.715234827075,0.3629217165641813
"Viljandimaa, Estonia",,,39010.9,,,,,,,435.497,,,,,,,10.855030589373484,,,3593.8082455234776,0.17165096469260496
"Staro Nagoričane, North Macedonia",,,38664.188,,,,,,,2474.0396,,,,,,,113.1003032790221,,,341.857505055616,0.4296766648616226
"Saaremaa, Estonia",,,38631.83,,,,,,,1351.7455,,,,,,,11.136017843626671,,,3469.0882025759,0.06925982538933656
"Monaco, Monaco",,,38565.74,,,,,,,6267.4233,,,,,,,6337.713711636239,,,6.085118393789563,0.32959323292412296
"Pénama, Vanuatu",,,38463.61,,,,,,,92.633514,,,,,,,24.836137313206475,,,1548.6953099807188,0.14239173275477018
"Nelson City, New Zealand",,,38433.863,,,,,,,1189.849,,,,,,,77.3969826079307,,,496.58090000671126,0.28529784046133433
"Rîșcani, Moldova",,,38197.223,,,,,,,328.9855,,,,,,,40.8372889266561,,,935.3515784275575,0.16384833848106456
"Kavadarci, North Macedonia",,,38005.78,,,,,,,2405.7163,,,,,,,38.66606682394606,,,982.9233840371594,0.3621205800506436
"Musandam, Oman",,,37747.25,,,,,,,509.95465,,,,,,,18.543484862932576,,,2035.6071298903862,0.11268391445473117
"Tarrafal, Cape Verde",,,37397.33,,,,,,,2507.8252,,,,,,,234.11710330689445,,,159.73770218734248,0.6446139415053881
"Jēkabpils novads, Latvia",,,37336.395,,,,,,,500.4492,,,,,,,12.45527697680474,,,2997.6366323110246,0.1297781249053685
"Novo Mesto, Slovenia",,,37327.914,,,,,,,1017.8066,,,,,,,165.2366687020236,,,225.90575297674746,0.5039167846013031
"West Coast, New Zealand",,,37215.453,,,,,,,307.40353,,,,,,,1.633663204833363,,,22780.370528572963,0.12842949259089065
"Dundgovĭ, Mongolia",,,37215.016,,,,,,,677.21216,,,,,,,0.48247166208186143,,,77134.09625845692,0.43471828275182034
"San Fernando, Trinidad and Tobago",,,37074.4,,,,,,,2385.5608,,,,,,,2630.5832190484284,,,14.093604098528035,0.5249980060256114
"Nunavut, Canada",,36858.0,29688.896,,,,,,426.4214062328299,387.9201,,,,,,0.017217590531951023,0.0138686652290805,,,2140717.6533558443,0.0008892544734491168
"Bogovinje, North Macedonia",,,36832.766,,,,,,,1239.6604,,,,,,,237.36962236139607,,,155.17051111503218,0.4488117309872272
"Taoudénit, Mali",,,36754.84,,,,,,,335.94214,,,,,,,0.0877834044548286,,,418699.18433914497,0.6515728178372605
"Studeničani, North Macedonia",,,36752.78,,,,,,,1729.2876,,,,,,,137.1077932178019,,,268.05756541946926,0.38288738145773377
"Uri, Switzerland",,,36577.72,,,,,,,758.1086,,,,,,,34.12974435672211,,,1071.7255414424383,0.28064940505935043
"Saint Philip, Barbados",,,36514.137,,,,,,,739.9359,,,,,,,477.6392933648425,,,76.44709559282187,0.5524694000115039
"Nisporeni, Moldova",,,36468.332,,,,,,,448.99472,,,,,,,57.97256129688394,,,629.0619426747701,0.24077416011236252
"Kočani, North Macedonia",,,36055.414,,,,,,,2110.3354,,,,,,,92.48735183117817,,,389.841565885828,0.4234872257337613
"Domžale, Slovenia",,,35991.37,,,,,,,1588.3394,,,,,,,490.33491204350725,,,73.40160818603204,0.34938443317793355
"Dienvidkurzemes novads, Latvia",,,35448.805,,,,,,,72.93645,,,,,,,9.732911671160279,,,3642.1582651919907,0.2820491695367769
"Para, Suriname",,,35033.812,,,,,,,258.39066,,,,,,,6.0625661905944845,,,5778.710103710166,0.1906214274537189
"Bijelo Polje, Montenegro",,,34825.324,,,,,,,2183.1604,,,,,,,38.19179880055694,,,911.8534688720174,0.30302044173443143
"Maalhosmadulu Uthuruburi, Maldives",,,34394.793,,,,,,,1478.8096,,,,,,,148.8289334269273,,,231.1028653957082,0.01647101716858793
"Isabel, Solomon Islands",,,34352.83,,,,,,,113.852745,,,,,,,7.003341072508557,,,4905.205639612667,0.14756839544295047
"Galápagos, Ecuador",,,34165.324,,,,,,,1820.7413,,,,,,,3.6882531705656225,,,9263.280647708487,0.06299374409284354
"Choiseul, Solomon Islands",,,34132.305,,,,,,,108.41494,,,,,,,9.105870551275185,,,3748.384571832082,0.21777164683877787
"Eastern, Fiji",,,34062.59,,,,,,,91.99139,,,,,,,15.956909357497537,,,2134.660859481871,0.03188248249434985
"Taraclia, Moldova",,,34059.504,,,,,,,572.0123,,,,,,,50.08244668252843,,,680.0686899773982,0.09062373965244458
"Ventspils, Latvia",,,33804.63,,,,,,,1449.5791,,,,,,,505.9594365347717,,,66.81292306310567,0.256827308905927
"Saint Kitts, Saint Kitts and Nevis",,,33800.91,,,,,,,401.42896,,,,,,,136.14778825020534,,,248.26631846660953,0.44329927589709345
"Jelgavas novads, Latvia",,,33526.45,,,,,,,103.98578,,,,,,,20.931181470323686,,,1601.746622200182,0.09941678538185483
"Commewijne, Suriname",,,33460.406,,,,,,,366.69122,,,,,,,14.89289131684916,,,2246.7367509856444,0.4999616730604675
"Mersch, Luxembourg",,,33419.67,,,,,,,491.72037,,,,,,,148.47313869002545,,,225.08901050965093,0.28360298257132077
"Siguldas novads, Latvia",,,33406.477,,,,,,,321.1406,,,,,,,32.27369892970371,,,1035.0990952497766,0.1606661175266391
"Talsu novads, Latvia",,,33363.086,,,,,,,228.11856,,,,,,,11.844977439061847,,,2816.6441100577094,0.2367959036158789
"Rēzeknes novads, Latvia",,,33189.617,,,,,,,76.14587,,,,,,,11.854114308367661,,,2799.8394754867422,0.16165349926097242
"Gros Islet, Saint Lucia",,,33136.86,,,,,,,997.1334,,,,,,,254.43672708665673,,,130.2361485089932,0.5297258971081099
"Diekirch, Luxembourg",,,33122.113,,,,,,,758.3351,,,,,,,154.7339443321611,,,214.0584822820008,0.16073576984014293
"San Marino, San Marino",,,32934.527,,,,,,,846.74243,,,,,,,532.1609430887647,,,61.888283556834615,0.483373464345347
"Grevenmacher, Luxembourg",,,32859.547,,,,,,,533.93115,,,,,,,153.731293511099,,,213.74663625417048,0.24655685565435773
"Upper Takutu-Upper Essequibo, Guyana",,,32658.287,,,,,,,277.32208,,,,,,,0.5931904629055984,,,55055.31385215866,0.437488167250534
"Nova Gorica, Slovenia",,,32633.152,,,,,,,1483.9724,,,,,,,114.5654886489274,,,284.8427805667595,0.24355781929175083
"Nenetskiy avtonomnyy okrug, Russia",,,32515.027,,,,,,,797.3103,,,,,,,0.18187736589849354,,,178774.4570805845,0.01906081114507246
"Șoldănești, Moldova",,,32490.953,,,,,,,370.3461,,,,,,,54.4969197241972,,,596.1979739301427,0.2276756289753181
"Central, Solomon Islands",,,32436.297,,,,,,,105.896355,,,,,,,26.833580055173694,,,1208.7949803308509,0.061820116167651346
"Kamnik, Slovenia",,,32363.383,,,,,,,1078.9182,,,,,,,128.0301098459893,,,252.77946610708017,0.2292135095424188
"Velenje, Slovenia",,,32162.168,,,,,,,2004.5153,,,,,,,384.67316125784544,,,83.60907702420076,0.5373575356326563
"Saint Martin, France",,,32141.611,,,,,,,913.5292,,,,,,,333.50908528941835,,,96.37402021666843,0.24738253293145182
"Norðurland eystra, Iceland",,,32085.871,,,,,,,999.41254,,,,,,,1.3867812361043332,,,23136.937721975384,0.09464884244978358
"Gibraltar (UK), Gibraltar",,,32066.174,,,,,,,4004.5989,,,,,,,2113.3810241765905,,,15.172925970894685,0.5673025647868604
"Chuuk, Micronesia",,,31889.426,,,,,,,314.70367,,,,,,,156.6889504106252,,,203.52057817529135,0.13844776814931062
"City of Freeport, The Bahamas",,,31716.887,,,,,,,627.11926,,,,,,,353.414443809205,,,89.74417224405445,0.6339250548524736
"Barima-Waini, Guyana",,,31392.387,,,,,,,249.7512,,,,,,,1.598373813457044,,,19640.20334570732,0.39749853825438924
"Saldus novads, Latvia",,,31197.498,,,,,,,365.56073,,,,,,,14.284428820409445,,,2184.021387141524,0.1209756321968518
"Berane, Montenegro",,,31047.256,,,,,,,2191.1404,,,,,,,59.864458277254606,,,518.6258550204128,0.38141493515942587
"Suðurnes, Iceland",,,30980.992,,,,,,,1444.5961,,,,,,,33.89350030141609,,,914.068830660302,0.1478992330317394
"Madonas novads, Latvia",,,30966.344,,,,,,,132.66595,,,,,,,10.034539296740846,,,3085.9756321904756,0.16741073428837805
