longname,White %,Hispanic %,Black %,Asian %,Native %,Hawaiian / PI %,Other / Mixed %,Racial Homogeneity %,Segregation %,Mean Local Segregation %
"Baltimore County Public Schools, Maryland, USA",0.5187156826490538,0.07196053007288268,0.29574476550687867,0.06401341565596753,0.0022726102485126224,0.0002949010209192486,0.04699809484578549,0.543848004439314,0.2785886108097037,0.17672028232787063
"Jefferson County School District, Kentucky, USA",0.6253024276224063,0.07557230583121463,0.21402649060936604,0.034394734683834985,0.001846602558845239,0.0007150619207742147,0.0481423767735586,0.5778530466451797,0.23868115576628662,0.10845624863904599
"Lee County School District, Florida, USA",0.6444069415195525,0.2277618689961157,0.07360599392031696,0.01682107027150744,0.001615285759572344,0.00032095254506160577,0.03546788698787352,0.5968038100445611,0.23366270582944665,0.08967689716569965
"Seattle Public Schools, Washington, USA",0.5941370639229482,0.08237120180022639,0.06825813185844906,0.1692727925876221,0.004434141944054712,0.002632559968008025,0.07889410791869157,0.45895436863743555,0.09989961842657812,0.05169811089418793
"Austin Independent School District, Texas, USA",0.4959976749302615,0.3336841762163836,0.06108604659374567,0.06329431960473815,0.002122712617577636,0.000539166288661754,0.04327590374863172,0.481455278561227,0.18085519357773988,0.10718044014443384
"Shelby County School District, Tennessee, USA",0.24288380361734593,0.09370741886698965,0.6107031187255573,0.020817367180895885,0.0016280370854869206,0.00024774477387844445,0.030012509749845838,0.6386257817032134,0.3524655909597523,0.20491892413126744
"Polk County School District, Florida, USA",0.5415118489033799,0.25887323011229635,0.13923254524540513,0.018179536194944872,0.002238478662043512,0.00041376685065499293,0.039550594031275255,0.49884684376195415,0.19000782163791125,0.09904353771191608
"Phoenix Union High School District, Arizona, USA",0.2561356123574284,0.5679521576517178,0.09656472124941366,0.02667471049816869,0.01881537054435615,0.0018652095524188917,0.031992218146496436,0.5224953025038335,0.20464423936930964,0.10766597533515322
"Metropolitan Nashville Public School District, Tennessee, USA",0.5403733129181469,0.13705510004791793,0.2395520021458298,0.03863611280694377,0.0018287052236147453,0.00042329845894214504,0.042131468398604655,0.5233009011547528,0.24175010325200963,0.133299254758961
"Denver County School District 1, Colorado, USA",0.5432829520963608,0.2787856509913652,0.08538627323271994,0.03802073578782297,0.005230069967210732,0.0019497454848367106,0.04734457243968368,0.5133997787667606,0.21021947485526096,0.10483447575052411
"DeKalb County School District, Georgia, USA",0.2536072077584534,0.11103698636151821,0.5266516245359532,0.06766267667775705,0.00153112460464833,0.0002549513680265489,0.03925542869364335,0.6214369954307893,0.40853098436828367,0.15638978495806075
"Cobb County School District, Georgia, USA",0.48731419621107114,0.13991200877358503,0.25879380230774796,0.05782280592983118,0.0016358252830772242,0.00036603896186810395,0.054155322532819364,0.45990628680311124,0.19371329630678252,0.10688842189218103
"District of Columbia Public Schools, District of Columbia, USA",0.3796400776234913,0.11262222944181284,0.40903895968277637,0.04814048807655602,0.001852115066093096,0.0005061771010700786,0.04819995300820036,0.520880763382902,0.2863966825748461,0.18670441241336225
