longname,Not Cohabiting With Partner %,Cohabiting With Partner (Gay) %,Cohabiting With Partner (Straight) %,Living With Parents %,Other Living Situation %,Never Married %,Married (not divorced) %,Divorced %,geoid
"Ralls County, Missouri, USA",0.13713898042256217,0.0,0.5028106222136075,0.3113975576662146,0.04865283969761583,0.22241846226304,0.6480631107971273,0.1295184269398328,29173
"Montgomery County, Iowa, USA",0.18485523385300687,0.0029050062941803003,0.47564636390045567,0.2912752977631445,0.045318098189212716,0.2690479093014754,0.6256247714250878,0.10532731927343675,19137
"Lowndes County, Alabama, USA",0.2404683568802016,0.0,0.26959550996709875,0.4272305012579832,0.0627056318947165,0.4281472684085507,0.43372921615201937,0.13812351543943002,01085
"Metcalfe County, Kentucky, USA",0.14364963503649622,0.005255474452554744,0.5029683698296837,0.29907542579075436,0.04905109489051092,0.20532043530834337,0.6737605804111245,0.12091898428053208,21169
"Noxubee County, Mississippi, USA",0.21229586935638825,0.003266090297790591,0.2747358309317966,0.4292026897214212,0.08049951969260333,0.40383233532934093,0.5061077844311381,0.09005988023952091,28103
"Roberts County, South Dakota, USA",0.16539886873415302,0.0003900916715428124,0.38033937975424187,0.364930758728301,0.08894090111176135,0.3245692405871085,0.5559668155711557,0.11946394384173582,46109
"Nemaha County, Kansas, USA",0.14710208884966042,0.001569088947729726,0.4830832597822891,0.32048641757379714,0.04775914484652367,0.2469325153374228,0.6780419222903893,0.07502556237218792,20131
"Johnston County, Oklahoma, USA",0.18236645605973528,0.0011487650775416419,0.38215584912885375,0.34462952326249263,0.0896994064713767,0.24551542693135558,0.5764171250896916,0.17806744797895277,40069
"Butte County, South Dakota, USA",0.15412609422641854,0.0,0.4772302547457462,0.3034326743385465,0.06521097668928885,0.24476038730236524,0.6329207010663074,0.12231891163132731,46019
"Clay County, Texas, USA",0.13921453692848776,0.006643220007815543,0.5197342711996871,0.27774521297381816,0.0566627588901915,0.17826745948466882,0.7205316544246235,0.10120088609070782,48077
"Chicot County, Arkansas, USA",0.21393560788082597,0.0,0.34368092263334965,0.3393560788082656,0.10302739067755881,0.3236823445993853,0.5482155518789887,0.128102103521626,05017
"Pike County, Arkansas, USA",0.156732460426031,0.0029314051201876127,0.4735196404143055,0.3002735978112171,0.06654289622825874,0.2225515769504387,0.6761916054066875,0.1012568176428738,05109
"Alcona County, Michigan, USA",0.20053264943775936,0.0027618859735648103,0.5421187610968629,0.19974353915959753,0.05484316433221544,0.18937975101905888,0.6650875840035257,0.1455326649774155,26001
"Howard County, Missouri, USA",0.11372819552577185,0.003350744062284418,0.3971617226766526,0.3168424164777766,0.16891692125751445,0.33690935390549565,0.5382111861137904,0.12487945998071401,29089
"Love County, Oklahoma, USA",0.13419099455715006,0.0005937654626422566,0.43404255319148916,0.3506185056902524,0.08055418109846618,0.25827650340979524,0.6276503409795413,0.11407315561066339,40085
"Holt County, Nebraska, USA",0.16579852579852392,0.0013759213759213802,0.46113022113022273,0.3073218673218676,0.0643734643734644,0.22173750467406242,0.6775520378910628,0.10071045743487475,31089
"Nome Census Area, Alaska, USA",0.13217477656405188,0.0,0.27467725918570013,0.4628599801390266,0.13028798411122142,0.51435002813731,0.40728756330894766,0.07836240855374227,02180
"Marshall County, Kansas, USA",0.16208104052026018,0.002401200600300148,0.48784392196098014,0.30325162581290693,0.04442221110555254,0.22497484909456758,0.6935362173038223,0.08148893360161008,20117
"Keokuk County, Iowa, USA",0.169452736318408,0.007960199004975129,0.47621890547263707,0.2929353233830844,0.05343283582089542,0.24623669073552834,0.6332150287602494,0.12054828050422231,19107
"Lewis County, Missouri, USA",0.14325590668926297,0.0005981457481806394,0.3792244043465264,0.307745987438939,0.16917555577709095,0.3203125000000007,0.5640869140624991,0.11560058593750025,29111
"Franklin County, Iowa, USA",0.15751789976133676,0.0009944311853619721,0.5009944311853615,0.30220763723150385,0.038285600636435886,0.2633923048373124,0.6432017815167641,0.09340591364592345,19069
"Perry County, Arkansas, USA",0.14170644391408146,0.0069610182975338095,0.45186953062848007,0.33800715990453467,0.061455847255369914,0.22733918128654995,0.6256091617933722,0.14705165692007793,05105
"Madison Parish, Louisiana, USA",0.19054093425269486,0.00038846265902690115,0.21598523841895645,0.37039914538215046,0.22268621928717125,0.4934027357462782,0.3901464713715041,0.11645079288221774,22065
"Ochiltree County, Texas, USA",0.15701083175991307,0.0011924873298221207,0.40127198648514356,0.3516843883533733,0.08884030607174799,0.28386494061123757,0.6139063125583873,0.10222874683037504,48357
"Carroll County, Mississippi, USA",0.19606087735004493,0.00039789117676315505,0.3859544414602602,0.3468616333432808,0.07072515666965092,0.2737748806890931,0.60284018158538,0.12338493772552679,28015
"Jackson County, Minnesota, USA",0.18470447284344998,0.004792332268370603,0.49920127795527247,0.2596845047923319,0.05161741214057496,0.2580370189965901,0.6382123721383343,0.10375060886507571,27063
"Yuma County, Colorado, USA",0.1468222043443276,0.0066371681415929255,0.48089300080450637,0.30380128720836647,0.06184633950120663,0.2273742282937084,0.6881649809536313,0.0844607907526603,08125
"Calhoun County, Iowa, USA",0.16442481429431877,0.0018068660911463572,0.4587432242521581,0.2779562336880143,0.09706886167436259,0.2417880958261303,0.6449740676710295,0.11323783650284015,19025
"Webster County, Mississippi, USA",0.18082109076272926,0.003018716039444556,0.42845642986516386,0.335580599718253,0.05212316361440933,0.2386634844868733,0.642130385629946,0.11920612988318072,28155
"Runnels County, Texas, USA",0.17315667037524127,0.0020228582987761733,0.40942651967229604,0.30049560028320005,0.11489835137048651,0.23230144633341723,0.6579548337985293,0.10974371986805351,48399
"Sabine County, Texas, USA",0.1855825145377983,0.016442751152997804,0.47804291157008205,0.2561660316823743,0.06376579105674766,0.16885575671518152,0.718258194296533,0.11288604898828547,48403
"Lanier County, Georgia, USA",0.15606643710755486,0.000607656471541422,0.40206603200324126,0.34454121936398624,0.0967186550536763,0.29023349234245527,0.5628922922420289,0.14687421541551582,13173
"Parmer County, Texas, USA",0.1140368644926067,0.0028357302005266394,0.4115859833907237,0.3655053676321648,0.10603605428397819,0.2701333333333333,0.6449333333333332,0.08493333333333349,48369
"Pulaski County, Georgia, USA",0.16178382161783847,0.0,0.2931706829317065,0.32776722327767216,0.21727827217278284,0.3460324880215028,0.4964356667056211,0.15753184527287595,13235
"Swift County, Minnesota, USA",0.19826707441386326,0.00611620795107036,0.4566768603465847,0.29816513761467933,0.040774719673802404,0.26218592964824156,0.6157035175879395,0.122110552763819,27151
"Scott County, Arkansas, USA",0.1641821112006442,0.007050765511684128,0.45789685737308683,0.3127518130539885,0.05811845286059638,0.1747829369573425,0.7025292563231407,0.12268780671951683,05127
"Duval County, Texas, USA",0.13778622137786212,0.0011998800119988006,0.2915708429157089,0.41135886411358813,0.158084191580842,0.40161414296694836,0.4902638995644378,0.10812195746861383,48131
"Emery County, Utah, USA",0.12033743266592133,0.007927634922248199,0.4526882813294035,0.3751397499745908,0.04390690110783613,0.2216912252754546,0.6912252754546664,0.08708349926987909,49015
"Montgomery County, Mississippi, USA",0.21881631338934585,0.0,0.32665642220173013,0.3587440604923822,0.09578320391654187,0.3196005737572698,0.5269379875275448,0.15346143871518542,28097
"Sac County, Iowa, USA",0.18547156373995277,0.0020347949944043145,0.4808220571777396,0.2835486824702414,0.04812290161766195,0.233108950386437,0.6457242582897035,0.12116679132385945,19161
"Martin County, Indiana, USA",0.17926150733434518,0.0060698027314112285,0.4333839150227617,0.30440060698027305,0.07688416793120884,0.2967141971481712,0.5610663360198386,0.14221946683199022,18101
"Mountrail County, North Dakota, USA",0.1729957805907169,0.0012349490583513406,0.36739734485952397,0.36657404548729144,0.09179788000411625,0.33001228333560756,0.5752695509758432,0.09471816568854918,38061
"Grundy County, Missouri, USA",0.16907383092616923,0.0024239975760024235,0.40016159983840005,0.33845066154933867,0.08988991011008973,0.25717932354818207,0.6043395022335664,0.1384811742182516,29079
"Tunica County, Mississippi, USA",0.23550105538245042,0.0,0.25972459543672755,0.38214895969444157,0.12262538948638056,0.5126775521040753,0.390150006637462,0.09717244125846272,28143
"McLean County, North Dakota, USA",0.15692684920310612,0.001021659174499386,0.5230894973436863,0.27145484266448683,0.04750715161422139,0.22843530591775374,0.6880641925777322,0.08350050150451394,38055
"West Carroll Parish, Louisiana, USA",0.18656491615624055,0.004217290892659903,0.36569936740636616,0.32864745456371136,0.11487097098102206,0.25786007207655026,0.580464769479309,0.16167515844414077,22123
"Clarke County, Iowa, USA",0.13352506162695144,0.0,0.5012325390304018,0.31419474116680435,0.05104765817584236,0.2403336864406777,0.6194385593220341,0.14022775423728814,19039
"Switzerland County, Indiana, USA",0.17899288643962455,0.009923316635457254,0.3826665491602058,0.3595303849090506,0.06888686285566177,0.2695848946285076,0.5745078335595616,0.15590727181193081,18155
"Marion County, Texas, USA",0.21635207221994232,0.0008206811653672548,0.3945424702503079,0.33719737382027093,0.051087402544111614,0.2630683199610987,0.5972526136639926,0.13967906637490873,48315
"Rock County, Minnesota, USA",0.1520889071825476,0.0002058036633052072,0.5025725457913139,0.2954311586746257,0.049701584688207366,0.25196027182435937,0.6552535284892842,0.09278619968635654,27133
"Wayne County, Nebraska, USA",0.17361835245046917,0.004588112617309697,0.42273201251303416,0.20750782064650694,0.19155370177267997,0.3811541817275336,0.5355851925713568,0.08326062570110948,31179
"Stevens County, Minnesota, USA",0.1683731513083045,0.0014479263626021317,0.4403764608542765,0.2935153583617749,0.09628710311304191,0.35792521717235265,0.5797557597884934,0.062319023039154015,27149
"Zavala County, Texas, USA",0.16404040404040324,0.0,0.35757575757575816,0.38494949494949504,0.09343434343434354,0.4041423260754124,0.4980084970791281,0.09784917684545945,48507
"Grand County, Utah, USA",0.19138110072689474,0.012045690550363444,0.4922118380062309,0.2541017653167186,0.05025960539979228,0.2359662195727769,0.6243169398907106,0.13971684053651254,49019
"Irwin County, Georgia, USA",0.18855954238169575,0.0041601664066562676,0.368382735309412,0.35611024440977623,0.08278731149245978,0.34325372014505484,0.5313242465924716,0.12542203326247356,13155
"Cumberland County, Virginia, USA",0.18589372027075377,0.004528249937369988,0.4489905162553896,0.3008585714274281,0.059728942109058644,0.32110125198877293,0.5763551655622647,0.1025435824489623,51049
"Caldwell Parish, Louisiana, USA",0.1486556093540743,0.009889770268878129,0.4073349129494181,0.32378695786545786,0.11033274956217158,0.3072611464968152,0.5633121019108281,0.12942675159235678,22021
"Humboldt County, Iowa, USA",0.18935772188734096,0.0016628559551028872,0.490334649760965,0.2701101642070256,0.04853460818956548,0.2213969246807405,0.6623664321084181,0.11623664321084151,19091
"Linn County, Kansas, USA",0.173890555498086,0.0031033412640943444,0.49508637633185126,0.2955415330505841,0.032378193855384284,0.19046408137317236,0.6809917355371898,0.12854418308963783,20107
"Chattahoochee County, Georgia, USA",0.10888492604636488,0.0,0.2865834469736706,0.2147277876848841,0.38980383929508045,0.5014171605256378,0.4281113115176501,0.07047152795671222,13053
"Wilkes County, Georgia, USA",0.22700404438452784,0.0,0.3731203982163224,0.32147671886342427,0.07839883853572545,0.33893416927899656,0.5559874608150472,0.10507836990595612,13317
"Greenlee County, Arizona, USA",0.14137497380004188,0.0016767973171242926,0.39991616013414394,0.38954097673443705,0.06749109201425278,0.31402148782809747,0.5585475316197471,0.1274309805521554,04011
"Brewster County, Texas, USA",0.26176191979791574,0.0006315124723713304,0.4664772129249557,0.21460898852752314,0.0565203662772341,0.2534272418563706,0.6409256697270778,0.10564708841655156,48043
"Iron County, Missouri, USA",0.17332916926920675,0.0,0.41307516135748495,0.2965854674161982,0.11701020195711015,0.23070142299458518,0.6121395290265709,0.15715904797884397,29093
"Benewah County, Idaho, USA",0.1503838468819013,0.007782101167315167,0.44147649595120436,0.3080239772846776,0.0923335787149017,0.25099961305301194,0.5918999097123693,0.15710047723461887,16009
"Yellow Medicine County, Minnesota, USA",0.15973377703826888,0.004367720465890171,0.4958402662229619,0.29482113144758787,0.04523710482529119,0.2576537175199388,0.649343967069719,0.0930023154103422,27173
"McCormick County, South Carolina, USA",0.1882303839732891,0.0,0.4098497495826375,0.22641903171953237,0.17550083472454106,0.27817469463009925,0.6310209725743254,0.0908043327955752,45065
"Brown County, Kansas, USA",0.1731011330255992,0.0037767519932857844,0.4217373059169112,0.32700377675199216,0.07438103231221159,0.23813354786806118,0.6119603110753551,0.1499061410565839,20013
"Howard County, Iowa, USA",0.1361040609137064,0.002538071065989846,0.5095177664974615,0.3043570219966156,0.04748307952622675,0.2355477698423392,0.645196065220321,0.11925616493733994,19089
"Cheyenne County, Nebraska, USA",0.22203655352480298,0.0010443864229765006,0.4495039164490877,0.29263707571801506,0.03477806788511766,0.23320413436692566,0.5967700258397934,0.1700258397932809,31033
"Latimer County, Oklahoma, USA",0.1718472004186288,0.0020931449502878076,0.46049188906331767,0.29209837781266373,0.07346938775510191,0.20682166581502318,0.6474195196729688,0.14575881451200803,40077
"Hamilton County, Nebraska, USA",0.12169368600682558,0.0002133105802047783,0.5172781569965875,0.3233788395904437,0.03743600682593849,0.21860897265728652,0.6855588001061859,0.09583222723652762,31081
"Rice County, Kansas, USA",0.16029163144547712,0.0027472527472527505,0.47252747252747324,0.27990278951817416,0.08453085376162292,0.26934134866701437,0.621667537898589,0.1089911134343966,20159
"Pipestone County, Minnesota, USA",0.19114194236926327,0.004482390608324448,0.45784418356456674,0.3096051227321251,0.036926360725720475,0.23867691463079935,0.6449354927257752,0.11638759264342546,27117
"Deer Lodge County, Montana, USA",0.24840085287846553,0.011513859275053315,0.3788912579957348,0.2077825159914711,0.15341151385927515,0.290291953477332,0.561476382625208,0.14823166389746,30023
"Clear Creek County, Colorado, USA",0.23814575156465506,0.010819985149039995,0.4521056539726313,0.22265832184151918,0.0762702874721544,0.2681031437654541,0.5740021193924408,0.15789473684210523,08019
"Emmet County, Iowa, USA",0.19696809074525526,0.003816389271705722,0.4198028198876289,0.23778225378988668,0.1416304463055235,0.33341836734693925,0.5405612244897955,0.1260204081632652,19063
"Charles Mix County, South Dakota, USA",0.13888294457521685,0.0004279905842071471,0.35501818959983106,0.4137598972822599,0.09191097795848505,0.33299769850402794,0.5824223245109318,0.08457997698504016,46023
"Beaverhead County, Montana, USA",0.20594185922692004,0.0025556383771696274,0.4340325843893084,0.22734533063571538,0.13012458737088647,0.31606153846153867,0.5615999999999999,0.12233846153846138,30001
"Nowata County, Oklahoma, USA",0.16786166174609882,0.0046393926613243295,0.4487557992408271,0.3055672711935887,0.07317587515816118,0.24089306698002347,0.6529573051312183,0.10614962788875815,40105
"Todd County, South Dakota, USA",0.1686453254186982,0.006571973712105152,0.1672673309306765,0.5476998092007633,0.10981556073775692,0.5772891368559238,0.32441745979652115,0.09829340334755508,46121
"Jasper County, Illinois, USA",0.1443586443586432,0.003432003432003433,0.5111540111540118,0.3098455598455603,0.031209781209781153,0.23010837959291555,0.6708961141950832,0.09899550621200115,17079
"St. Clair County, Missouri, USA",0.19057931781266996,0.0008662696264212225,0.47449918787222467,0.25154304277206263,0.08251218191662163,0.19339745256043694,0.6395892903561213,0.16701325708344178,29185
"Clinton County, Kentucky, USA",0.19985061886470334,0.00853606487409304,0.4007682458386684,0.2721937686726419,0.1186513017498933,0.242604314688025,0.5824828833484046,0.17491280196357045,21053
"Johnson County, Georgia, USA",0.19747627264883535,0.0015099223468507334,0.29400345125107785,0.35321397756686856,0.1537963761863676,0.3957239790039689,0.4803482268595569,0.12392779413647421,13167
"Terrell County, Georgia, USA",0.19061744671500772,0.0015381234893430014,0.3520105471324982,0.3714568226763349,0.08437705998681616,0.345521774856204,0.5556012051492738,0.09887701999452217,13273
"Somervell County, Texas, USA",0.12335359171848262,0.004810382318664648,0.4522318999834072,0.29895925327248,0.12064487270696565,0.21901246753084208,0.6647124823121833,0.11627505015697455,48425
"Forest County, Wisconsin, USA",0.1597343205574918,0.0032665505226480815,0.47430313588850215,0.28952526132404094,0.07317073170731701,0.27308243260841303,0.5890089855449927,0.13790858184659427,55041
"Jones County, North Carolina, USA",0.20180141539781235,0.009650439631138758,0.3971692043748662,0.3030238044177568,0.088355136178426,0.2711543319019956,0.6137913614549128,0.11505430664309169,37103
"Pratt County, Kansas, USA",0.18562486509820683,0.0017267429311461286,0.41938268940211676,0.2882581480682064,0.10500755450032394,0.2854231761988861,0.5651406058959382,0.14943621790517567,20151
"Montmorency County, Michigan, USA",0.21071584460934087,0.0026189436927106075,0.5154954168485376,0.21202531645569647,0.05914447839371442,0.19489213984626796,0.6446813786263332,0.1604264815273987,26119
"McLean County, Kentucky, USA",0.14256153343498168,0.001306904813766063,0.510564147244609,0.30690481376606393,0.03866260074057936,0.2118621426663106,0.6838097782527385,0.10432807908095099,21149
"Seminole County, Georgia, USA",0.21014492753623207,0.005270092226613961,0.3495827843653929,0.3134606938954766,0.12154150197628451,0.28158940397350996,0.5550993377483443,0.16331125827814563,13253
"Claiborne County, Mississippi, USA",0.17081733406472832,0.00021941854086670313,0.22358749314317064,0.4208447613823369,0.18453099286889746,0.5780585106382976,0.35997340425531943,0.06196808510638297,28021
"Davis County, Iowa, USA",0.10533862784028174,0.005515111405250382,0.4787116699757337,0.3846238694021625,0.025810721376571824,0.23600293901542982,0.6871418074944893,0.07685525349008096,19051
"Stephens County, Texas, USA",0.16965653029971572,0.0019689345876175903,0.39925618026690046,0.3353751914241954,0.09374316342157087,0.24952355023141834,0.6389872039205013,0.1114892458480803,48429
"Hancock County, Kentucky, USA",0.12674033149171254,0.0008839779005524863,0.5078453038674032,0.3329281767955804,0.031602209944751394,0.2444290657439448,0.6260207612456745,0.12955017301038066,21091
"White Pine County, Nevada, USA",0.17428198433420228,0.002175805047867715,0.4068755439512627,0.20006527415143624,0.216601392515231,0.3029525032092425,0.5467265725288833,0.15032092426187413,32033
"Marshall County, Minnesota, USA",0.17760405197093232,0.004624532041400574,0.45452543492622655,0.2959700506496371,0.06727593041180346,0.27447504772293485,0.6254431415325873,0.10008181074447788,27089
"Cloud County, Kansas, USA",0.16698019254177318,0.003540998118844755,0.4665265021577951,0.25971008077901936,0.10324222640256754,0.2517404622667778,0.6233639654692291,0.12489557226399318,20029
"Cuming County, Nebraska, USA",0.14543442169341578,0.002434975096845594,0.5266187050359699,0.28588821250691765,0.03962368566685102,0.20270836241798149,0.7193913164875052,0.07790032109451334,31039
"Turner County, Georgia, USA",0.19433152664859996,0.0011291779584462517,0.34846431797651317,0.3338979223125564,0.1221770551038843,0.32821249102656147,0.5444364680545584,0.12735104091888005,13287
"Palo Alto County, Iowa, USA",0.17730102267674502,0.004224099599822148,0.46042685638061265,0.3011338372610059,0.05691418408181427,0.2629114447045863,0.6245696185098466,0.112518936785567,19147
"Crittenden County, Kentucky, USA",0.1779482049572081,0.006224296987884854,0.4052461931755026,0.31010336778926334,0.1004779370901411,0.20552606506056878,0.6360419218728736,0.1584320130665577,21055
"Mitchell County, Texas, USA",0.1359092440750309,0.0,0.23542626081096285,0.34123329214871356,0.28743120296529256,0.4168496158068053,0.4309824368825471,0.15216794731064753,48335
"Kemper County, Mississippi, USA",0.18749321463467644,0.0008685267614808376,0.31809792639235657,0.34252524155900543,0.15101509065248064,0.42835051546391717,0.44252577319587666,0.12912371134020612,28069
"Phelps County, Nebraska, USA",0.17275969683459583,0.0006687472135532771,0.49754792688363786,0.27184574230940767,0.057177886758805294,0.25858698687517345,0.6319463836917079,0.1094666294331186,31137
"Stillwater County, Montana, USA",0.14647824136384008,0.002018842530282641,0.5423956931359353,0.27534768954688243,0.03375953342305974,0.1945272283933889,0.71403413709022,0.09143863451639109,30095
"Dawson County, Montana, USA",0.1851605020548708,0.0,0.49450183272242604,0.256692213706542,0.06364545151616118,0.22706483723432883,0.6884584342211459,0.08447672854452519,30021
"Richmond County, Virginia, USA",0.1098739823540629,0.0,0.4117868599381966,0.2663683480400319,0.21197080966770862,0.3070358265162444,0.5633144838271598,0.12964968965659587,51159
"Catahoula Parish, Louisiana, USA",0.1322803553800594,0.01184600197433366,0.39376988044312805,0.284084676977076,0.17801908522540294,0.29706436843522765,0.6015351467815783,0.10140048478319416,22025
"Livingston County, Kentucky, USA",0.16598064300812096,0.0011124707976415621,0.45900545110690844,0.3179441539659584,0.05595728112137055,0.19461198230800175,0.6670687575392038,0.13831926015279447,21139
"Wilkinson County, Georgia, USA",0.2033366924196621,0.002239390885679095,0.3090359422237148,0.38036054193259444,0.10502743253834958,0.32262068965517254,0.5311724137931034,0.14620689655172414,13319
"Las Marías Municipio, Puerto Rico, USA",0.11915467625899262,0.0029226618705035985,0.3646582733812953,0.45233812949640273,0.060926258992805765,0.38954964586395824,0.47547774956568223,0.1349726045703595,72083
"Alger County, Michigan, USA",0.13204741223949082,0.0031452510143617426,0.41945366188352007,0.2774887480449232,0.16786492681770432,0.3053544280214281,0.5649775842348187,0.1296679877437531,26003
"Caldwell County, Missouri, USA",0.156504065040651,0.000903342366756999,0.45302619692863627,0.3273486901535672,0.062217705510388466,0.24470621231243952,0.6121161127471592,0.1431776749404013,29025
"Greene County, Iowa, USA",0.19737289095232768,0.001811799343222734,0.46178235760389497,0.28105537311742707,0.0579775789831275,0.23348139922265365,0.625485841199334,0.1410327595780123,19073
"Wilcox County, Georgia, USA",0.13821965840968223,0.0038457188100893516,0.2730460355163438,0.30539531727180197,0.27949326999208246,0.40793736501079936,0.4462742980561555,0.14578833693304527,13315
"Monona County, Iowa, USA",0.1952588181401758,0.0009161704076958315,0.47572148419605964,0.2676362803481439,0.06046724690792471,0.22838385249336546,0.659030590864645,0.11258555664198941,19133
"Hancock County, Georgia, USA",0.20168883291720838,0.008774771210978935,0.251306262447515,0.1948174385758052,0.3434126948484926,0.4661235133262141,0.4567044630132981,0.07717202366048775,13141
"Quay County, New Mexico, USA",0.22651296829971168,0.0032276657060518717,0.31815561959654143,0.3351008645533148,0.11700288184438032,0.3195062437203966,0.5299267977608725,0.150566958518731,35037
"Blaine County, Oklahoma, USA",0.2037731560404584,0.005455165359699973,0.3920900102284357,0.23002613933401583,0.16865552903739012,0.23970195416842377,0.6215380289610573,0.1387600168705191,40011
"Clearwater County, Idaho, USA",0.1617157930955389,0.002981993347860992,0.4704667966509919,0.2278931070076843,0.13694230989792405,0.20897873457600477,0.6096088212129162,0.1814124442110791,16035
"Sublette County, Wyoming, USA",0.1528878822197058,0.0,0.45005662514156247,0.3036240090600227,0.09343148357870917,0.1978906466833194,0.6644462947543712,0.13766305856230932,56035
"Benton County, Indiana, USA",0.17796707724185684,0.005525497870381013,0.40267065730401785,0.33222055945665785,0.0816162081270864,0.28455754771544267,0.5449681897050315,0.17047426257952586,18007
"Modoc County, California, USA",0.17402269861286204,0.006649088616301724,0.42783446062134634,0.2734151094806831,0.11807864266880679,0.25555860554488086,0.6198188306340925,0.12462256382102675,06049
"Gallatin County, Kentucky, USA",0.14699792960662553,0.001150218541522889,0.39590522199217865,0.3755463538072231,0.08040027605244991,0.28571428571428575,0.5664285714285713,0.1478571428571429,21077
"Lyon County, Kentucky, USA",0.16114942528735632,0.0027586206896551713,0.41218390804597704,0.21689655172413788,0.20701149425287366,0.25743989603638706,0.5828460038986357,0.1597141000649773,21143
"Jenkins County, Georgia, USA",0.20269182100540636,0.0,0.35154722190268056,0.2998964684228692,0.145864488669044,0.22905424595285429,0.5779608065890371,0.19298494745810854,13165
"Turner County, South Dakota, USA",0.1557823918338947,0.003943858021111239,0.4888064029694927,0.2999652012527548,0.05150214592274666,0.22517135773661962,0.6797433279859998,0.09508531427738058,46125
"Monroe County, Missouri, USA",0.1836167997223194,0.0025454124725211146,0.4415133634154802,0.32095337267152585,0.05137105171815347,0.22208193041526397,0.627665544332211,0.15025252525252497,29137
"Oregon County, Missouri, USA",0.15060173208862926,0.002474412327072319,0.4663142503655378,0.30165335732763465,0.07895624789112582,0.1823342101619824,0.6742350823757444,0.14343070746227318,29149
"Lucas County, Iowa, USA",0.16265895953757192,0.0,0.5102890173410407,0.2902890173410404,0.03676300578034686,0.22162238954396946,0.6668560875124308,0.11152152294359984,19117
"Wilson County, Kansas, USA",0.15953173419029087,0.003902215080913579,0.4714793985997938,0.2958797199586813,0.06920693217032048,0.19813753581661903,0.6686246418338111,0.13323782234956985,20205
"Woods County, Oklahoma, USA",0.19585385408315198,0.0013744130111098389,0.37017523765891625,0.24831061734051077,0.1842858779063112,0.364182021217197,0.5360134003350084,0.09980457844779464,40151
"Madison County, Montana, USA",0.15978350394163973,0.0028238616307800918,0.49652900341216616,0.23414519355218308,0.10671843746323087,0.20142914925171904,0.6746663071322642,0.12390454361601683,30057
"Dimmit County, Texas, USA",0.17635746606334868,0.010407239819004523,0.2934389140271491,0.40791855203619914,0.1118778280542985,0.4086005394066521,0.5046448906203181,0.08675456997302969,48127
"Montgomery County, Georgia, USA",0.1499827606022296,0.0016090104585679795,0.3551315940696472,0.31444661533157126,0.17883001953798403,0.34313861523518885,0.5532121548494513,0.10364922991535988,13209
"Platte County, Wyoming, USA",0.1612640873707451,0.0,0.558847449750203,0.24619495759265714,0.03369350528639476,0.21363943281566575,0.6713031735313968,0.11505739365293742,56031
"Lee County, Arkansas, USA",0.18206521739130424,0.0,0.26245471014492744,0.3085371376811596,0.24694293478260876,0.43746652383502943,0.3964916979110874,0.16604177825388322,05077
"Wilkinson County, Mississippi, USA",0.2724382777335062,0.0,0.21680331537495515,0.3376307770271553,0.17312762986438335,0.45620846624616446,0.43491253671409325,0.10887899703974231,28157
"Archer County, Texas, USA",0.1522748375116067,0.0025533890436397377,0.4753946146703804,0.33043175487465176,0.039345403899721444,0.23646440244422312,0.6633508597413673,0.10018473781440951,48009
"Ozark County, Missouri, USA",0.16239612188365696,0.0011542012927054492,0.5030009233610335,0.2598107109879964,0.07363804247460755,0.19779921206357778,0.7037087352261926,0.0984920527102297,29153
"Mathews County, Virginia, USA",0.17185306504445458,0.013336452971455307,0.4754328497894246,0.2681328965839962,0.07124473561066913,0.2904286089929004,0.6305548251380488,0.0790165658690507,51115
"Clearwater County, Minnesota, USA",0.15061583577712664,0.0007038123167155418,0.45231671554252134,0.3380645161290324,0.058299120234604054,0.2802140627322726,0.6120112977553145,0.10777463951241277,27029
"Perry County, Alabama, USA",0.23511836359457583,0.0,0.18409561020455056,0.43633647437370743,0.14444955182716607,0.5181628392484343,0.3791231732776616,0.10271398747390409,01105
"Kiowa County, Oklahoma, USA",0.16060108006574328,0.0016435783047663787,0.44540972059168854,0.32155435548250716,0.07079126555529464,0.24952128443069657,0.6018559434379142,0.14862277213138936,40075
"Carroll County, Missouri, USA",0.14292386735170703,0.007239607659971978,0.4866884633348887,0.29892573563755176,0.06422232601588052,0.23760953885935818,0.6547909783077159,0.10759948283292593,29033
"Montgomery County, Arkansas, USA",0.1739589442815249,0.00093841642228739,0.5119061583577713,0.2532551319648093,0.05994134897360708,0.15851974592653945,0.683374758354046,0.15810549571941454,05097
"Trimble County, Kentucky, USA",0.15972712302987535,0.017407668783815573,0.42484121383203927,0.3100446953657963,0.08797929898847333,0.25142369020501143,0.6005125284738039,0.14806378132118464,21223
"Jack County, Texas, USA",0.14539675064751573,0.0,0.395337885566282,0.2925594537320462,0.16670591005415605,0.3023490416486523,0.5794783109958209,0.11817264735552674,48237
"Johnson County, Wyoming, USA",0.19817902329431275,0.004966300106420714,0.5032517441172986,0.26617003665602484,0.02743289582594297,0.1687218917742637,0.7041926592194981,0.12708544900623828,56019
"Ritchie County, West Virginia, USA",0.12184157002079564,0.0016138610650570952,0.4741571946280974,0.327000554337207,0.07538681994884286,0.2574466726611012,0.6334736501652355,0.10907967717366328,54085
"Warren County, Indiana, USA",0.13570581257414116,0.0,0.5214709371292994,0.27449584816132844,0.06832740213523117,0.20286707211120794,0.7017086591369821,0.09542426875180995,18171
