longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %
"NY-02 in Suffolk County, USA",0.8201810652866665,0.10239567470101874,0.0774232600123149,0.17981893471333363,0.08037768003744797,0.7398033852492184,0.7264485364649399,0.19849023834736407,0.07506122518769595
"NC-02 in Wake County, USA",0.8450454315172449,0.07087946542249424,0.08407510306026099,0.1549545684827552,0.4322212344502149,0.41282419706702983,0.8073097923582423,0.07659332367558008,0.11609688396617773
"CA-09 in San Joaquin County, USA",0.7696016719431482,0.11850271233317335,0.11189561572367847,0.23039832805685181,0.11732211052587023,0.6522795614172779,0.5928490089432579,0.263743726871506,0.14340726418523622
"TN-09 in Shelby County, USA",0.9367952394765957,0.022062276949488577,0.04114248357391563,0.06320476052340422,0.28535826016003096,0.6514369793165649,0.9036540595546252,0.06243685526039446,0.03390908518498035
"WI-04 in Milwaukee County, USA",0.9044247043948815,0.03923223038843049,0.05634306521668805,0.09557529560511853,0.23449884446453986,0.6699258599303416,0.8117114537894733,0.12800942934837534,0.060279116862151316
"MD-04 in Prince George's County, USA",0.7311915218336069,0.10954829165796241,0.15926018650843057,0.2688084781663931,0.48636604304661146,0.2448254787869955,0.6676591740590858,0.21595602224501803,0.11638480369589625
"CA-23 in San Bernardino County, USA",0.8591951180263311,0.07606891432230842,0.06473596765136037,0.14080488197366878,0.1918609616850045,0.6673341563413266,0.7099075405205427,0.24085838550055402,0.04923407397890318
"HI-01 in Honolulu County, USA",0.7708114392649752,0.1425686318722184,0.0866199288628064,0.22918856073502486,0.2522751897469625,0.5185362495180128,0.6987189891319469,0.0173305007656632,0.2839505101023899
"CO-05 in El Paso County, USA",0.9312631122368664,0.04049348805703423,0.02824339970609921,0.06873688776313344,0.6174963405693148,0.3137667716675517,0.8867537596837244,0.07218421539732173,0.04106202491895385
"NV-04 in Clark County, USA",0.8068818080061908,0.08942769206716131,0.10369049992664789,0.19311819199380925,0.517689256905692,0.2891925511004988,0.6676617488069635,0.27227898507906373,0.06005926611397263
"IL-04 in Cook County, USA",0.686264674676236,0.13866143369090966,0.1750738916328543,0.313735325323764,0.09244667969949137,0.5938179949767447,0.342056817280202,0.5870747406861462,0.07086844203365186
"CO-01 in Denver County, USA",0.8575755607409957,0.06397974331431795,0.07844469594468635,0.1424244392590043,0.4693395443943117,0.38823601634668403,0.7547537558696015,0.17923455936907912,0.06601168476131938
"TX-30 in Dallas County, USA",0.8392792486300217,0.04913792561085147,0.11158282575912694,0.1607207513699784,0.2106966326254698,0.6285826160045518,0.6700793739247329,0.29573205968731664,0.03418856638795033
"IL-05 in Cook County, USA",0.7970795416050166,0.12546922823521,0.07745123015977338,0.20292045839498335,0.24547065413536395,0.5516088874696526,0.7163700200064145,0.08247025489180089,0.20115972510178476
"CA-26 in Ventura County, USA",0.7748924412822614,0.11739947173719219,0.10770808698054637,0.22510755871773855,0.17398011344712194,0.6009123278351395,0.5964090492274614,0.3194332034024633,0.08415774737007538
"TX-37 in Travis County, USA",0.829490903780436,0.06234994478177351,0.10815915143779051,0.170509096219564,0.33453973435103346,0.49495116942940254,0.7278777725453638,0.18103948539472162,0.0910827420599146
"NY-16 in Westchester County, USA",0.7196543802288904,0.16406788978787193,0.11627772998323758,0.28034561977110956,0.15319173608172137,0.5664626441471692,0.6256796626310013,0.22189129042198652,0.1524290469470122
"CA-10 in Contra Costa County, USA",0.7842340352807433,0.13620747668279437,0.07955848803646233,0.2157659647192567,0.21342757859159103,0.5708064566891523,0.7127675064530934,0.10322861529936518,0.18400387824754133
"CA-07 in Sacramento County, USA",0.7771679044315064,0.14032691311695222,0.08250518245154125,0.22283209556849348,0.1653086511150718,0.6118592533164348,0.6390090669946534,0.14775300079773718,0.2132379322076095
"CA-38 in Los Angeles County, USA",0.6747293596528584,0.21111638472005773,0.11415425562708381,0.32527064034714154,0.07507447336058823,0.5996548862922702,0.40201659159957426,0.4010465978608348,0.19693681053959097
