longname,Citizen by Birth %,Citizen by Naturalization %,Non-citizen %,Born outside US %,Born in us outside state %,Born in state of residence %,Only English at Home %,Spanish at Home %,Other at Home %,geoid
"Spink County, South Dakota, USA",0.9912609238451936,0.004525593008739036,0.004213483146067367,0.008739076154806494,0.2106741573033713,0.7805867665418222,0.9306914276239426,0.018239097993699282,0.051069474382358065,46115
"Moody County, South Dakota, USA",0.9769534333070244,0.013891081294396227,0.009155485398579332,0.02304656669297553,0.28918705603788375,0.6877663772691407,0.9153556771545824,0.020519835841313307,0.06412448700410432,46101
"Lafayette County, Arkansas, USA",0.9794445316177625,0.005962654950572737,0.014592813431664835,0.020555468382237537,0.36764475129452423,0.6117997803232382,0.9635382603008502,0.02795945062132111,0.008502289077828648,05073
"Antelope County, Nebraska, USA",0.9839936608557844,0.002694136291600642,0.013312202852614863,0.01600633914421542,0.18541996830427832,0.7985736925515062,0.9543603664743807,0.028503562945368127,0.01713607058025114,31003
"Bland County, Virginia, USA",0.9987257088244664,0.0007964319847085067,0.00047785919082510373,0.0012742911755336086,0.34644791334819974,0.6522777954762667,0.9767248545303409,0.019617622610141328,0.0036575228595178795,51021
"Woodruff County, Arkansas, USA",0.998263066477183,0.0,0.0017369335228169902,0.0017369335228169893,0.13974419706300323,0.8585188694141798,0.9926186881395739,0.0073813118604260895,0.0,05147
"Pawnee County, Kansas, USA",0.9834801762114538,0.00833857772183763,0.008181246066708617,0.016519823788546186,0.2907488986784138,0.6927312775330401,0.9791836070905838,0.017726459586924655,0.003089933322491463,20145
"Edwards County, Illinois, USA",0.9929407989732072,0.003850473287341551,0.003208727739451288,0.007059201026792857,0.3404460131557833,0.6524947858174237,0.9773886433185991,0.014110846650799029,0.008500510030601826,17047
"Brown County, Illinois, USA",0.9717219589257504,0.020063191153238527,0.00821484992101106,0.028278041074249582,0.12053712480252776,0.8511848341232225,0.9427955562924889,0.03714143591444202,0.02006300779306908,17009
"Calhoun County, West Virginia, USA",0.9959501557632399,0.0029595015576323975,0.001090342679127725,0.0040498442367601275,0.2313084112149529,0.7646417445482869,0.9877670853041918,0.0021203718806067544,0.010112542815201422,54013
"Teton County, Montana, USA",0.9948161347804957,0.0032399157621901707,0.0019439494573141012,0.0051838652195042734,0.3311193908958368,0.6636967438846589,0.9719658714957338,0.003482500435312548,0.0245516280689536,30099
"Osceola County, Iowa, USA",0.9476329442282749,0.020590142671854765,0.03177691309987028,0.05236705577172471,0.31322957198443463,0.6344033722438406,0.9157948893843252,0.07288629737609317,0.011318813239581524,19143
"Quitman County, Mississippi, USA",0.9976292081555239,0.0003161055792634736,0.0020546862652125793,0.002370791844476049,0.12912912912912877,0.8685000790263953,0.9931138730265368,0.002519314746388983,0.004366812227074248,28119
"Van Buren County, Tennessee, USA",1.0,0.0,0.0,0.0,0.31251027453559077,0.6874897254644092,0.9466806063774177,0.010454783063251446,0.04286461055933089,47175
"Hamlin County, South Dakota, USA",0.962461237147054,0.010608780806267346,0.02692998204667865,0.03753876285294591,0.26277133997062246,0.6996898971764315,0.9448350459707952,0.045970795024337416,0.009194159004867482,46057
"Gentry County, Missouri, USA",0.9836302359171883,0.0046541486117798216,0.01171561547103195,0.016369764082811756,0.2120044936607286,0.7716257422564596,0.9414911977908179,0.004659993096306564,0.05384880911287554,29075
"Pendleton County, West Virginia, USA",0.99951992318771,0.00048007681228996485,0.0,0.0004800768122899661,0.47751640262442047,0.5220035205632895,0.9877125063120686,0.005891264096953375,0.0063962295909779626,54071
"Iron County, Wisconsin, USA",0.9891340138294369,0.005762265393480414,0.005103720777082639,0.010865986170563044,0.5355614092854797,0.45357260454395726,0.9757174392935982,0.007980981490915275,0.016301579215486476,55051
"Presidio County, Texas, USA",0.5698482932996211,0.10192793931731983,0.3282237673830592,0.43015170670037933,0.14269911504424784,0.4271491782553729,0.22981472038075837,0.7553969063403021,0.014788373278939415,48377
"Menifee County, Kentucky, USA",0.9949585298422507,0.005041470157749228,0.0,0.0050414701577492236,0.2563018376971865,0.7386566921450642,0.9717593404665849,0.027714436063848442,0.0005262234695667432,21165
"Clay County, Nebraska, USA",0.9672346002621232,0.011959370904325034,0.020806028833551753,0.03276539973787672,0.19134993446920057,0.7758846657929226,0.9318820224719098,0.05512640449438235,0.012991573033707914,31035
"Shelby County, Missouri, USA",0.9868572367340233,0.010842779694430755,0.0022999835715459237,0.013142763265976678,0.23164120256283957,0.7552160341711838,0.9795024526979678,0.008934828311142257,0.011562718990889976,29205
"Reynolds County, Missouri, USA",0.999348321928967,0.0006516780710329083,0.0,0.0006516780710329093,0.2609970674486802,0.7383512544802869,0.9928474114441417,0.0017029972752043623,0.005449591280653971,29179
"Grant County, Minnesota, USA",0.9867659222497932,0.006451612903225811,0.006782464846980975,0.013234077750206802,0.1652605459057074,0.8215053763440857,0.9810891262475924,0.00857993346174049,0.01033094029066712,27051
"Greenwood County, Kansas, USA",0.9918994875185981,0.004959497437593007,0.003141015043808906,0.008100512481401853,0.2082988923789058,0.7836005951396923,0.9862345356333856,0.00731834814427601,0.006447116222338429,20073
"Miller County, Georgia, USA",0.9824532085561497,0.000835561497326203,0.016711229946524075,0.017546791443850265,0.22008689839572199,0.7623663101604278,0.9609236234458259,0.022735346358792173,0.016341030195381877,13201
"Sullivan County, Missouri, USA",0.9116625310173702,0.049296939619519864,0.039040529363109984,0.0883374689826305,0.214061207609596,0.6976013234077735,0.8268752221827222,0.1558833985069329,0.017241379310344845,29211
"Benson County, North Dakota, USA",0.990311986863711,0.004269293924466337,0.005418719211822656,0.009688013136289014,0.11231527093596072,0.8779967159277502,0.9029357798165134,0.016880733944954117,0.08018348623853239,38005
"Ohio County, Indiana, USA",0.9908987302688598,0.008426428273681433,0.0006748414574588606,0.009101269731140291,0.4445865058729983,0.5463122243958614,0.9866407375266188,0.005700837319331963,0.0076584251540491146,18115
"Sherman County, Kansas, USA",0.9616093880972338,0.0058675607711651334,0.03252305113160106,0.03839061190276613,0.3731768650461013,0.5884325230511326,0.9018273020422788,0.07345037620924405,0.02472232174847724,20181
"Crowley County, Colorado, USA",0.9778996344300432,0.011299435028248601,0.010800930541708217,0.02210036556995683,0.4057826520438687,0.5721169823861745,0.8780321147933038,0.10625213529210792,0.015715749914588302,08025
"Essex County, Vermont, USA",0.9772270596115205,0.015907568653717317,0.006865371734762208,0.022772940388479625,0.609176155391828,0.3680509042196923,0.9291448516579406,0.006806282722513097,0.06404886561954638,50009
"Pondera County, Montana, USA",0.9745564111148309,0.0100435219283562,0.01540006695681281,0.02544358888516903,0.2567793773016403,0.7177770338131907,0.9271189490732409,0.012236818427208952,0.060644232499550164,30073
"Taylor County, Iowa, USA",0.9527983816587996,0.015171948752528702,0.03202966958867171,0.047201618341200055,0.3260283209710039,0.626770060687796,0.9315949276656547,0.06697624575817103,0.001428826576174312,19173
"Chouteau County, Montana, USA",0.991180461329715,0.005257801899592952,0.003561736770691991,0.008819538670284927,0.3300542740841247,0.6611261872455904,0.9896631616467653,0.006237747282124401,0.004099091071110317,30015
"Cumberland County, Kentucky, USA",0.9900429594061189,5.616244906019087e-07,0.009956478969390652,0.009957040593881224,0.30692737225598277,0.6831155871501361,0.942265063542412,0.028252874423880425,0.0294820620337076,21057
"Stanton County, Nebraska, USA",0.975667857750553,0.010039135613408192,0.0142930066360388,0.024332142249446943,0.18308660881402103,0.7925812489365319,0.9625590694292985,0.027444565612504426,0.009996364958197002,31167
"Sullivan County, Pennsylvania, USA",0.9812973883740522,0.010614995787700096,0.008087615838247682,0.01870261162594776,0.19005897219882031,0.791238416175232,0.9749128919860627,0.013763066202090581,0.011324041811846685,42113
"Garza County, Texas, USA",0.7349145448203698,0.033484478549005964,0.23160097663062426,0.2650854551796306,0.14073944890129075,0.5941750959190787,0.620732797140304,0.35478105451295777,0.024486148346738176,48169
"Ontonagon County, Michigan, USA",0.9797996944491597,0.01578679341368191,0.004413512137158382,0.020200305550840254,0.250042437616703,0.7297572568324568,0.9801566579634464,0.0034812880765883437,0.016362053959965175,26131
"Gilpin County, Colorado, USA",0.9511355815554027,0.017033723331039217,0.03183069511355811,0.048864418444597324,0.6605299380591879,0.2906056434962148,0.9358232509205681,0.01981413291250219,0.04436261616692974,08047
"Carson County, Texas, USA",0.9803620218579235,0.017076502732240442,0.002561475409836067,0.019637978142076472,0.22045765027322387,0.7599043715846996,0.9616302551863412,0.032862125940884925,0.005507618872774003,48065
"Mitchell County, Kansas, USA",0.9894629503738953,0.010537049626104746,0.0,0.01053704962610473,0.26631543167913035,0.7231475186947649,0.9840695148443157,0.010861694424330185,0.00506879073135408,20123
"Covington city-County, Virginia, USA",0.9893282015395382,0.009622113365990196,0.0010496850944716567,0.010671798460461856,0.22760671798460466,0.7617214835549335,0.9704241071428571,0.00465029761904762,0.02492559523809527,51580
"Ottawa County, Kansas, USA",0.9890965732087228,0.003807545863620645,0.007095880927656638,0.010903426791277213,0.17133956386292815,0.8177570093457946,0.9712874908558887,0.023774689100219498,0.004937820043891751,20143
"Emporia city-County, Virginia, USA",0.9739797883435567,0.013339962523278702,0.012680249133164501,0.026020211656443203,0.22305717532075686,0.7509226130228,0.9163107522364201,0.08091588191292044,0.002773365850659395,51595
"Lander County, Nevada, USA",0.9127247338104382,0.03211729795775877,0.05515796823180317,0.08727526618956186,0.5283644615116071,0.38436027229883113,0.8282275711159738,0.15153172866520792,0.020240700218818387,32015
"Talbot County, Georgia, USA",0.9936611272914169,0.004625663868425555,0.0017132088401576116,0.006338872708583179,0.1809148535206441,0.8127462737707727,0.9818666666666667,0.00888888888888888,0.009244444444444446,13263
"San Saba County, Texas, USA",0.9393939393939391,0.011774891774891827,0.048831168831169086,0.06060606060606036,0.11861471861471842,0.8207792207792212,0.7940586841625664,0.19774011299434985,0.008201202843083647,48411
"Ransom County, North Dakota, USA",0.9711216763514703,0.01743264659271004,0.011445677055819722,0.028878323648529595,0.2944180313435472,0.6767036450079231,0.9528249114301697,0.0037292560134253245,0.04344583255640493,38073
"Alfalfa County, Oklahoma, USA",0.9688370473537604,0.01810584958217268,0.013057103064066817,0.031162952646239417,0.3386142061281334,0.6302228412256271,0.9475614228089475,0.03997066373304007,0.012467913458012483,40003
"McCook County, South Dakota, USA",0.9857293868921776,0.004756871035940794,0.009513742071881635,0.014270613107822369,0.21317829457364237,0.7725510923185352,0.9545890017244683,0.020885227054991417,0.0245257712205403,46087
"Lincoln County, Colorado, USA",0.9579040852575489,0.0058614564831261096,0.03623445825932503,0.04209591474245117,0.3793960923623445,0.5785079928952043,0.8787593984962405,0.11560150375939862,0.005639097744360902,08073
"Audubon County, Iowa, USA",0.9909846208237582,0.0021212656885274883,0.006894113487714331,0.009015379176241829,0.1741205585999645,0.8168640622237937,0.9890068233510235,0.01080363912054589,0.0001895375284306296,19009
"Gray County, Kansas, USA",0.8809440559440561,0.03426573426573421,0.08479020979020967,0.11905594405594394,0.17482517482517534,0.7061188811188807,0.8024132730015086,0.11444193061840124,0.0831447963800902,20069
"Bent County, Colorado, USA",0.9704828527555024,0.012284593072854453,0.01723255417164309,0.029517147244497582,0.3318546323153035,0.638628220440199,0.879978757302177,0.10267303947601374,0.017348203221809147,08011
"Lincoln County, Minnesota, USA",0.9870910698496906,0.005658709106984921,0.007250221043324428,0.012908930150309505,0.2935455349248457,0.6935455349248448,0.9750234741784037,0.00863849765258216,0.016338028169014078,27081
"Putnam County, Illinois, USA",0.986342674707343,0.01188364668322099,0.00177367860943597,0.013657325292656985,0.10925860234125602,0.8770840723660869,0.9659326181065312,0.023338979860718954,0.010728402032749832,17155
"Tripp County, South Dakota, USA",0.988780053428317,0.0017809439002671372,0.009439002671415871,0.011219946571682952,0.21086375779163005,0.7779162956366871,0.962271414821944,0.007507218479307075,0.030221366698748912,46123
"Dixon County, Nebraska, USA",0.9296875,0.011718750000000003,0.058593750000000076,0.07031250000000003,0.4636008522727276,0.4660866477272723,0.8798701298701294,0.11592818945760178,0.00420168067226891,31051
"Cameron Parish, Louisiana, USA",0.9551887917464514,0.00797279708890691,0.03683841116464169,0.04481120825354861,0.11921716672686022,0.8359716250195911,0.8823335868039308,0.05968866986429576,0.05797774333177348,22023
"Lynn County, Texas, USA",0.9606228745301594,0.015034902452121043,0.024342223017719655,0.03937712546984079,0.14283157329514984,0.8177913012350094,0.742058936088787,0.24129353233830825,0.016647531572904696,48305
"Cook County, Minnesota, USA",0.9655801189023427,0.016875779563197038,0.017544101534460288,0.034419881097657395,0.33469689148129095,0.6308832274210516,0.9407654215548314,0.021230542421979623,0.038004036023188824,27031
"Calhoun County, Georgia, USA",0.9634791813690896,0.004234297812279462,0.03228652081863087,0.03652081863091034,0.18419195483415657,0.779287226534933,0.9351102941176471,0.05569852941176465,0.009191176470588232,13037
"Fillmore County, Nebraska, USA",0.9893903974105377,0.00809206977162383,0.0025175328178385116,0.010609602589462303,0.17263082179464226,0.8167595756158955,0.9716136406934657,0.01886073537816714,0.009525623928367305,31059
"Prince of Wales-Hyder Census Area, Alaska, USA",0.9749307408912842,0.01422242481001867,0.010846834298697063,0.02506925910871571,0.41850383536643115,0.5564269055248532,0.9489763355827657,0.011990491872990689,0.03903317254424344,02198
"Washington County, Kansas, USA",0.9665521605496296,0.0072319652865665916,0.026215874163803814,0.03344783945037052,0.2496836015187112,0.7168685590309183,0.958203732503888,0.024883359253499153,0.0169129082426127,20201
"Cotton County, Oklahoma, USA",0.9933963947885062,0.004283419596644663,0.0023201856148491995,0.006603605211493848,0.38961270747813703,0.603783687310369,0.9453213077790306,0.0298759864712514,0.02480270574971811,40033
"Greer County, Oklahoma, USA",0.9956741167988464,0.0005407354001441955,0.003785147801009362,0.004325883201153573,0.3514780100937276,0.644196106705119,0.9274285714285717,0.06895238095238074,0.0036190476190476155,40055
"Harper County, Kansas, USA",0.9829864253393665,0.0019909502262443427,0.015022624434389136,0.017013574660633485,0.2749321266968331,0.7080542986425333,0.9715787424566866,0.023359937706832905,0.005061319836480451,20077
"Norton County, Kansas, USA",0.9853399303646693,0.006597031335898854,0.008063038299431906,0.01466006963533075,0.32911856331317607,0.6562213670514931,0.9676407138654638,0.023141792508335084,0.00921749362620118,20137
"Cherry County, Nebraska, USA",0.9760217983651226,0.02179836512261582,0.0021798365122615813,0.02397820163487741,0.28410535876475906,0.6919164396003636,0.96213156353699,0.012102283818075345,0.025766152644934613,31031
"Day County, South Dakota, USA",0.9934390377255331,0.003644979041370518,0.0029159832330964085,0.006560962274466929,0.20266083470020083,0.7907782030253323,0.9882737408688966,0.00595924644367551,0.005767012687427916,46037
"Haskell County, Texas, USA",0.9538745387453876,0.010332103321033115,0.03579335793357925,0.04612546125461267,0.11309963099630976,0.8407749077490776,0.8114209827357243,0.18307721494972445,0.005501802314551304,48207
"Mahnomen County, Minnesota, USA",0.9935531405415362,0.0053416835512985735,0.0011051759071652215,0.006446859458463807,0.18198563271320714,0.8115675078283291,0.912711182622687,0.007843925985518915,0.07944489139179402,27087
"Floyd County, Texas, USA",0.919496166484118,0.014786418400876186,0.06571741511500577,0.08050383351588176,0.10770354143848125,0.811792625045637,0.5820837390457644,0.41226874391431356,0.005647517039922106,48153
"Stark County, Illinois, USA",0.9751655629139073,0.011589403973509908,0.013245033112582768,0.024834437086092592,0.15029433406916792,0.8248712288447395,0.9672544080604534,0.01414454563069174,0.018601046308854903,17175
"Morris County, Kansas, USA",0.9745211084247721,0.012088525199925622,0.01339036637530223,0.025478891575227865,0.23470336618932458,0.7398177422354476,0.9659557816474271,0.02543533555077281,0.00860888280180001,20127
"Hartley County, Texas, USA",0.916376944190302,0.028545288197621203,0.05507776761207689,0.08362305580969806,0.28746569075937783,0.6289112534309241,0.8307722233028595,0.15522271931530815,0.014005057381832336,48205
"Boone County, Nebraska, USA",0.9891003140587474,0.00535747275078513,0.005542213190467372,0.010899685941252537,0.12359135414742192,0.8655089599113256,0.978740157480315,0.010236220472440905,0.011023622047244061,31011
"McHenry County, North Dakota, USA",0.9874538745387454,0.010332103321033145,0.0022140221402213852,0.012546125461254633,0.282103321033211,0.7053505535055343,0.977512710207274,0.009777082518576554,0.012710207274149454,38049
"Yukon-Koyukuk Census Area, Alaska, USA",0.9865635928584575,0.007178354500276099,0.0062580526412663465,0.013436407141542433,0.21130130682863957,0.7752622860298181,0.861855257896841,0.005997600959616162,0.13214714114354276,02290
"Luce County, Michigan, USA",0.9871376811594202,0.007065217391304362,0.0057971014492753745,0.012862318840579708,0.18894927536231887,0.7981884057971015,0.9473982970671712,0.034626300851466445,0.017975402081362387,26095
"Jefferson County, Oklahoma, USA",0.9668548533964669,0.01802950282280099,0.015115643780732126,0.03314514660353298,0.4112183573119649,0.555636496084502,0.9294597745821999,0.06237854644383982,0.008161678973960355,40067
"Walworth County, South Dakota, USA",0.9897292250233427,0.004295051353874886,0.005975723622782446,0.010270774976657319,0.3051353874883283,0.6845938375350143,0.9673608329995994,0.010212254705646793,0.02242691229475379,46129
"Stewart County, Georgia, USA",0.7245184215447918,0.011034224798952705,0.2644473536562555,0.27548157845520854,0.14194875631195078,0.5825696652328407,0.7654462242562928,0.1346300533943555,0.09992372234935173,13259
"Atchison County, Missouri, USA",0.9956701807228916,0.0032003012048192813,0.0011295180722891546,0.004329819277108433,0.3608810240963849,0.6347891566265067,0.9829601743610065,0.00871805032692692,0.008321775312066569,29005
"Johnson County, Nebraska, USA",0.9720649301623254,0.010570026425066084,0.017365043412608524,0.027935069837674503,0.24650811627029037,0.725556813892035,0.8934605446233355,0.08527131782945732,0.021268137547207307,31097
"Hansford County, Texas, USA",0.8057014253563392,0.046136534133533406,0.1481620405101275,0.1942985746436611,0.21024006001500387,0.595461365341335,0.6385052802599516,0.3614947197400485,0.0,48195
"Coal County, Oklahoma, USA",0.988477521722705,0.006044578768417078,0.005477899508877981,0.011522478277295033,0.28636191915375864,0.7021156025689463,0.9589733225545675,0.01576394502829421,0.02526273241713825,40029
"Stevens County, Kansas, USA",0.8716165413533836,0.03928571428571423,0.08909774436090212,0.12838345864661624,0.2941729323308274,0.5774436090225563,0.7035024154589374,0.273148148148148,0.023349436392914657,20189
"Brule County, South Dakota, USA",0.9845626072041166,0.009338669716028206,0.006098723079855126,0.015437392795883348,0.18524871355060063,0.799313893653516,0.9502032520325201,0.0056910569105691105,0.04410569105691068,46015
"Alexander County, Illinois, USA",0.9948979591836735,0.004919825072886305,0.000182215743440233,0.005102040816326524,0.32106413994169075,0.6738338192419828,0.9937130882072776,0.006286911792722411,0.0,17003
"Dewey County, South Dakota, USA",0.9897061575893693,0.0005614823133071316,0.009732360097323615,0.010293842410630735,0.1444881152910352,0.8452180422983341,0.8738662729381986,0.009913520354355632,0.11622020670744566,46041
"Martin County, Texas, USA",0.9029349702666413,0.046422405524649865,0.050642624208708936,0.09706502973335884,0.11087665451755213,0.7920583157490889,0.6590163934426224,0.28524590163934477,0.05573770491803287,48317
"Aleutians West Census Area, Alaska, USA",0.5469434393448869,0.17787088173681193,0.27518567891830126,0.4530565606551133,0.389259188725957,0.15768425061892974,0.467085871487522,0.07958341520927491,0.45333071330320307,02016
"Delta County, Texas, USA",0.9916206436869168,0.007427156732051054,0.0009521995810321855,0.008379356313083203,0.15673205103789742,0.8348885926490193,0.9704667492771581,0.02664188351920695,0.0028913672036348665,48119
"Warren County, Georgia, USA",0.9954005366040629,0.004024530471444996,0.0005749329244921414,0.004599463395937146,0.11422000766577248,0.8811805289382905,0.9967132292522597,0.0016433853738701707,0.0016433853738701694,13301
"Polk County, Nebraska, USA",0.967834577828834,0.01761439785563858,0.014551024315527485,0.03216542217116608,0.1529772161592952,0.8148573616695388,0.9397055858035892,0.05384150030248055,0.006452913893930239,31143
"Carter County, Missouri, USA",1.0,0.0,0.0,0.0,0.26654240447343885,0.7334575955265612,1.0,0.0,0.0,29035
"Wirt County, West Virginia, USA",0.9988579219753341,0.0011420780246658327,0.0,0.0011420780246658322,0.20763939042052482,0.7912185315548094,0.9892205357712447,0.005787585692483596,0.00499187853627178,54105
"Pulaski County, Illinois, USA",0.9914756582686115,0.006061754120098485,0.0024625876112900147,0.008524341731388524,0.3390793710930099,0.6523962871756016,0.9885931558935361,0.0032019211526916167,0.008204922953772271,17153
"Kingsbury County, South Dakota, USA",0.9943480802962386,0.0037029818748782134,0.001948937828883261,0.005651919703761458,0.24790489183395062,0.7464431884622879,0.9839349050698936,0.008762779052785327,0.0073023158773210944,46077
"Big Stone County, Minnesota, USA",0.9798254122211445,0.010863239573229913,0.009311348205625672,0.020174587778855484,0.21474296799224024,0.7650824442289043,0.9473358116480793,0.015076414704667458,0.0375877736472532,27011
"Scott County, Kansas, USA",0.9184582607011424,0.006779004454774356,0.0747627348440831,0.08154173929885726,0.18845632384272712,0.7300019368584156,0.7939594538684314,0.19011170872983085,0.015928837401737735,20171
"Crosby County, Texas, USA",0.9407407407407408,0.025071225071225056,0.03418803418803421,0.05925925925925926,0.1202279202279201,0.8205128205128206,0.6612608960064865,0.3288060004054331,0.009933103588080264,48107
"Lincoln County, Idaho, USA",0.8377700617283949,0.05594135802469153,0.10628858024691362,0.16222993827160484,0.29012345679012363,0.5476466049382716,0.7289603960396037,0.25948844884488476,0.011551155115511549,16063
"Sheridan County, Nebraska, USA",0.9836893203883494,0.011067961165048561,0.00524271844660195,0.01631067961165049,0.4132038834951471,0.5704854368932023,0.9605071710663065,0.01371856162959882,0.025774267304094763,31161
"Hamilton County, New York, USA",0.9932912391475928,0.005524861878453035,0.001183898973954222,0.0067087608524072605,0.17916337805840585,0.8141278610891869,0.9853121175030599,0.008975928192574473,0.005711954304365563,36041
"Garfield County, Utah, USA",0.972139893301719,0.004149377593360994,0.02371072910491996,0.027860106698280963,0.28966607389843946,0.6824738194032796,0.8927591302512139,0.0629090141439729,0.04433185560481315,49017
"Beaver County, Oklahoma, USA",0.8878431372549022,0.02058823529411749,0.09156862745098035,0.11215686274509816,0.5145098039215695,0.37333333333333235,0.7785625259659323,0.2160365600332367,0.005400914000830901,40007
"Thayer County, Nebraska, USA",0.9954482485652087,0.0025727290718385158,0.001979022362952699,0.004551751434791197,0.23174351870176163,0.7637047298634471,0.9838167297183691,0.0037831021437578823,0.012400168137873036,31169
"Pickett County, Tennessee, USA",0.9864568810993826,0.0069707229635530814,0.006572395937064331,0.013543118900617403,0.4718183628759211,0.5146385182234615,0.9585148309479361,0.04148516905206383,0.0,47137
"Dickey County, North Dakota, USA",0.9772591262716936,0.0033911829243965636,0.019349690803909764,0.022740873728306535,0.35667265110712215,0.6205864751645713,0.9171974522292995,0.026326963906581628,0.056475583864118814,38021
"Wheeler County, Texas, USA",0.9090551954429386,0.01708898055391865,0.07385582400314282,0.09094480455706133,0.2716558632881562,0.6373993321547825,0.8033955145671771,0.19157409348145002,0.0050303919513728715,48483
"Phillips County, Kansas, USA",0.9878534448426921,0.003584229390681009,0.008562325766626883,0.012146555157307911,0.3251692552767833,0.6626841895659087,0.9778153391083879,0.012676949080921214,0.009507711810690916,20147
"Toole County, Montana, USA",0.9768601635747057,0.01516058248553767,0.007979253939756627,0.023139836425294342,0.34989028525832805,0.6269698783163776,0.948484206063176,0.019079923680305276,0.03243587025651889,30101
"Scott County, Illinois, USA",0.9884216940889702,0.0048750761730652035,0.006703229737964659,0.011578305911029861,0.09872029250457029,0.8897014015843999,0.9835890878090366,0.00404944586530264,0.012361466325660698,17171
"Gallatin County, Illinois, USA",0.9970226280269948,0.00039698292973402207,0.0025803890432711417,0.0029773719730051603,0.3447796744739977,0.6522429535529972,0.9870779491454773,0.007503126302626078,0.005418924551896615,17059
"Rooks County, Kansas, USA",0.9953768844221106,0.0042211055276381885,0.0004020100502512558,0.004623115577889456,0.22030150753768885,0.7750753768844217,0.9865096359743041,0.008993576017130632,0.004496788008565304,20163
"Craig County, Virginia, USA",0.9979649979649979,0.0020350020350020344,0.0,0.0020350020350020323,0.2606837606837606,0.7372812372812375,0.9993475424097433,0.0,0.0006524575902566331,51045
"Ouray County, Colorado, USA",0.9814432989690721,0.010515463917525761,0.00804123711340206,0.01855670103092782,0.7059793814432991,0.27546391752577315,0.9283415576056638,0.042265608238575496,0.029392834155760553,08091
"Dillingham Census Area, Alaska, USA",0.9746887119820371,0.010002041232904674,0.015309246785058189,0.025311288017962865,0.15023474178403776,0.8244539701979994,0.6401352874859075,0.017361894024802708,0.3425028184892899,02070
"Jim Hogg County, Texas, USA",0.973889802631579,0.008223684210526312,0.01788651315789471,0.026110197368421014,0.030838815789473662,0.9430509868421054,0.38446695610226717,0.6155330438977328,0.0,48247
"Carlisle County, Kentucky, USA",0.991495540344327,0.0068450528935905305,0.0016594067620825561,0.008504459655673091,0.3262808545944826,0.6652146857498444,0.9822537710736469,0.00865128660159716,0.009094942324756002,21039
"Washington County, Colorado, USA",0.9739346297062473,0.00579230450972279,0.020273065784029744,0.026065370293752745,0.2896152254861398,0.6843194042201073,0.9489288032893314,0.042198658299069346,0.008872538411599198,08121
"Maricao Municipio, Puerto Rico, USA",0.9639658199336433,0.0,0.03603418006635668,0.03603418006635667,0.02670593031862565,0.9372598896150177,0.021835122341871144,0.9781648776581289,0.0,72093
"Calhoun County, Arkansas, USA",0.9842028684265225,0.011432134691332332,0.004364996882145078,0.015797131573477435,0.1588027437123257,0.8254001247141968,0.9604324324324325,0.029405405405405382,0.010162162162162144,05013
"Musselshell County, Montana, USA",0.9837938915437356,0.0037398711822148384,0.012466237274049451,0.016206108456264332,0.49677955537087076,0.4870143361728649,0.9775280898876405,0.006914433880726006,0.015557476231633529,30065
"Scotland County, Missouri, USA",0.982983193277311,0.009663865546218458,0.007352941176470594,0.017016806722689036,0.3325630252100837,0.6504201680672274,0.9228126431516263,0.001145213009619792,0.07604214383875403,29199
"Custer County, Colorado, USA",0.9661016949152542,0.024364406779660952,0.009533898305084734,0.03389830508474563,0.6110169491525422,0.35508474576271215,0.9811885421120137,0.01603249251817014,0.002778965369816165,08027
"Putnam County, Missouri, USA",0.9976670201484623,0.0006362672322375403,0.0016967126193001096,0.002332979851537647,0.38918345705196156,0.6084835630965008,0.9794767704104647,0.0060893098782138005,0.014433919711321606,29171
"Crane County, Texas, USA",0.7599914052428018,0.08637730984099708,0.15363128491620107,0.24000859475719788,0.0919639020197679,0.6680275032230341,0.5136268343815511,0.4486373165618452,0.03773584905660376,48103
"Republic County, Kansas, USA",0.9906522200977268,0.004886339494370058,0.004461440407903118,0.00934777990227319,0.2806458466114289,0.7100063734862979,0.9875986471251409,0.007666290868094705,0.004735062006764357,20157
"Ringgold County, Iowa, USA",0.9940915805022157,0.0012660898923823624,0.00464232960540199,0.0059084194977843535,0.2675669972568051,0.7265245832454106,0.9620310042687039,0.020669512469107865,0.01729948326218826,19159
"Furnas County, Nebraska, USA",0.9793770139634801,0.008378088077336211,0.012244897959183676,0.02062298603651989,0.30805585392051593,0.6713211600429642,0.9542543458371454,0.04139981701738341,0.004345837145471189,31065
"Hot Springs County, Wyoming, USA",0.9957200941579285,0.0014979670447250104,0.002781938797346448,0.004279905842071464,0.4926171624224269,0.5031029317355017,0.9632486388384756,0.027676950998185155,0.009074410163339349,56017
"Hyde County, North Carolina, USA",0.9359165424739195,0.013625718543751312,0.05045773898232911,0.06408345752608048,0.2650628060464123,0.6708537364275072,0.8684269916497406,0.13157300835025942,0.0,37095
"Oneida County, Idaho, USA",0.9709791758972087,0.011076650420912696,0.01794417368187856,0.02902082410279137,0.6617190961453261,0.3092600797518826,0.9382366808109383,0.059641678453559714,0.0021216407355021194,16071
"Florence County, Wisconsin, USA",0.9988991633641567,0.001100836635843239,0.0,0.0011008366358432407,0.6144870101276966,0.3844121532364601,0.9908214777420835,0.0036714089031665924,0.005507113354749894,55037
