longname,Poverty %,Household Income < $50k %,Household Income $50k - $100k %,Household Income > $100k %,Individual Income < $50k %,Individual Income $50k - $100k %,Individual Income > $100k %,geoid
"Cameron County, Texas, USA",0.2632777851641175,0.5453756594858628,0.2854066246382905,0.16921771587584675,0.8030080551085227,0.1561424743779497,0.04084947051352767,48061
"Richland County, South Carolina, USA",0.16760002384142303,0.44687981726382714,0.29737067109360715,0.25574951164256565,0.6982535865328792,0.21514885148022292,0.08659756198689794,45079
"Mobile County, Alabama, USA",0.175687229512648,0.489772749897323,0.2914040162884291,0.21882323381424784,0.7289573941372066,0.20492954992895665,0.06611305593383672,01097
"Charleston County, South Carolina, USA",0.1252648153811149,0.3620482615761069,0.2780716588401391,0.35988007958375395,0.6072631289269911,0.24552417157103187,0.1472126995019771,45019
"Waukesha County, Wisconsin, USA",0.049332933593164756,0.24215765713624207,0.28749063305329087,0.4703517098104671,0.5322062623916886,0.29752020674107926,0.17027353086723226,55133
"Genesee County, Michigan, USA",0.16900570381490906,0.4635092932294344,0.3067705648706835,0.22972014189988205,0.7235561814153975,0.2081296903711079,0.06831412821349472,26049
"St. Charles County, Missouri, USA",0.047091195167742884,0.2342325872920539,0.3151785014755418,0.45058891123240424,0.5579500869091595,0.2944926152428924,0.14755729784794813,29183
"Placer County, California, USA",0.06960217253297618,0.24095942931188816,0.2606436271824959,0.49839694350561603,0.5249098286744812,0.258002705139766,0.217087466185753,06061
"Orange County, New York, USA",0.1170611592409239,0.29925496688741715,0.2678356411800119,0.43290939193257094,0.5967372177051703,0.24896349630985998,0.15429928598496973,36071
"Manatee County, Florida, USA",0.10355471421655067,0.39058840093693814,0.30782571966157607,0.30158587940148585,0.6828511288679137,0.21998511824958486,0.09716375288250141,12081
"Pulaski County, Arkansas, USA",0.1583236261827391,0.4610466493014473,0.284431410408202,0.2545219402903506,0.6827958900700394,0.21891421054502788,0.09828989938493285,05119
"Butler County, Ohio, USA",0.11366758241758249,0.344419481946515,0.30689174907790384,0.34868876897558115,0.648042871480795,0.24255866257390035,0.10939846594530463,39017
"Osceola County, Florida, USA",0.1351496617551664,0.4248247939286085,0.34504702422019756,0.230128181851194,0.7853110204335904,0.16394763892349914,0.050741340642910505,12097
"Madison County, Alabama, USA",0.10905656118324784,0.3679856690444961,0.27564697226576224,0.35636735868974173,0.6116155371344533,0.2285830303118985,0.15980143255364815,01089
"Mercer County, New Jersey, USA",0.11393474463698239,0.3052715258835713,0.25972548390390443,0.4350029902125242,0.5898322537299268,0.23769288630205987,0.17247485996801343,34021
"Allen County, Indiana, USA",0.12344603879709888,0.40361667033942955,0.3405987272205206,0.25578460244005,0.6917960253850969,0.23245091320799696,0.07575306140690619,18003
"Orleans Parish, Louisiana, USA",0.23840890454233835,0.5246701493109214,0.24380212790415498,0.23152772278492365,0.6988249936481169,0.20097726946345887,0.10019773688842414,22071
"Lake County, Florida, USA",0.10720071715557102,0.4087384162456915,0.33952025693352716,0.2517413268207814,0.7181759931653141,0.21222768047842794,0.06959632635625787,12069
"Lane County, Oregon, USA",0.16458311531846234,0.42928306496249435,0.3132081713671333,0.2575087636703724,0.7187344423271701,0.2030145405229098,0.0782510171499201,41039
"Forsyth County, North Carolina, USA",0.1564511755034641,0.4512645725334678,0.29615126672828707,0.25258416073824513,0.703469720824562,0.20538811372368265,0.0911421654517552,37067
"Marion County, Florida, USA",0.14615755653750367,0.49231177094379514,0.322315747614,0.18537248144220472,0.7683150013864504,0.17804233293280267,0.05364266568074701,12083
"Collier County, Florida, USA",0.10601887409603734,0.33088771584140125,0.29781923282501505,0.3712930513335836,0.6309701399848696,0.21670257829087217,0.1523272817242581,12021
"Stark County, Ohio, USA",0.13353091365849157,0.43447346949348015,0.32184347195420526,0.2436830585523147,0.7158646896334566,0.21717428330160746,0.06696102706493591,39151
"Lehigh County, Pennsylvania, USA",0.1210311672729869,0.36344912713807376,0.30583671310174715,0.3307141597601791,0.6604919638058355,0.23649161040471828,0.10301642578944631,42077
"Washtenaw County, Michigan, USA",0.13427879489099126,0.3231375479838287,0.2804293915820232,0.3964330604341482,0.5977768352596042,0.24858445551903313,0.15363870922136266,26161
"Brazoria County, Texas, USA",0.07356159309459802,0.26769498651676993,0.30006944908006544,0.43223556440316463,0.5588803381710049,0.2764910869671584,0.16462857486183669,48039
"Bell County, Texas, USA",0.14266761363636343,0.42902348389074035,0.3316247174654261,0.2393517986438336,0.6936168617174192,0.235569091295417,0.07081404698716379,48027
"Hamilton County, Tennessee, USA",0.12709485406475157,0.41665439746077776,0.30146758898591064,0.2818780135533116,0.6827007030027343,0.21782321507215127,0.0994760819251145,47065
"Chesterfield County, Virginia, USA",0.06911319979050615,0.24618956985154167,0.3151427483821851,0.4386676817662734,0.5693949901264136,0.29045449598059436,0.14015051389299202,51041
"Anoka County, Minnesota, USA",0.05877695587461797,0.24208842854879717,0.3292571609622895,0.42865441048891334,0.5786212647776884,0.3061042749168904,0.11527446030542125,27003
"Davis County, Utah, USA",0.05503924955414191,0.2149974067097981,0.32677276408338396,0.45822982920681793,0.6047739181059579,0.2609957522047567,0.13423032968928533,49011
"Larimer County, Colorado, USA",0.1114676149411131,0.30666437058722235,0.3021112450490792,0.3912243843636983,0.6047596896339967,0.2555681670171014,0.13967214334890185,08069
"Douglas County, Colorado, USA",0.030224616201010572,0.13626378780653664,0.23416796303968807,0.6295682491537753,0.4489706894619729,0.27782980358257686,0.27319950695545026,08035
"Westmoreland County, Pennsylvania, USA",0.09890562730367396,0.39663124114031195,0.3124203117290643,0.2909484471306236,0.6700183879303065,0.2441888631639346,0.08579274890575886,42129
"Nueces County, Texas, USA",0.1718430947544338,0.42960787793588934,0.29984076110463764,0.27055136095947296,0.7008659478221001,0.21392853501760345,0.08520551716029655,48355
"Horry County, South Carolina, USA",0.13788278269579227,0.4552221619653967,0.334472434978343,0.21030540305626044,0.7548146291824264,0.1825989884722268,0.0625863823453469,45051
"Galveston County, Texas, USA",0.10794367956739971,0.322254162571452,0.2781647249803843,0.39958111244816363,0.5840343988208998,0.24979303326090493,0.16617256791819526,48167
"Hamilton County, Indiana, USA",0.03956294385754159,0.19029682442965595,0.28906157267094484,0.5206416028993992,0.4984474677225586,0.2794092762745987,0.2221432560028426,18057
"Marion County, Oregon, USA",0.13405013208381697,0.3786117623749302,0.33289304230095895,0.2884951953241109,0.6968553406259058,0.2290940876369464,0.0740505717371478,41047
"Somerset County, New Jersey, USA",0.051104862261073275,0.189380749110322,0.22602924889116355,0.5845900019985144,0.4732176359277229,0.256087749968083,0.2706946141041941,34035
"San Juan Municipio, Puerto Rico, USA",0.39715560583459647,0.7281830407671194,0.172659029435965,0.09915792979691554,0.857519021435255,0.09678853213902096,0.04569244642572397,72127
"Rutherford County, Tennessee, USA",0.10167298859628963,0.32232356773569854,0.34945147324618503,0.32822495901811644,0.6705108553036633,0.25012844628822156,0.07936069840811519,47149
"Rockland County, New York, USA",0.14887480619571603,0.26695118489443087,0.23438494141600016,0.49866387368956894,0.5583199918562994,0.25265364291729603,0.1890263652264045,36087
"Cumberland County, North Carolina, USA",0.1804264642739882,0.4921938669521724,0.3155531408299911,0.19225299221783643,0.7386766365064269,0.20511912926133177,0.05620423423224121,37051
"Henrico County, Virginia, USA",0.08148742543103284,0.31848001014905236,0.29734396845698136,0.38417602139396634,0.5910945426020223,0.25919472875066235,0.14971072864731533,51087
"Howard County, Maryland, USA",0.05503990975857965,0.1589416877758665,0.20993417318298493,0.6311241390411485,0.428072622691792,0.27166776453164254,0.3002596127765654,24027
"Boulder County, Colorado, USA",0.1099338667743645,0.27464483944692925,0.25772013879924993,0.4676350217538209,0.5555719745833442,0.2440062782812212,0.20042174713543462,08013
"St. Lucie County, Florida, USA",0.11815602307304653,0.4057584338631262,0.35015468220581775,0.24408688393105604,0.7340887194738828,0.19837473296192354,0.06753654756419367,12111
"Weld County, Colorado, USA",0.09692526909329725,0.29833316767304374,0.3104247813037184,0.39124205102323784,0.6182895152815487,0.27095432212097453,0.11075616259747675,08123
"Spartanburg County, South Carolina, USA",0.1393385165090485,0.43825877943922387,0.33360132532128345,0.2281398952394926,0.724036620741763,0.213840169280353,0.06212320997788397,45083
"Greater Bridgeport Planning Region, Connecticut, USA",0.13670012190423275,0.3372797976823556,0.2567078346122533,0.40601236770539106,0.6211475744429537,0.22150279880318025,0.15734962675386605,09120
"Luzerne County, Pennsylvania, USA",0.14164761770978357,0.4477712913132067,0.31430721517832494,0.23792149350846842,0.7184904386766434,0.22302620205961585,0.058483359263740695,42079
"Durham County, North Carolina, USA",0.13181893874832268,0.3750395444479613,0.2973139904490737,0.3276464651029649,0.6156594909558246,0.2530545255607571,0.13128598348341822,37063
"Lancaster County, Nebraska, USA",0.1201140622453977,0.37636470358051144,0.3233105067501474,0.3003247896693412,0.6656694563310226,0.2474301847574091,0.08690035891156826,31109
"Fayette County, Kentucky, USA",0.15714271828617493,0.4097773208472083,0.2998904856625615,0.2903321934902301,0.672658813630627,0.22130837189734986,0.10603281447202322,21067
"Escambia County, Florida, USA",0.14542926175209328,0.43602904557649463,0.3185856346490578,0.2453853197744476,0.7203712201460695,0.2065555350656367,0.07307324478829388,12033
"Albany County, New York, USA",0.11713671752096912,0.33753460697187065,0.30074032151980035,0.36172507150832905,0.59367983230179,0.28950726222730444,0.11681290547090555,36001
"Rockingham County, New Hampshire, USA",0.049043659002290664,0.2196799660814436,0.27351053802274883,0.5068094958958075,0.5243246868626946,0.29597299646258707,0.17970231667471817,33015
"Lorain County, Ohio, USA",0.13218167149064233,0.40666475105714234,0.3111737902608161,0.28216145868204157,0.6765440863404106,0.2380925798924682,0.08536333376712123,39093
"Northampton County, Pennsylvania, USA",0.08954119634876667,0.320498624253406,0.3041658277967923,0.37533554794980184,0.6336865000807157,0.2552741361292138,0.11103936379007041,42095
"Lubbock County, Texas, USA",0.1769362307793492,0.4497995012804956,0.2942529316619488,0.25594756705755567,0.7140969658351913,0.2005940890946237,0.085308945070185,48303
"McHenry County, Illinois, USA",0.06283805694273299,0.23671425825280137,0.2953183160617234,0.46796742568547517,0.5652814906258593,0.28095331136708873,0.15376519800705196,17111
"Cumberland County, Maine, USA",0.07832300951056666,0.30235147998469625,0.3129004886371908,0.38474803137811303,0.5971785070237194,0.2688128547447231,0.13400863823155743,23005
"Gloucester County, New Jersey, USA",0.07178480081523063,0.2563638027266894,0.2745722389971642,0.46906395827614633,0.5544762631354276,0.2949874208695491,0.15053631599502315,34015
"St. Louis city-County, Missouri, USA",0.19619203894752205,0.5091562117015321,0.27956730258357404,0.21127648571489374,0.6917551365340932,0.2294978784837766,0.07874698498213016,29510
"Greene County, Missouri, USA",0.14912763295756845,0.4948325307072135,0.30950706130620587,0.19566040798658058,0.746217923944067,0.18849149993248485,0.06529057612344807,29077
"Clayton County, Georgia, USA",0.16436007938248975,0.48095884885924234,0.3392342156728604,0.17980693546789733,0.7698283250980118,0.19525992247648308,0.03491175242550503,13063
"Ottawa County, Michigan, USA",0.07620029994296856,0.29633083997090015,0.3427223040907311,0.3609468559383687,0.6549298066952178,0.24659031197541048,0.09847988132937167,26139
"Dutchess County, New York, USA",0.08820585775255076,0.29066093882847754,0.266997807311943,0.44234125385957956,0.5828511120031388,0.2601514543314227,0.15699743366543853,36027
"Cleveland County, Oklahoma, USA",0.1233219981321868,0.36109109990483657,0.33782473740850383,0.30108416268665966,0.6597529104300307,0.24790211451651237,0.09234497505345697,40027
"Chatham County, Georgia, USA",0.14140231587368624,0.40526070522757923,0.31624889560615194,0.2784903991662689,0.690381985583725,0.22062344269013318,0.08899457172614182,13051
"Thurston County, Washington, USA",0.09726543310954584,0.2878155661859694,0.32791822340165544,0.38426621041237524,0.5826365398502525,0.2900070312796931,0.12735642887005436,53067
"Lexington County, South Carolina, USA",0.11894454680205574,0.3699516741456678,0.3401967552640666,0.28985157059026556,0.6628083747065397,0.24847015356194377,0.08872147173151657,45063
"Leon County, Florida, USA",0.19306559880153265,0.4436380941050498,0.2941866295027917,0.26217527639215854,0.7043580186135924,0.20858944604636961,0.08705253534003803,12073
"Anchorage Municipality, Alaska, USA",0.09158577211730987,0.25050767612048325,0.3118481739556994,0.43764414992381734,0.5770721808911644,0.27208288484351434,0.15084493426532133,02020
"Dauphin County, Pennsylvania, USA",0.12057420033338716,0.36298972368910143,0.3358339887470502,0.3011762875638483,0.648329085925856,0.2566043179304703,0.09506659614367377,42043
"Winnebago County, Illinois, USA",0.15861484742891102,0.4367146824019459,0.3110898993405052,0.25219541825754893,0.6956978634178433,0.22622923449369758,0.078072902088459,17201
"Ingham County, Michigan, USA",0.17471399762177195,0.4388662273820735,0.29873967158247033,0.26239410103545624,0.7018495270008536,0.21887702955602975,0.07927344344311658,26065
"Benton County, Arkansas, USA",0.08075661104344842,0.30223615912681756,0.3335908700855171,0.3641729707876654,0.6367508051722848,0.2292466480835908,0.13400254674412448,05007
"San Luis Obispo County, California, USA",0.1200215696997202,0.30873723142333415,0.27483857351245355,0.4164241950642123,0.6234030373731191,0.2317299754692362,0.14486698715764473,06079
"York County, South Carolina, USA",0.09184562234384178,0.3360232423558787,0.3060612150992581,0.35791554254486324,0.622973869915874,0.2442169832750971,0.13280914680902903,45091
"Merced County, California, USA",0.19354211670988378,0.4270994143448751,0.32316400793942546,0.24973657771569951,0.7487293802942491,0.18449695348491588,0.066773666220835,06047
"Southeastern Connecticut Planning Region, Connecticut, USA",0.10175510596080461,0.3327577813934493,0.30127466279124876,0.365967555815302,0.6151312455201383,0.2612038628050277,0.12366489167483403,09180
"Alachua County, Florida, USA",0.20120949338201782,0.4731674333114285,0.276801615191948,0.25003095149662347,0.7179612143364819,0.1916895116255446,0.09034927403797344,12001
