longname,No internet access %,Uninsured %,Public Insurance %,Private Insurance %,Never Married %,Married (not divorced) %,Divorced %
"Hudson [Urban Area], WI-MN, USA",0.061468721288074915,0.047141767933969465,0.08628492004470145,0.866573312021329,0.2991058744815053,0.5953042700231028,0.10558985549539181
"Brookings [Urban Area], SD, USA",0.09304555560397315,0.06803173383623087,0.059517329239259016,0.8724509369245101,0.5667331859879309,0.36323259272271496,0.07003422128935423
"Patterson [Urban Area], CA, USA",0.05036230826366862,0.062004026795586704,0.19888987081368256,0.7391061023907308,0.387450005159778,0.554801695119264,0.05774829972095796
"Asbury Lake-Middleburg [Urban Area], FL, USA",0.033002175661600214,0.15204767402934538,0.14640016846963416,0.7015521575010205,0.2279920013386035,0.6547103144780613,0.1172976841833353
"North Platte [Urban Area], NE, USA",0.12005333536633869,0.13097749824963228,0.1354649878666327,0.733557513883735,0.2806523861283196,0.5721387275895305,0.14720888628214995
"Kuna [Urban Area], ID, USA",0.0657565927176172,0.10115168488125201,0.10430329766322982,0.7945450174555182,0.27413532108176736,0.5764305176471632,0.14943416127106937
"Marinette-Menominee [Urban Area], WI-MI, USA",0.14463120697363172,0.07014158108118801,0.23971108104231087,0.6901473378765012,0.32431056811164544,0.5434637721978903,0.1322256596904642
"Opelousas [Urban Area], LA, USA",0.28967204802084984,0.12037248751077853,0.32454826837050627,0.5550792441187152,0.4441891120843271,0.457691961075359,0.09811892684031398
"Immokalee [Urban Area], FL, USA",0.31054735847200465,0.4280430324822037,0.1684307139571675,0.40352625356062877,0.4891302054729137,0.4081701058265991,0.10269968870048722
"Dunkirk-Fredonia [Urban Area], NY, USA",0.14213104157129478,0.044233602182663735,0.32658141421889997,0.6291849835984363,0.43632927028550744,0.4576622525311442,0.10600847718334835
"Roanoke Rapids [Urban Area], NC, USA",0.20181528901089935,0.17608570206352275,0.2692961581838841,0.5546181397525933,0.37284395681221905,0.5061727537853198,0.12098328940246128
"Hampstead [Urban Area], NC, USA",0.05184019442901664,0.08682649055661444,0.10523697323841959,0.8079365362049659,0.19932149552594153,0.7047233802371862,0.09595512423687233
"Pukalani-Haiku-Pauwela-Makawao [Urban Area], HI, USA",0.0837890479853288,0.0596798609709004,0.16918242186943372,0.7711377171596658,0.2854381073324121,0.591058592051651,0.12350330061593698
"Placerville-Diamond Springs [Urban Area], CA, USA",0.09790975633826329,0.03989751807100799,0.21733604683364724,0.7427664350953447,0.2658392340520515,0.603868381854074,0.1302923840938745
"Oxford [Urban Area], OH, USA",0.07910508001919914,0.028948379206306614,0.04898791449499777,0.9220637062986957,0.7222490456131428,0.24138745318898294,0.03636350119787405
"Athens [Urban Area], AL, USA",0.13948415098900036,0.16759140160706532,0.17677483049982376,0.655633767893111,0.2670114797392307,0.6172396330838433,0.11574888717692604
"Villa Rica [Urban Area], GA, USA",0.07905191153123602,0.19508462367897197,0.10604122526701126,0.6988741510540167,0.3120360094945622,0.526470146175288,0.16149384433014974
"Shelbyville [Urban Area], KY, USA",0.08545250143100004,0.1379211162628118,0.21927204525044272,0.6428068384867455,0.2687791844526572,0.5914754790374844,0.13974533650985846
"Pittsburg [Urban Area], KS, USA",0.16585228738679936,0.1658283401759275,0.1750163758702919,0.6591552839537806,0.41188839310069475,0.47481612897464853,0.11329547792465666
"Seneca [Urban Area], SC, USA",0.1541327426727174,0.1747759468191443,0.17504885036715256,0.6501752028137031,0.3227552967695801,0.5637268279125233,0.11351787531789657
"Mystic Island-Little Egg Harbor [Urban Area], NJ, USA",0.08443328734507079,0.05425772145217952,0.16274109201711615,0.7830011865307044,0.22617796667183923,0.6619030732720181,0.1119189600561427
"Calhoun [Urban Area], GA, USA",0.19353014230699908,0.27154065484731754,0.12616932151118604,0.6022900236414964,0.3248930801611139,0.5271334381351519,0.14797348170373414
"Belle Glade [Urban Area], FL, USA",0.37757976643804664,0.3173099244383137,0.25182190952640404,0.4308681660352823,0.4793481718096014,0.4086402161643759,0.11201161202602275
"Greeneville [Urban Area], TN, USA",0.17214147122193837,0.12405293662839317,0.25472748595238986,0.621219577419217,0.3023265576304438,0.5128179489539929,0.18485549341556312
"Elizabeth City [Urban Area], NC, USA",0.1309845117590804,0.14996844217295496,0.2323048895332116,0.6177266682938335,0.34969178140542195,0.5371630412882493,0.11314517730632877
"Watertown [Urban Area], WI, USA",0.10747797299817038,0.07759502402508617,0.1921088437236198,0.7302961322512941,0.31743575011448116,0.5465099127619488,0.13605433712356998
"Lancaster [Urban Area], SC, USA",0.19806059768747922,0.16837080524057424,0.22273489870094096,0.6088942960584849,0.36730457014908274,0.5437378580579896,0.08895757179292778
"Keene [Urban Area], NH, USA",0.11260716388091534,0.07100992051778002,0.14097972493288036,0.7880103545493398,0.45180503998798466,0.41241027706801575,0.1357846829439995
"Northfield [Urban Area], MN, USA",0.05330524523216203,0.060296970536180786,0.13529532858775353,0.8044077008760657,0.46949257514192055,0.4442344043062191,0.08627302055186034
"Lincolnton [Urban Area], NC, USA",0.1395282334790888,0.1797364158349667,0.15616449084328235,0.6640990933217509,0.32369533337356543,0.5548488680560806,0.12145579857035407
